cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
97050,1890.652853,0,0,4472,138
97070,1890.672875,0,0,4472,139
97090,1890.692878,0,0,4472,134
97110,1890.712864,0,-1,4472,134
97130,1890.732911,0,1,4472,131
97150,1890.752866,0,0,4472,141
97170,1890.772870,0,0,4472,142
97190,1890.792906,0,0,4472,137
97210,1890.812908,0,0,4472,136
97230,1890.832900,1,0,4472,134
97250,1890.852895,0,0,4472,135
97270,1890.872901,0,-1,4472,135
97290,1890.892910,2,0,4472,133
97310,1890.912904,0,-2,4472,136
97330,1890.932899,0,0,4472,136
97350,1890.952896,4,-2,4472,136
97370,1890.972896,1,0,4472,140
97390,1890.992904,0,0,4472,134
97410,1891.012904,0,-2,4472,140
97430,1891.032895,0,0,4472,143
97450,1891.052896,0,-1,4472,140
97470,1891.072897,0,0,4472,134
97490,1891.092893,-1,1,4472,131
97510,1891.112896,1,-1,4472,133
97530,1891.131894,0,-1,4472,134
97550,1891.151892,0,-1,4472,133
97570,1891.171894,0,-2,4472,134
97590,1891.191903,0,-2,4472,130
97610,1891.211900,0,-1,4472,132
97630,1891.231894,0,0,4472,130
97650,1891.251889,0,-1,4472,130
97670,1891.271894,0,-3,4472,130
97690,1891.291890,1,-4,4472,129
97710,1891.311893,0,-2,4472,124
97730,1891.331888,0,-1,4472,131
97750,1891.351888,0,-1,4472,127
97770,1891.371888,0,0,4472,128
97790,1891.391887,0,-1,4472,135
97810,1891.411898,0,0,4472,128
97830,1891.431887,0,-1,4472,131
97850,1891.451895,1,0,4472,132
97870,1891.471885,0,0,4472,130
97890,1891.491886,0,0,4472,127
97910,1891.511909,0,0,4472,129
97930,1891.531885,0,0,4472,129
97950,1891.551886,1,-3,4472,123
97970,1891.571890,0,0,4472,129
97990,1891.591888,0,-1,4472,137
98010,1891.611928,2,0,4472,134
98030,1891.631889,0,0,4472,135
98050,1891.651883,-1,0,4472,129
98070,1891.671881,-1,-1,4472,130
98090,1891.691893,1,0,4472,135
98110,1891.711880,0,-1,4472,139
98130,1891.731882,0,0,4472,137
98150,1891.751880,0,-1,4472,137
98170,1891.771881,0,0,4472,128
98190,1891.791880,0,-1,4472,136
98210,1891.811876,0,0,4472,136
98230,1891.831937,-1,0,4472,131
98250,1891.851874,0,0,4472,130
98270,1891.871874,0,-1,4472,130
98290,1891.891875,0,0,4472,137
98310,1891.911878,0,-1,4472,135
98330,1891.931873,-1,-1,4472,132
98350,1891.951877,0,-4,4472,127
98370,1891.971872,-4,-2,4472,131
98390,1891.991875,-2,-1,4472,133
98410,1892.011873,0,-1,4472,126
98430,1892.031938,-1,-4,4472,131
98450,1892.051872,0,-3,4472,138
98470,1892.071872,0,-1,4472,140
98490,1892.091883,0,-1,4472,130
98510,1892.111872,0,-3,4472,134
98530,1892.131874,0,-3,4472,134
98550,1892.151870,-1,-5,4472,134
98570,1892.171870,0,0,4472,131
98590,1892.191868,0,0,4472,119
98610,1892.211869,3,-2,4472,127
98630,1892.231866,0,-1,4472,132
98650,1892.251879,0,-5,4472,135
98670,1892.271868,1,-1,4472,129
98690,1892.291887,0,0,4472,132
98710,1892.311865,0,-1,4472,131
98730,1892.331864,0,0,4472,130
98750,1892.351866,0,-1,4472,138
98770,1892.371865,-3,-6,4472,130
98790,1892.391878,0,-3,4472,131
98810,1892.411862,0,0,4472,130
98830,1892.431866,0,-1,4472,135
98850,1892.451876,0,-8,4472,123
98870,1892.471867,1,-2,4472,130
98890,1892.491864,0,-1,4472,123
98910,1892.511864,0,-4,4472,127
98930,1892.531862,-1,-4,4472,122
98950,1892.550861,0,-4,4472,130
98970,1892.571862,0,-1,4472,134
98990,1892.590866,-1,-4,4472,116
99010,1892.610858,-1,-3,4472,129
99030,1892.630870,-1,-2,4472,127
99050,1892.650857,-1,-5,4472,121
99070,1892.670864,-1,-5,4472,128
99090,1892.690884,0,-4,4472,119
99110,1892.710858,1,0,4472,123
99130,1892.730856,0,-3,4472,124
99150,1892.750857,-1,-4,4472,124
99170,1892.770862,-2,-2,4472,125
99190,1892.790901,0,-1,4472,128
99210,1892.810857,0,-1,4472,123
99230,1892.830854,0,0,4472,124
99250,1892.850852,0,-4,4472,130
99270,1892.870863,-2,-1,4472,125
99290,1892.890856,0,-1,4472,123
99310,1892.910858,0,-4,4472,130
99330,1892.930854,-1,0,4472,128
99350,1892.950851,0,-4,4472,122
99370,1892.970857,1,-4,4472,127
99390,1892.990882,0,-1,4472,128
99410,1893.010849,0,-2,4472,121
99430,1893.030852,-1,-2,4472,118
99450,1893.050849,0,-1,4472,122
99470,1893.070817,0,-1,4472,115
99490,1893.090843,-2,0,4472,121
99510,1893.110839,0,0,4472,116
99530,1893.130849,1,0,4472,117
99550,1893.150848,0,0,4472,120
99570,1893.170854,0,0,4472,120
99590,1893.190866,1,0,4472,118
99610,1893.210852,0,0,4472,122
99630,1893.230845,0,0,4472,118
99650,1893.250842,0,0,4472,121
99670,1893.270852,-1,0,4472,121
99690,1893.290881,-2,-4,4472,119
99710,1893.310862,0,-1,4472,117
99730,1893.330846,0,-1,4472,116
99750,1893.350844,-1,0,4472,124
99770,1893.370847,1,-2,4472,110
99790,1893.390843,0,0,4472,113
99810,1893.410842,0,-4,4472,113
99830,1893.430841,0,0,4472,112
99850,1893.450838,-1,-4,4472,111
99870,1893.470845,0,-3,4472,116
99890,1893.490853,0,0,4472,121
99910,1893.510877,-1,-1,4472,120
99930,1893.530845,0,0,4472,115
99950,1893.550836,0,0,4472,115
99970,1893.570846,-2,0,4472,120
99990,1893.590844,0,0,4472,114
100010,1893.610835,0,0,4472,112
100030,1893.630848,0,-1,4472,114
100050,1893.650835,-2,0,4472,115
100070,1893.670840,-1,-2,4472,114
100090,1893.690834,0,0,4472,111
100110,1893.710837,0,-2,4472,118
100130,1893.730857,0,-2,4472,108
100150,1893.750836,0,0,4472,113
100170,1893.770841,0,0,4472,109
100190,1893.790849,0,0,4472,114
100210,1893.810832,-1,-1,4472,112
100230,1893.830831,0,0,4472,110
100250,1893.850830,0,0,4472,112
100270,1893.870838,-2,0,4472,112
100290,1893.890828,0,0,4472,116
100310,1893.910834,0,0,4472,119
100330,1893.930854,0,0,4472,118
100350,1893.950845,0,0,4472,114
100370,1893.970834,0,0,4472,118
100390,1893.989828,0,0,4472,117
100410,1894.009829,-2,0,4472,114
100430,1894.030827,1,0,4472,117
100450,1894.050828,-2,0,4472,117
100470,1894.070831,-2,0,4472,115
100490,1894.090829,-1,0,4472,115
100510,1894.110826,0,-1,4472,111
100530,1894.129837,0,-1,4472,112
100550,1894.150407,0,0,4472,115
100570,1894.170410,-1,1,4472,111
100590,1894.190455,0,0,4472,109
100610,1894.210402,-1,0,4472,110
100630,1894.230406,-1,-1,4472,117
100650,1894.250401,-1,1,4472,115
100670,1894.270407,0,1,4472,113
100690,1894.290438,-1,0,4472,114
100710,1894.310424,0,0,4472,115
100730,1894.330401,1,-1,4472,108
100750,1894.350459,0,-1,4472,111
100770,1894.370398,0,0,4472,109
100790,1894.390394,-1,0,4472,112
100810,1894.410389,0,-1,4472,105
100830,1894.430397,0,0,4472,112
100850,1894.450397,0,0,4472,110
100870,1894.470403,0,0,4472,115
100890,1894.490418,0,0,4472,121
100910,1894.510392,0,0,4472,111
100930,1894.530395,0,0,4472,114
100950,1894.549416,0,0,4472,109
100970,1894.570401,0,0,4472,116
100990,1894.589393,-1,0,4472,120
101010,1894.609388,0,0,4472,115
101030,1894.629391,1,-2,4472,120
101050,1894.649430,0,0,4472,118
101070,1894.669363,0,0,4472,116
101090,1894.689360,0,0,4472,114
101110,1894.709362,0,0,4472,111
101130,1894.729359,0,0,4472,114
101150,1894.749407,0,-1,4472,115
101170,1894.769386,0,0,4472,121
101190,1894.789386,0,0,4472,115
101210,1894.809389,0,0,4472,120
101230,1894.829388,2,0,4472,116
101250,1894.849385,-1,0,4472,111
101270,1894.869386,0,0,4472,116
101290,1894.889387,0,0,4472,121
101310,1894.909392,1,1,4472,112
101330,1894.929385,1,1,4472,114
101350,1894.949382,0,0,4472,116
101370,1894.969388,0,0,4472,117
101390,1894.989385,-1,-1,4472,121
101410,1895.009381,1,1,4472,115
101430,1895.029381,0,0,4472,117
101450,1895.049376,0,0,4472,116
101470,1895.069386,0,0,4472,115
101490,1895.089379,0,-3,4472,109
101510,1895.109381,0,2,4472,117
101530,1895.129380,0,-3,4472,115
101550,1895.149377,0,0,4472,115
101570,1895.169388,0,0,4472,112
101590,1895.189381,0,0,4472,111
101610,1895.209373,0,0,4472,116
101630,1895.229378,0,0,4472,116
101650,1895.249378,0,0,4472,114
101670,1895.269377,0,0,4472,116
101690,1895.289375,0,0,4472,116
101710,1895.309374,-1,0,4472,113
101730,1895.329375,1,0,4472,110
101750,1895.349376,0,0,4472,113
101770,1895.369374,0,0,4472,118
101790,1895.389377,0,-3,4472,118
101810,1895.409372,0,0,4472,114
101830,1895.429373,0,0,4472,110
101850,1895.449374,1,0,4472,114
101870,1895.469372,0,0,4472,113
101890,1895.489372,-1,0,4472,119
101910,1895.509368,-1,0,4472,114
101930,1895.529373,0,0,4472,117
101950,1895.549370,-1,0,4472,116
101970,1895.569368,-1,0,4472,115
101990,1895.589375,1,0,4472,111
102010,1895.609368,0,0,4472,108
102030,1895.629367,0,0,4472,115
102050,1895.649375,0,0,4472,111
102070,1895.669369,0,0,4472,116
102090,1895.689367,0,0,4472,117
102110,1895.709363,0,0,4472,118
102130,1895.729366,1,0,4472,112
102150,1895.749317,0,0,4472,115
102170,1895.769331,-1,0,4472,117
102190,1895.789328,0,0,4472,119
102210,1895.809335,0,0,4472,114
102230,1895.829338,0,0,4472,114
102250,1895.849336,0,0,4472,121
102270,1895.869332,0,0,4472,113
102290,1895.889334,0,0,4472,116
102310,1895.909341,0,1,4472,115
102330,1895.929363,0,0,4472,118
102350,1895.949360,0,0,4472,114
102370,1895.969359,1,0,4472,115
102390,1895.989361,1,0,4472,118
102410,1896.009366,0,0,4472,117
102430,1896.029361,0,0,4472,119
102450,1896.049359,0,0,4472,117
102470,1896.069357,0,0,4472,115
102490,1896.089360,0,0,4472,113
102510,1896.109361,0,0,4472,115
102530,1896.129358,0,0,4472,113
102550,1896.149360,0,0,4472,114
102570,1896.169357,0,0,4472,114
102590,1896.189354,0,0,4472,116
102610,1896.209356,0,0,4472,109
102630,1896.228363,0,0,4472,106
102650,1896.248358,0,0,4472,114
