cf_timestamp_ms,host_monotonic_s,range.zrange,stabilizer.roll,stabilizer.pitch
97595,1891.197902,693,-1.4025018215179443,2.4896910190582275
97615,1891.218907,693,-1.3889392614364624,2.547097682952881
97635,1891.237900,693,-1.358046293258667,2.587040662765503
97655,1891.257904,697,-1.3148996829986572,2.644613027572632
97675,1891.277892,697,-1.2679312229156494,2.647824764251709
97695,1891.297892,697,-1.3329427242279053,2.6767215728759766
97715,1891.318896,697,-1.4151387214660645,2.7708349227905273
97735,1891.337894,694,-1.4498825073242188,2.814483404159546
97755,1891.357911,694,-1.3937124013900757,2.8853983879089355
97775,1891.377888,696,-1.33441960811615,2.861419916152954
97795,1891.397890,696,-1.3005508184432983,2.8985085487365723
97815,1891.417906,694,-1.2481502294540405,2.9279487133026123
97835,1891.437896,694,-1.2038452625274658,2.9281599521636963
97855,1891.456895,693,-1.1649484634399414,2.959054946899414
97875,1891.477883,693,-1.1502777338027954,2.945708990097046
97895,1891.497886,693,-1.176793098449707,2.9597439765930176
97915,1891.517891,696,-1.2091420888900757,2.93758487701416
97935,1891.536885,696,-1.2123212814331055,2.9476277828216553
97955,1891.556884,698,-1.1866651773452759,2.944326639175415
97975,1891.576884,698,-1.1772515773773193,2.8891162872314453
97995,1891.596891,697,-1.2619460821151733,2.90897798538208
98015,1891.617917,697,-1.3569825887680054,2.8583035469055176
98035,1891.636885,697,-1.3779131174087524,2.8874096870422363
98055,1891.656888,697,-1.3324077129364014,2.8719258308410645
98075,1891.676884,698,-1.371683955192566,2.8583824634552
98095,1891.696889,698,-1.4416041374206543,2.848459482192993
98115,1891.717885,696,-1.5206421613693237,2.8270721435546875
98135,1891.736881,696,-1.5678117275238037,2.844650983810425
98155,1891.756879,692,-1.6327507495880127,2.8101911544799805
98175,1891.776882,692,-1.6468415260314941,2.831902265548706
98195,1891.796881,692,-1.677616834640503,2.862762451171875
98215,1891.817924,694,-1.6549744606018066,2.9094398021698
98235,1891.836887,694,-1.6009511947631836,2.920156955718994
98255,1891.856881,699,-1.5305618047714233,2.9988176822662354
98275,1891.876878,699,-1.4795405864715576,3.032524347305298
98295,1891.896875,699,-1.455460786819458,3.1138923168182373
98315,1891.917882,699,-1.3760753870010376,3.2108683586120605
98335,1891.936879,694,-1.3313395977020264,3.24045991897583
98355,1891.956874,694,-1.3200534582138062,3.3331053256988525
98375,1891.976875,692,-1.294643759727478,3.360020399093628
98395,1891.996874,692,-1.2160621881484985,3.3493645191192627
98415,1892.017880,691,-1.1128826141357422,3.4355618953704834
98435,1892.036878,691,-1.0806084871292114,3.471897602081299
98455,1892.056874,691,-1.1029393672943115,3.5514659881591797
98475,1892.076884,684,-1.151102900505066,3.651256799697876
98495,1892.096868,684,-1.1229114532470703,3.661095142364502
98515,1892.117881,686,-1.1436073780059814,3.653228998184204
98535,1892.136872,686,-1.2370367050170898,3.727161407470703
98555,1892.156874,686,-1.287216067314148,3.700117826461792
98575,1892.176872,686,-1.2716976404190063,3.7261996269226074
98595,1892.196873,689,-1.2349692583084106,3.733708620071411
98615,1892.218873,689,-1.187908411026001,3.723546266555786
98635,1892.236868,683,-1.1869548559188843,3.6875720024108887
98655,1892.256872,683,-1.2574447393417358,3.6748788356781006
98675,1892.277868,681,-1.3293557167053223,3.651090621948242
98695,1892.296871,681,-1.4155935049057007,3.607487201690674
98715,1892.317865,678,-1.4304509162902832,3.646817445755005
98735,1892.337872,678,-1.3936772346496582,3.5987119674682617
98755,1892.357872,678,-1.4095346927642822,3.7100164890289307
98775,1892.376867,677,-1.5014547109603882,3.7250492572784424
98795,1892.396864,677,-1.5580675601959229,3.735098123550415
98815,1892.416867,679,-1.5213112831115723,3.8156747817993164
98835,1892.436864,679,-1.518168330192566,3.8012306690216064
98855,1892.456863,677,-1.5560293197631836,3.827223777770996
98875,1892.477866,677,-1.620253324508667,3.910898208618164
98895,1892.496866,671,-1.6489765644073486,3.994095802307129
98915,1892.517864,671,-1.6355061531066895,4.066198348999023
98935,1892.536862,671,-1.5915101766586304,4.122715473175049
98955,1892.556861,671,-1.5724254846572876,4.163297653198242
98975,1892.576861,666,-1.6236145496368408,4.277756214141846
98995,1892.596861,666,-1.5929895639419556,4.340468883514404
99015,1892.616859,664,-1.5607519149780273,4.425486087799072
99035,1892.636863,664,-1.587776780128479,4.5597615242004395
99055,1892.656862,646,-1.5973148345947266,4.662528991699219
99075,1892.676925,646,-1.6156171560287476,4.74100923538208
99095,1892.696861,646,-1.6067025661468506,4.7829999923706055
99115,1892.716857,629,-1.5697669982910156,4.848630905151367
99135,1892.736863,629,-1.5612046718597412,4.937012195587158
99155,1892.756858,626,-1.4936721324920654,4.926974773406982
99175,1892.776858,626,-1.4186854362487793,5.019869804382324
99195,1892.796855,607,-1.4889501333236694,5.111514568328857
99215,1892.816857,607,-1.4932327270507812,5.133017539978027
99235,1892.836856,603,-1.388738989830017,5.183346271514893
99255,1892.856860,603,-1.2444401979446411,5.202949047088623
99275,1892.876861,594,-1.218490719795227,5.2123918533325195
99295,1892.896866,594,-1.3099420070648193,5.363665580749512
99315,1892.915872,589,-1.3500422239303589,5.4333391189575195
99335,1892.936856,589,-1.3685548305511475,5.443361759185791
99355,1892.956854,579,-1.3695156574249268,5.508329391479492
99375,1892.976852,579,-1.4034627676010132,5.577563285827637
99395,1892.996857,580,-1.4359731674194336,5.644192695617676
99415,1893.016851,580,-1.5193560123443604,5.716601848602295
99435,1893.036855,580,-1.650124430656433,5.75187873840332
99455,1893.056812,578,-1.7360895872116089,5.735784530639648
99475,1893.075813,578,-1.6492060422897339,5.681857585906982
99495,1893.096820,575,-1.5385394096374512,5.6686906814575195
99515,1893.116881,575,-1.523024082183838,5.646703720092773
99535,1893.136848,565,-1.552014708518982,5.602722644805908
99555,1893.156848,565,-1.5484486818313599,5.537569522857666
99575,1893.176851,563,-1.6023257970809937,5.373367786407471
99595,1893.196846,563,-1.6800869703292847,5.31284761428833
99615,1893.216847,561,-1.575989007949829,5.196518898010254
99635,1893.236845,561,-1.5342527627944946,5.187392234802246
99655,1893.256845,549,-1.5246433019638062,5.132571220397949
99675,1893.276846,549,-1.5031479597091675,5.055962085723877
99695,1893.296842,559,-1.5281012058258057,5.08804988861084
99715,1893.316872,559,-1.4672271013259888,4.94399881362915
99735,1893.335845,546,-1.3778077363967896,4.9164533615112305
99755,1893.355846,546,-1.3912273645401,4.926041603088379
99775,1893.375842,546,-1.41177499294281,4.912394046783447
99795,1893.395841,541,-1.4587608575820923,4.945172309875488
99815,1893.416844,541,-1.5209647417068481,4.933951377868652
99835,1893.435839,547,-1.48297917842865,4.905582427978516
99855,1893.455843,547,-1.4204902648925781,4.882557392120361
99875,1893.475843,539,-1.468104362487793,4.894975662231445
99895,1893.495840,539,-1.489238977432251,4.903824329376221
99915,1893.515881,536,-1.5293232202529907,4.982187747955322
99935,1893.535839,536,-1.5776067972183228,4.9986748695373535
99955,1893.555837,529,-1.500595211982727,4.923351764678955
99975,1893.575843,529,-1.406577467918396,4.995327949523926
99995,1893.595836,530,-1.3419941663742065,4.978015422821045
100015,1893.615838,530,-1.296150803565979,4.973360061645508
100035,1893.635838,515,-1.2635891437530518,5.075657367706299
100055,1893.655836,515,-1.1757181882858276,5.038802146911621
100075,1893.675834,514,-1.1396909952163696,5.082562446594238
100095,1893.695844,514,-1.1304174661636353,5.130723476409912
100115,1893.715841,514,-1.0367310047149658,5.094103813171387
100135,1893.735842,503,-0.9536641240119934,5.117356777191162
100155,1893.755834,503,-0.8843590021133423,5.0761260986328125
100175,1893.775841,496,-0.7684831619262695,5.027382850646973
100195,1893.795833,496,-0.7370938658714294,5.0553436279296875
100215,1893.815841,493,-0.7520884871482849,5.044241905212402
100235,1893.835831,493,-0.6918206810951233,4.90195894241333
100255,1893.855832,481,-0.6237882971763611,4.865236759185791
100275,1893.875836,481,-0.553704023361206,4.690230369567871
100295,1893.895831,480,-0.5398290753364563,4.603948593139648
100315,1893.915833,480,-0.580567479133606,4.682226657867432
100335,1893.935835,481,-0.5490063428878784,4.674184322357178
100355,1893.955837,481,-0.4498983323574066,4.570015907287598
100375,1893.975838,475,-0.28359752893447876,4.422952651977539
100395,1893.995828,475,-0.11967594176530838,4.268010139465332
100415,1894.015833,474,-0.16268466413021088,4.2696661949157715
100435,1894.035827,474,-0.23220446705818176,4.251757621765137
100455,1894.055827,474,-0.09512705355882645,4.130946159362793
100475,1894.075830,469,0.025262976065278053,4.006196022033691
100495,1894.095826,469,0.022822869941592216,3.910754680633545
100515,1894.115833,468,-0.040540654212236404,3.8819539546966553
100535,1894.135841,468,0.01565268076956272,3.796924591064453
100555,1894.155408,468,0.11745589971542358,3.6600143909454346
100575,1894.175408,468,0.05572773888707161,3.6227030754089355
100595,1894.195405,460,-0.04259287565946579,3.4875895977020264
100615,1894.215402,460,-0.028970075771212578,3.4464454650878906
100635,1894.235404,466,0.03232495114207268,3.48332142829895
100655,1894.255403,466,-0.025737911462783813,3.386068344116211
100675,1894.275405,462,0.013179691508412361,3.338120460510254
100695,1894.295400,462,0.1240483820438385,3.200309991836548
100715,1894.316409,460,0.13933061063289642,3.0995922088623047
100735,1894.336400,460,0.00026597309624776244,3.1680564880371094
100755,1894.355446,455,0.012421822175383568,3.2118277549743652
100775,1894.375394,455,0.12472020834684372,3.2024118900299072
100795,1894.396392,455,0.11773955821990967,3.2107796669006348
100815,1894.415377,462,0.16216327250003815,3.2118325233459473
100835,1894.436397,462,0.15661226212978363,3.2595345973968506
100855,1894.456398,459,0.04068363457918167,3.2835798263549805
100875,1894.476405,459,-0.06255095452070236,3.337900400161743
100895,1894.495395,454,-0.06677190959453583,3.300893545150757
100915,1894.515394,454,0.0048929364420473576,3.2658920288085938
100935,1894.536396,458,-0.0605987086892128,3.273472547531128
100955,1894.555399,458,-0.15145562589168549,3.36794376373291
100975,1894.575396,455,-0.03479638323187828,3.409944534301758
100995,1894.595393,455,0.045219555497169495,3.3436367511749268
101015,1894.615392,462,-0.08162440359592438,3.376016616821289
101035,1894.635394,462,-0.11944113671779633,3.356031894683838
101055,1894.655343,461,-0.11610163003206253,3.344592332839966
101075,1894.675362,461,-0.18873295187950134,3.298978805541992
101095,1894.695363,462,-0.1985315978527069,3.2181689739227295
101115,1894.715360,462,-0.04760050028562546,3.1288275718688965
101135,1894.735360,462,0.007974385283887386,3.1493980884552
101155,1894.755394,456,-0.11613544821739197,3.22579026222229
101175,1894.775390,456,-0.20753496885299683,3.2545828819274902
101195,1894.795387,464,-0.17532365024089813,3.226599931716919
101215,1894.815388,464,-0.17180873453617096,3.2636284828186035
101235,1894.835389,462,-0.25563082098960876,3.267765522003174
101255,1894.855388,462,-0.3290867507457733,3.268087863922119
101275,1894.875384,465,-0.2959364950656891,3.327345609664917
101295,1894.895386,465,-0.23899121582508087,3.346439838409424
101315,1894.915373,459,-0.2829197943210602,3.3355205059051514
101335,1894.935384,459,-0.3875565230846405,3.3988006114959717
101355,1894.955385,467,-0.41269904375076294,3.4354491233825684
101375,1894.974391,467,-0.33782392740249634,3.4545645713806152
101395,1894.995384,467,-0.30898791551589966,3.466289758682251
101415,1895.014381,467,-0.3725157678127289,3.473893404006958
101435,1895.035383,463,-0.4493875205516815,3.4578707218170166
101455,1895.055385,463,-0.45759403705596924,3.4944281578063965
101475,1895.075385,464,-0.424965500831604,3.510364532470703
101495,1895.095376,464,-0.3922605812549591,3.5462074279785156
101515,1895.115378,464,-0.4553924798965454,3.49954891204834
101535,1895.135378,466,-0.5048160552978516,3.4943764209747314
101555,1895.154388,466,-0.4776541590690613,3.5325865745544434
101575,1895.174391,461,-0.4661351442337036,3.5140044689178467
101595,1895.194378,461,-0.5121992826461792,3.5002262592315674
101615,1895.215376,467,-0.5325422883033752,3.5247693061828613
101635,1895.234380,467,-0.5332978367805481,3.4824535846710205
101655,1895.254384,464,-0.5782589316368103,3.4023499488830566
101675,1895.274401,464,-0.5807077288627625,3.4286093711853027
101695,1895.295376,468,-0.4950210154056549,3.3875253200531006
101715,1895.315375,468,-0.4177275598049164,3.385080099105835
101735,1895.334375,461,-0.42842814326286316,3.4330551624298096
101755,1895.355379,461,-0.45695760846138,3.412163257598877
101775,1895.375378,463,-0.4379645586013794,3.478337049484253
101795,1895.395375,463,-0.3756714165210724,3.481714963912964
101815,1895.414373,462,-0.33933189511299133,3.4565658569335938
101835,1895.435373,462,-0.39746353030204773,3.4770312309265137
101855,1895.454379,464,-0.44979366660118103,3.5013842582702637
101875,1895.474381,464,-0.4354371428489685,3.4856550693511963
101895,1895.494372,464,-0.40510332584381104,3.487229824066162
101915,1895.514370,463,-0.41451093554496765,3.501037359237671
101935,1895.534372,463,-0.4444650709629059,3.499657154083252
101955,1895.554373,464,-0.47408926486968994,3.4864883422851562
101975,1895.574386,464,-0.4856950342655182,3.4384400844573975
101995,1895.594371,470,-0.47868674993515015,3.423583507537842
102015,1895.614372,470,-0.48180702328681946,3.42109751701355
102035,1895.634370,463,-0.5069335103034973,3.465092658996582
102055,1895.654375,463,-0.4897103011608124,3.477583646774292
102075,1895.674375,463,-0.45107436180114746,3.3832483291625977
102095,1895.694368,463,-0.4510531723499298,3.3339805603027344
102115,1895.714366,463,-0.4904683828353882,3.3527376651763916
102135,1895.734414,463,-0.5472814440727234,3.412344217300415
102155,1895.754332,467,-0.49448731541633606,3.379490375518799
102175,1895.774332,467,-0.456085741519928,3.3494176864624023
102195,1895.794347,467,-0.537111222743988,3.3906641006469727
102215,1895.814338,467,-0.5302312970161438,3.3432483673095703
102235,1895.834339,467,-0.4514021575450897,3.3039114475250244
102255,1895.854340,467,-0.4733966588973999,3.3137195110321045
102275,1895.874340,467,-0.5029056668281555,3.2986836433410645
102295,1895.894338,460,-0.4154496490955353,3.280071496963501
102315,1895.914367,460,-0.3810553550720215,3.2668261528015137
102335,1895.934363,460,-0.44668149948120117,3.288065195083618
