cf_timestamp_ms,host_monotonic_s,sensorFilter.surfBefore,sensorFilter.surfAfter,sensorFilter.surfDelta,sensorFilter.surfSign
92813,1886.419021,0.6988075375556946,0.6988075375556946,0.0,0
92833,1886.439009,0.6988075375556946,0.6988075375556946,0.0,0
92853,1886.459014,0.6988075375556946,0.6988075375556946,0.0,0
92873,1886.479018,0.6996629238128662,0.6996629238128662,0.0,0
92893,1886.499010,0.6996629238128662,0.6996629238128662,0.0,0
92913,1886.518999,0.7018211483955383,0.7018211483955383,0.0,0
92933,1886.539006,0.7018211483955383,0.7018211483955383,0.0,0
92953,1886.559011,0.6997217535972595,0.6997217535972595,0.0,0
92973,1886.579011,0.6997217535972595,0.6997217535972595,0.0,0
92993,1886.598997,0.6996629238128662,0.6996629238128662,0.0,0
93013,1886.618998,0.6996629238128662,0.6996629238128662,0.0,0
93033,1886.638996,0.6996629238128662,0.6996629238128662,0.0,0
93053,1886.658998,0.6996629238128662,0.6996629238128662,0.0,0
93073,1886.678998,0.6996629238128662,0.6996629238128662,0.0,0
93093,1886.698995,0.6989132761955261,0.6989132761955261,0.0,0
93113,1886.718996,0.6989132761955261,0.6989132761955261,0.0,0
93133,1886.738996,0.6988862156867981,0.6988862156867981,0.0,0
93153,1886.759005,0.6988862156867981,0.6988862156867981,0.0,0
93173,1886.779007,0.6987307667732239,0.6987307667732239,0.0,0
93193,1886.799006,0.6987307667732239,0.6987307667732239,0.0,0
93213,1886.818993,0.6988862156867981,0.6988862156867981,0.0,0
93233,1886.838993,0.6988862156867981,0.6988862156867981,0.0,0
93253,1886.858989,0.6987307667732239,0.6987307667732239,0.0,0
93273,1886.878993,0.6987307667732239,0.6987307667732239,0.0,0
93293,1886.898992,0.6987307667732239,0.6987307667732239,0.0,0
93313,1886.918995,0.6967413425445557,0.6967413425445557,0.0,0
93333,1886.938995,0.6967413425445557,0.6967413425445557,0.0,0
93353,1886.958992,0.6979367136955261,0.6979367136955261,0.0,0
93373,1886.979024,0.6979367136955261,0.6979367136955261,0.0,0
93393,1886.999014,0.696847140789032,0.696847140789032,0.0,0
93413,1887.018993,0.696847140789032,0.696847140789032,0.0,0
93433,1887.038991,0.696847140789032,0.696847140789032,0.0,0
93453,1887.058994,0.696847140789032,0.696847140789032,0.0,0
93473,1887.078989,0.6976940035820007,0.6976940035820007,0.0,0
93493,1887.098984,0.6976940035820007,0.6976940035820007,0.0,0
93513,1887.118988,0.6979367136955261,0.6979367136955261,0.0,0
93533,1887.138988,0.6979367136955261,0.6979367136955261,0.0,0
93553,1887.158985,0.6977514624595642,0.6977514624595642,0.0,0
93573,1887.178992,0.6977514624595642,0.6977514624595642,0.0,0
93593,1887.199027,0.6977514624595642,0.6977514624595642,0.0,0
93613,1887.218989,0.7016116380691528,0.7016116380691528,0.0,0
93633,1887.237995,0.7016116380691528,0.7016116380691528,0.0,0
93653,1887.258981,0.6977514624595642,0.6977514624595642,0.0,0
93673,1887.278982,0.6977514624595642,0.6977514624595642,0.0,0
93693,1887.298985,0.6995571255683899,0.6995571255683899,0.0,0
93713,1887.318983,0.6995571255683899,0.6995571255683899,0.0,0
93733,1887.338985,0.6995571255683899,0.6995571255683899,0.0,0
93753,1887.358978,0.6995571255683899,0.6995571255683899,0.0,0
93773,1887.378974,0.6995571255683899,0.6995571255683899,0.0,0
93793,1887.398980,0.6995571255683899,0.6995571255683899,0.0,0
93813,1887.418988,0.6975777745246887,0.6975777745246887,0.0,0
93833,1887.438984,0.6975777745246887,0.6975777745246887,0.0,0
93853,1887.458984,0.6977647542953491,0.6977647542953491,0.0,0
93873,1887.478983,0.6977647542953491,0.6977647542953491,0.0,0
93893,1887.498979,0.6977647542953491,0.6977647542953491,0.0,0
93913,1887.518976,0.6975777745246887,0.6975777745246887,0.0,0
93933,1887.538979,0.6975777745246887,0.6975777745246887,0.0,0
93953,1887.558980,0.6975347399711609,0.6975347399711609,0.0,0
93973,1887.578979,0.6975347399711609,0.6975347399711609,0.0,0
93993,1887.598973,0.6975777745246887,0.6975777745246887,0.0,0
94013,1887.618977,0.6975777745246887,0.6975777745246887,0.0,0
94033,1887.638984,0.6976195573806763,0.6976195573806763,0.0,0
94053,1887.658974,0.6976195573806763,0.6976195573806763,0.0,0
94073,1887.678971,0.6967851519584656,0.6967851519584656,0.0,0
94093,1887.698975,0.6967851519584656,0.6967851519584656,0.0,0
94113,1887.718977,0.6967851519584656,0.6967851519584656,0.0,0
94133,1887.738974,0.6967851519584656,0.6967851519584656,0.0,0
94153,1887.758973,0.6967851519584656,0.6967851519584656,0.0,0
94173,1887.778973,0.6976195573806763,0.6976195573806763,0.0,0
94193,1887.798973,0.6976195573806763,0.6976195573806763,0.0,0
94213,1887.818971,0.696556568145752,0.696556568145752,0.0,0
94233,1887.838970,0.696556568145752,0.696556568145752,0.0,0
94253,1887.858972,0.6957520246505737,0.6957520246505737,0.0,0
94273,1887.878968,0.6957520246505737,0.6957520246505737,0.0,0
94293,1887.898968,0.696556568145752,0.696556568145752,0.0,0
94313,1887.918967,0.696556568145752,0.696556568145752,0.0,0
94333,1887.938970,0.6976698040962219,0.6976698040962219,0.0,0
94353,1887.958975,0.6976698040962219,0.6976698040962219,0.0,0
94373,1887.978966,0.6957520246505737,0.6957520246505737,0.0,0
94393,1887.998968,0.6957520246505737,0.6957520246505737,0.0,0
94413,1888.018964,0.6959114670753479,0.6959114670753479,0.0,0
94433,1888.038964,0.6959114670753479,0.6959114670753479,0.0,0
94453,1888.058973,0.6959114670753479,0.6959114670753479,0.0,0
94473,1888.078964,0.6959772109985352,0.6959772109985352,0.0,0
94493,1888.097964,0.6959772109985352,0.6959772109985352,0.0,0
94513,1888.118971,0.6959114670753479,0.6959114670753479,0.0,0
94533,1888.138970,0.6959114670753479,0.6959114670753479,0.0,0
94553,1888.158965,0.6946740746498108,0.6946740746498108,0.0,0
94573,1888.177960,0.6946740746498108,0.6946740746498108,0.0,0
94593,1888.198962,0.6959114670753479,0.6959114670753479,0.0,0
94613,1888.217964,0.6959114670753479,0.6959114670753479,0.0,0
94633,1888.237970,0.6939947009086609,0.6939947009086609,0.0,0
94653,1888.257971,0.6939947009086609,0.6939947009086609,0.0,0
94673,1888.278933,0.6939799785614014,0.6939799785614014,0.0,0
94693,1888.297931,0.6939799785614014,0.6939799785614014,0.0,0
94713,1888.317933,0.6937719583511353,0.6937719583511353,0.0,0
94733,1888.337936,0.6937719583511353,0.6937719583511353,0.0,0
94753,1888.357932,0.6937719583511353,0.6937719583511353,0.0,0
94773,1888.377929,0.6937719583511353,0.6937719583511353,0.0,0
94793,1888.397929,0.6937719583511353,0.6937719583511353,0.0,0
94813,1888.417929,0.6937719583511353,0.6937719583511353,0.0,0
94833,1888.437935,0.6937719583511353,0.6937719583511353,0.0,0
94853,1888.457934,0.6937719583511353,0.6937719583511353,0.0,0
94873,1888.477928,0.6937719583511353,0.6937719583511353,0.0,0
