cf_timestamp_ms,host_monotonic_s,sensorFilter.distPred,sensorFilter.distMeas,sensorFilter.baroHeight,sensorFilter.innoChFlow_x,sensorFilter.innoChFlow_y,sensorFilter.innoChTof
92808,1886.414026,0.7050000429153442,0.7008149027824402,0.0,0.0,0.0,2.268625497817993
92828,1886.434022,0.7000000476837158,0.7016239166259766,0.0,0.0,0.0,0.33925721049308777
92848,1886.454021,0.7000000476837158,0.7016239166259766,0.0,0.0,0.0,0.33925721049308777
92868,1886.474018,0.7010000348091125,0.7011171579360962,0.0,0.0,0.0,0.001770789735019207
92888,1886.494011,0.7010000348091125,0.7011171579360962,0.0,0.0,0.0,0.001770789735019207
92908,1886.514017,0.7040000557899475,0.7007320523262024,0.0,0.0,0.0,1.3823074102401733
92928,1886.534016,0.7040000557899475,0.7007320523262024,0.0,0.0,0.0,1.3823074102401733
92948,1886.554019,0.7040000557899475,0.7007320523262024,0.0,0.0,0.0,1.3823074102401733
92968,1886.574025,0.7010000348091125,0.7011591792106628,0.0,0.0,0.0,0.0032853747252374887
92988,1886.594016,0.7010000348091125,0.7011591792106628,0.0,0.0,0.0,0.0032853747252374887
93008,1886.614022,0.6980000138282776,0.7007794380187988,0.0,0.0,0.0,0.9952925443649292
93028,1886.634012,0.6980000138282776,0.7007794380187988,0.0,0.0,0.0,0.9952925443649292
93048,1886.654016,0.7000000476837158,0.70003741979599,0.0,0.0,0.0,0.0001804865023586899
93068,1886.674024,0.7000000476837158,0.70003741979599,0.0,0.0,0.0,0.0001804865023586899
93088,1886.694011,0.7000000476837158,0.6998748779296875,0.0,0.0,0.0,0.0020295954309403896
93108,1886.714010,0.7000000476837158,0.6998748779296875,0.0,0.0,0.0,0.0020295954309403896
93128,1886.734009,0.6980000138282776,0.6997843980789185,0.0,0.0,0.0,0.40931281447410583
93148,1886.754022,0.6980000138282776,0.6997843980789185,0.0,0.0,0.0,0.40931281447410583
93168,1886.774029,0.7000000476837158,0.6992710828781128,0.0,0.0,0.0,0.06855081021785736
93188,1886.793010,0.7000000476837158,0.6992710828781128,0.0,0.0,0.0,0.06855081021785736
93208,1886.814011,0.7040000557899475,0.6993223428726196,0.0,0.0,0.0,2.8305418491363525
93228,1886.833009,0.7040000557899475,0.6993223428726196,0.0,0.0,0.0,2.8305418491363525
93248,1886.852999,0.7040000557899475,0.6993223428726196,0.0,0.0,0.0,2.8305418491363525
93268,1886.873009,0.6970000267028809,0.6999005675315857,0.0,0.0,0.0,1.0816115140914917
93288,1886.892998,0.6970000267028809,0.6999005675315857,0.0,0.0,0.0,1.0816115140914917
93308,1886.913011,0.6970000267028809,0.6992043256759644,0.0,0.0,0.0,0.626929521560669
93328,1886.934007,0.6970000267028809,0.6992043256759644,0.0,0.0,0.0,0.626929521560669
93348,1886.953000,0.6990000605583191,0.6985191702842712,0.0,0.0,0.0,0.029923085123300552
93368,1886.973005,0.6990000605583191,0.6985191702842712,0.0,0.0,0.0,0.029923085123300552
93388,1886.993011,0.6980000138282776,0.6984603404998779,0.0,0.0,0.0,0.02748076617717743
93408,1887.013010,0.6980000138282776,0.6984603404998779,0.0,0.0,0.0,0.02748076617717743
93428,1887.032999,0.703000009059906,0.6979914307594299,0.0,0.0,0.0,3.2303647994995117
93448,1887.053007,0.703000009059906,0.6979914307594299,0.0,0.0,0.0,3.2303647994995117
93468,1887.072998,0.6990000605583191,0.6987828016281128,0.0,0.0,0.0,0.006098147481679916
93488,1887.093000,0.6990000605583191,0.6987828016281128,0.0,0.0,0.0,0.006098147481679916
93508,1887.112998,0.6990000605583191,0.6987828016281128,0.0,0.0,0.0,0.006098147481679916
93528,1887.132998,0.703000009059906,0.6990774869918823,0.0,0.0,0.0,1.9926103353500366
93548,1887.153000,0.703000009059906,0.6990774869918823,0.0,0.0,0.0,1.9926103353500366
93568,1887.172995,0.6990000605583191,0.6998504400253296,0.0,0.0,0.0,0.09304282069206238
93588,1887.192999,0.6990000605583191,0.6998504400253296,0.0,0.0,0.0,0.09304282069206238
93608,1887.212997,0.7050000429153442,0.699787974357605,0.0,0.0,0.0,3.506436824798584
93628,1887.232997,0.7050000429153442,0.699787974357605,0.0,0.0,0.0,3.506436824798584
93648,1887.252990,0.6970000267028809,0.700711190700531,0.0,0.0,0.0,1.7829076051712036
93668,1887.272993,0.6970000267028809,0.700711190700531,0.0,0.0,0.0,1.7829076051712036
93688,1887.292989,0.7010000348091125,0.6998758912086487,0.0,0.0,0.0,0.1624906063079834
93708,1887.312995,0.7010000348091125,0.6998758912086487,0.0,0.0,0.0,0.1624906063079834
93728,1887.332992,0.7020000219345093,0.6998878121376038,0.0,0.0,0.0,0.5756816864013672
93748,1887.352991,0.7020000219345093,0.6998878121376038,0.0,0.0,0.0,0.5756816864013672
93768,1887.372989,0.6990000605583191,0.7000719904899597,0.0,0.0,0.0,0.14869186282157898
93788,1887.392993,0.6990000605583191,0.7000719904899597,0.0,0.0,0.0,0.14869186282157898
93808,1887.413037,0.6990000605583191,0.7000719904899597,0.0,0.0,0.0,0.14869186282157898
93828,1887.432994,0.6990000605583191,0.6993457078933716,0.0,0.0,0.0,0.015495509840548038
93848,1887.452992,0.6990000605583191,0.6993457078933716,0.0,0.0,0.0,0.015495509840548038
93868,1887.472992,0.6990000605583191,0.6985339522361755,0.0,0.0,0.0,0.02798641100525856
93888,1887.492992,0.6990000605583191,0.6985339522361755,0.0,0.0,0.0,0.02798641100525856
93908,1887.512994,0.6980000138282776,0.6982657313346863,0.0,0.0,0.0,0.009123807772994041
93928,1887.532989,0.6980000138282776,0.6982657313346863,0.0,0.0,0.0,0.009123807772994041
93948,1887.552991,0.6980000138282776,0.6978635191917419,0.0,0.0,0.0,0.002413530368357897
