cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
100491,1894.091837,0,176,2.0
100511,1894.111822,0,176,2.0
100531,1894.130864,0,176,2.0
100551,1894.151403,0,48,2.0
100571,1894.171404,0,176,2.0
100591,1894.191405,0,48,2.0
100611,1894.211400,0,176,2.0
100631,1894.231409,0,176,2.0
100651,1894.251400,0,176,2.0
100671,1894.271400,0,176,2.0
100691,1894.291402,0,176,2.0
100711,1894.311413,0,48,2.0
100731,1894.331400,0,176,2.0
100751,1894.351427,0,176,2.0
100771,1894.371391,0,48,2.0
100791,1894.391393,0,176,2.0
100811,1894.411389,0,176,2.0
100831,1894.431394,0,48,2.0
100851,1894.451396,0,48,2.0
100871,1894.471392,0,48,2.0
100891,1894.491391,0,48,2.0
100911,1894.511394,0,48,2.0
100931,1894.531390,0,48,2.0
100951,1894.551416,0,48,2.0
100971,1894.571399,0,48,2.0
100991,1894.590392,0,176,2.0
101011,1894.610388,0,48,2.0
101031,1894.631415,0,176,2.0
101051,1894.650384,0,48,2.0
101071,1894.670366,0,48,2.0
101091,1894.690359,0,48,2.0
101111,1894.710360,0,48,2.0
101131,1894.730359,0,48,2.0
101151,1894.750405,0,176,2.0
101171,1894.770391,0,48,2.0
101191,1894.790411,0,48,2.0
101211,1894.810386,0,48,2.0
101231,1894.830389,0,176,2.0
101251,1894.850382,0,176,2.0
101271,1894.870393,0,48,2.0
101291,1894.890392,0,48,2.0
101311,1894.910386,0,176,2.0
101331,1894.930384,0,176,2.0
101351,1894.950379,0,48,2.0
101371,1894.970393,0,48,2.0
101391,1894.990380,0,176,2.0
101411,1895.010379,0,176,2.0
101431,1895.030381,0,48,2.0
101451,1895.050375,0,48,2.0
101471,1895.070386,0,48,2.0
101491,1895.090385,0,176,2.0
101511,1895.110377,0,176,2.0
101531,1895.130378,0,176,2.0
101551,1895.150374,0,48,2.0
101571,1895.170389,0,48,2.0
101591,1895.190379,0,48,2.0
101611,1895.210375,0,48,2.0
101631,1895.230376,0,48,2.0
101651,1895.250376,0,48,2.0
101671,1895.270378,0,48,2.0
101691,1895.290387,0,48,2.0
101711,1895.310372,0,176,2.0
101731,1895.330371,0,176,2.0
101751,1895.350371,0,48,2.0
101771,1895.370378,0,48,2.0
101791,1895.390372,0,176,2.0
101811,1895.410371,0,48,2.0
101831,1895.430371,0,48,2.0
101851,1895.450373,0,176,2.0
101871,1895.470375,0,48,2.0
101891,1895.490367,0,176,2.0
101911,1895.510367,0,176,2.0
101931,1895.530369,0,48,2.0
101951,1895.550365,0,176,2.0
101971,1895.570374,0,176,2.0
101991,1895.590380,0,176,2.0
102011,1895.610363,0,48,2.0
102031,1895.630366,0,48,2.0
102051,1895.650364,0,48,2.0
102071,1895.670370,0,48,2.0
102091,1895.690367,0,48,2.0
102111,1895.710362,0,48,2.0
102131,1895.730367,0,176,2.0
102151,1895.750315,0,48,2.0
102171,1895.770330,0,176,2.0
102191,1895.790333,0,48,2.0
102211,1895.810334,0,48,2.0
102231,1895.830333,0,48,2.0
102251,1895.850332,0,48,2.0
102271,1895.870340,0,48,2.0
102291,1895.890330,0,48,2.0
102311,1895.910364,0,176,2.0
102331,1895.930362,0,48,2.0
102351,1895.950356,0,48,2.0
102371,1895.970365,0,176,2.0
102391,1895.990383,0,176,2.0
102411,1896.010365,0,48,2.0
102431,1896.030359,0,48,2.0
102451,1896.050357,0,48,2.0
102471,1896.070362,0,48,2.0
102491,1896.090361,0,48,2.0
102511,1896.110359,0,48,2.0
102531,1896.130357,0,48,2.0
102551,1896.150355,0,48,2.0
102571,1896.170358,0,48,2.0
102591,1896.190352,0,48,2.0
102611,1896.210355,0,48,2.0
102631,1896.229364,0,48,2.0
102651,1896.249365,0,48,2.0
102671,1896.269352,0,48,2.0
102691,1896.289352,0,176,2.0
102711,1896.309353,0,48,2.0
102731,1896.329361,0,48,2.0
102751,1896.349349,0,48,2.0
102771,1896.369356,0,48,2.0
102791,1896.389351,0,48,2.0
102811,1896.409347,0,48,2.0
102831,1896.429352,0,48,2.0
102851,1896.449366,0,176,2.0
102871,1896.469349,0,48,2.0
102891,1896.489350,0,176,2.0
102911,1896.509350,0,176,2.0
102931,1896.529348,0,48,2.0
102951,1896.549345,0,176,2.0
102971,1896.569346,0,48,2.0
102991,1896.589346,0,48,2.0
103011,1896.609346,0,48,2.0
103031,1896.629348,0,48,2.0
103051,1896.649353,0,176,2.0
103071,1896.669347,0,48,2.0
103091,1896.689344,0,176,2.0
103111,1896.709342,0,48,2.0
103131,1896.729342,0,48,2.0
103151,1896.749339,0,48,2.0
103171,1896.769342,0,176,2.0
103191,1896.789342,0,48,2.0
103211,1896.809339,0,48,2.0
103231,1896.829340,0,48,2.0
103251,1896.849340,0,176,2.0
103271,1896.869352,0,48,2.0
103291,1896.889336,0,176,2.0
103311,1896.909341,0,176,2.0
103331,1896.929337,0,176,2.0
103351,1896.949339,0,176,2.0
103371,1896.969333,0,48,2.0
103391,1896.989336,0,176,2.0
103411,1897.009335,0,48,2.0
103431,1897.029334,0,176,2.0
103451,1897.049332,0,48,2.0
103471,1897.069332,0,176,2.0
103491,1897.089338,0,48,2.0
103511,1897.109331,0,176,2.0
103531,1897.129331,0,48,2.0
103551,1897.149330,0,176,2.0
103571,1897.169330,0,48,2.0
103591,1897.189332,0,176,2.0
103611,1897.209331,0,48,2.0
103631,1897.229347,0,176,2.0
103651,1897.249329,0,176,2.0
103671,1897.269327,0,176,2.0
103691,1897.289329,0,48,2.0
103711,1897.309330,0,48,2.0
103731,1897.329328,0,48,2.0
103751,1897.349325,0,48,2.0
103771,1897.369323,0,48,2.0
103791,1897.389327,0,176,2.0
103811,1897.409328,0,48,2.0
103831,1897.429325,0,48,2.0
103851,1897.449322,0,48,2.0
103871,1897.469324,0,48,2.0
103891,1897.488323,0,48,2.0
103911,1897.508330,0,48,2.0
103931,1897.528331,0,48,2.0
103951,1897.548320,0,48,2.0
103971,1897.568319,0,48,2.0
103991,1897.588324,0,176,2.0
104011,1897.608325,0,48,2.0
104031,1897.628322,0,48,2.0
104051,1897.648317,0,48,2.0
104071,1897.668320,0,48,2.0
104091,1897.688319,0,48,2.0
104111,1897.708320,0,176,2.0
104131,1897.728350,0,48,2.0
104151,1897.748320,0,48,2.0
104171,1897.768316,0,48,2.0
104191,1897.788316,0,48,2.0
104211,1897.808323,0,48,2.0
104231,1897.828361,0,48,2.0
104251,1897.848317,0,176,2.0
104271,1897.868310,0,48,2.0
104291,1897.888315,0,48,2.0
104311,1897.908317,0,48,2.0
104331,1897.928319,0,176,2.0
104351,1897.948329,0,48,2.0
104371,1897.968314,0,48,2.0
104391,1897.988318,0,176,2.0
104411,1898.008318,0,176,2.0
104431,1898.028312,0,176,2.0
104451,1898.048314,0,48,2.0
104471,1898.068312,0,48,2.0
104491,1898.088311,0,48,2.0
104511,1898.108310,0,176,2.0
104531,1898.128313,0,48,2.0
104551,1898.148310,0,48,2.0
104571,1898.168329,0,48,2.0
104591,1898.188313,0,176,2.0
104611,1898.208309,0,176,2.0
104631,1898.228312,0,176,2.0
104651,1898.248320,0,176,2.0
104671,1898.268307,0,176,2.0
104691,1898.288309,0,48,2.0
104711,1898.308306,0,48,2.0
104731,1898.328304,0,176,2.0
104751,1898.348306,0,176,2.0
104771,1898.368303,0,176,2.0
104791,1898.388305,0,176,2.0
104811,1898.408304,0,176,2.0
104831,1898.428307,0,48,2.0
104851,1898.448303,0,176,2.0
104871,1898.468305,0,176,2.0
104891,1898.488302,0,176,2.0
104911,1898.508315,0,48,2.0
104931,1898.528305,0,48,2.0
104951,1898.548299,0,176,2.0
104971,1898.568303,0,48,2.0
104991,1898.588300,0,176,2.0
105011,1898.608305,0,176,2.0
105031,1898.628303,0,176,2.0
105051,1898.648299,0,48,2.0
105071,1898.668297,0,176,2.0
105091,1898.688299,0,48,2.0
105111,1898.708302,0,48,2.0
105131,1898.728298,0,176,2.0
105151,1898.748296,0,176,2.0
105171,1898.768295,0,176,2.0
105191,1898.788296,0,176,2.0
105211,1898.808299,0,176,2.0
105231,1898.828300,0,48,2.0
105251,1898.848293,0,176,2.0
105271,1898.868294,0,48,2.0
105291,1898.888292,0,176,2.0
105311,1898.907299,0,48,2.0
105331,1898.928297,0,48,2.0
105351,1898.947293,0,176,2.0
105371,1898.967294,0,176,2.0
105391,1898.988296,0,48,2.0
105411,1899.007295,0,48,2.0
105431,1899.028301,0,176,2.0
105451,1899.047293,0,176,2.0
105471,1899.067287,0,48,2.0
105491,1899.087301,0,48,2.0
105511,1899.107293,0,48,2.0
105531,1899.128292,0,48,2.0
105551,1899.147285,0,48,2.0
105571,1899.167286,0,176,2.0
105591,1899.187295,0,48,2.0
105611,1899.207287,0,48,2.0
105631,1899.228287,0,176,2.0
105651,1899.247343,0,176,2.0
105671,1899.267287,0,48,2.0
105691,1899.287289,0,48,2.0
105711,1899.307303,0,176,2.0
105731,1899.328288,0,176,2.0
105751,1899.347280,0,48,2.0
105771,1899.367284,0,48,2.0
105791,1899.387285,0,176,2.0
105811,1899.407254,0,176,2.0
105831,1899.428282,0,48,2.0
105851,1899.447277,0,48,2.0
105871,1899.467305,0,48,2.0
105891,1899.487284,0,48,2.0
105911,1899.507287,0,48,2.0
105931,1899.528281,0,48,2.0
105951,1899.547277,0,48,2.0
105971,1899.567276,0,48,2.0
105991,1899.587282,0,48,2.0
106011,1899.607280,0,48,2.0
106031,1899.628285,0,176,2.0
106051,1899.647274,0,48,2.0
106071,1899.667273,0,176,2.0
106091,1899.687285,0,48,2.0
106111,1899.707273,0,48,2.0
106131,1899.728282,0,48,2.0
106151,1899.747271,0,48,2.0
106171,1899.767270,0,48,2.0
106191,1899.787275,0,176,2.0
106211,1899.807706,0,48,2.0
106231,1899.827700,0,48,2.0
106251,1899.846688,0,48,2.0
106271,1899.866690,0,176,2.0
106291,1899.886695,0,176,2.0
106311,1899.906688,0,176,2.0
106331,1899.926695,0,176,2.0
106351,1899.946694,0,48,2.0
106371,1899.966688,0,48,2.0
106391,1899.986689,0,48,2.0
106411,1900.006684,0,48,2.0
106431,1900.026685,0,48,2.0
106451,1900.046686,0,48,2.0
106471,1900.066683,0,48,2.0
106491,1900.086683,0,48,2.0
106511,1900.106683,0,48,2.0
106531,1900.126686,0,176,2.0
106551,1900.146685,0,48,2.0
106571,1900.166686,0,176,2.0
106591,1900.186684,0,48,2.0
106611,1900.206693,0,48,2.0
106631,1900.226680,0,48,2.0
106651,1900.246682,0,48,2.0
106671,1900.266682,0,48,2.0
106691,1900.286678,0,48,2.0
106711,1900.306678,0,48,2.0
106731,1900.326683,0,48,2.0
106751,1900.346678,0,48,2.0
106771,1900.366678,0,48,2.0
106791,1900.386673,0,48,2.0
106811,1900.406679,0,176,2.0
106831,1900.426677,0,48,2.0
106851,1900.446678,0,48,2.0
106871,1900.466673,0,176,2.0
106891,1900.486674,0,48,2.0
106911,1900.506673,0,48,2.0
106931,1900.526680,0,176,2.0
106951,1900.546693,0,176,2.0
106971,1900.566675,0,176,2.0
106991,1900.586674,0,48,2.0
107011,1900.606671,0,176,2.0
107031,1900.626673,0,48,2.0
107051,1900.646668,0,176,2.0
107071,1900.666674,0,48,2.0
