Timestamp,sensorFilter.baro0,sensorFilter.baroDDec,sensorFilter.baroDec,sensorFilter.surfReason,sensorFilter.surfState
5993851,0.0,0.0,0.0,0,0
5993871,0.0,0.0,0.0,0,0
5993891,0.0,0.0,0.0,0,0
5993911,0.0,0.0,0.0,0,0
5993931,0.0,0.0,0.0,0,0
5993951,0.0,0.0,0.0,0,0
5993971,0.0,0.0,0.0,0,0
5993991,0.0,0.0,0.0,0,0
5994011,0.0,0.0,0.0,0,0
5994031,0.0,0.0,0.0,0,0
5994051,0.0,0.0,0.0,0,0
5994071,0.0,0.0,0.0,0,0
5994091,0.0,0.0,0.0,0,0
5994111,0.0,0.0,0.0,0,0
5994131,0.0,0.0,0.0,0,0
5994151,0.0,0.0,0.0,0,0
5994171,0.0,0.0,0.0,0,0
5994191,0.0,0.0,0.0,0,0
5994211,0.0,0.0,0.0,0,0
5994231,0.0,0.0,0.0,0,0
5994251,0.0,0.0,0.0,0,0
5994271,0.0,0.0,0.0,0,0
5994291,0.0,0.0,0.0,0,0
5994311,0.0,0.0,0.0,0,0
5994331,0.0,0.0,0.0,0,0
5994351,0.0,0.0,0.0,0,0
5994371,0.0,0.0,0.0,0,0
5994391,0.0,0.0,0.0,0,0
5994411,0.0,0.0,0.0,0,0
5994431,0.0,0.0,0.0,0,0
5994451,0.0,0.0,0.0,0,0
5994471,0.0,0.0,0.0,0,0
5994491,0.0,0.0,0.0,0,0
5994511,0.0,0.0,0.0,0,0
5994531,0.0,0.0,0.0,0,0
5994551,0.0,0.0,0.0,0,0
5994571,0.0,0.0,0.0,0,0
5994591,0.0,0.0,0.0,0,0
5994611,0.0,0.0,0.0,0,0
5994631,0.0,0.0,0.0,0,0
5994651,0.0,0.0,0.0,0,0
5994671,0.0,0.0,0.0,0,0
5994691,0.0,0.0,0.0,0,0
5994711,0.0,0.0,0.0,0,0
5994731,0.0,0.0,0.0,0,0
5994751,0.0,0.0,0.0,0,0
5994771,0.0,0.0,0.0,0,0
5994791,0.0,0.0,0.0,0,0
5994811,-0.12953853607177734,0.0,0.0,2,1
5994831,-0.12953853607177734,0.0,0.0,2,1
5994851,-0.12953853607177734,0.0,0.0,2,1
5994871,-0.12953853607177734,0.0,0.0,2,1
5994891,-0.12953853607177734,0.0,0.0,2,1
5994911,-0.12953853607177734,0.0,0.0,2,1
5994931,-0.12953853607177734,0.0,0.0,2,1
5994951,-0.12953853607177734,0.0,0.0,2,1
5994971,-0.12953853607177734,0.0,0.0,2,1
5994991,-0.12953853607177734,0.0,0.0,2,1
5995011,-0.12953853607177734,0.0,0.0,2,1
5995031,-0.12953853607177734,0.0,0.0,2,1
5995051,-0.12953853607177734,0.0,0.0,2,1
5995071,-0.12953853607177734,0.0,0.0,7,1
5995091,-0.12953853607177734,0.0,0.0,7,1
5995111,-0.12953853607177734,0.0,0.0,7,1
5995131,-0.12953853607177734,0.0,0.0,7,1
5995151,-0.12953853607177734,0.0,0.0,7,1
5995171,-0.12953853607177734,0.0,0.0,7,1
5995191,-0.12953853607177734,0.0,0.0,7,1
5995211,-0.12953853607177734,0.0,0.0,7,1
5995231,-0.12953853607177734,0.0,0.0,7,1
5995251,-0.12953853607177734,0.0,0.0,2,1
5995271,-0.12953853607177734,0.0,0.0,2,1
5995291,-0.12953853607177734,0.0,0.0,2,1
5995311,-0.12953853607177734,0.0,0.0,2,1
5995331,-0.12953853607177734,0.0,0.0,2,1
5995351,-0.12953853607177734,0.0,0.0,2,1
5995371,-0.12953853607177734,0.0,0.0,2,1
5995391,-0.12953853607177734,0.0,0.0,2,1
5995411,-0.12953853607177734,0.0,0.0,2,1
5995431,-0.12953853607177734,0.0,0.0,2,1
5995451,-0.12953853607177734,0.0,0.0,2,1
5995471,-0.12953853607177734,0.0,0.0,2,1
5995491,-0.12953853607177734,0.0,0.0,2,1
5995511,-0.12953853607177734,0.0,0.0,2,1
5995531,-0.12953853607177734,0.0,0.0,2,1
5995551,-0.12953853607177734,0.0,0.0,2,1
5995571,-0.12953853607177734,0.0,0.0,2,1
5995591,-0.12953853607177734,0.0,0.0,2,1
5995611,-0.12953853607177734,0.0,0.0,2,1
5995631,-0.12953853607177734,0.0,0.0,2,1
5995651,-0.12953853607177734,0.0,0.0,2,1
5995671,-0.12953853607177734,0.0,0.0,2,1
5995691,-0.12953853607177734,0.0,0.0,2,1
5995711,-0.12953853607177734,0.0,0.0,2,1
5995731,-0.12953853607177734,0.0,0.0,2,1
5995751,-0.12953853607177734,0.0,0.0,2,1
5995771,-0.12953853607177734,0.0,0.0,2,1
5995791,-0.12953853607177734,0.0,0.0,2,1
5995811,-0.12953853607177734,0.0,0.0,2,1
5995831,-0.12953853607177734,0.0,0.0,2,1
5995851,-0.12953853607177734,0.0,0.0,2,1
5995871,-0.12953853607177734,0.0,0.0,2,1
5995891,-0.12953853607177734,0.0,0.0,2,1
5995911,-0.12953853607177734,0.0,0.0,7,1
5995931,-0.12953853607177734,0.0,0.0,7,1
5995951,-0.12953853607177734,0.0,0.0,2,1
5995971,-0.12953853607177734,0.0,0.0,2,1
5995991,-0.12953853607177734,0.0,0.0,2,1
5996011,-0.12953853607177734,0.0,0.0,2,1
5996031,-0.12953853607177734,0.0,0.0,2,1
5996051,-0.12953853607177734,0.0,0.0,2,1
5996071,-0.12953853607177734,0.0,0.0,2,1
5996091,-0.12953853607177734,0.0,0.0,7,1
5996111,-0.12953853607177734,0.0,0.0,7,1
5996131,-0.12953853607177734,0.0,0.0,7,1
5996151,-0.12953853607177734,0.0,0.0,7,1
5996171,-0.12953853607177734,0.0,0.0,7,1
5996191,-0.12953853607177734,0.0,0.0,7,1
5996211,-0.12953853607177734,0.0,0.0,2,1
5996231,-0.12953853607177734,0.0,0.0,2,1
5996251,-0.12953853607177734,0.0,0.0,2,1
5996271,-0.12953853607177734,0.0,0.0,2,1
5996291,-0.12953853607177734,0.0,0.0,2,1
5996311,-0.12953853607177734,0.0,0.0,2,1
5996331,-0.12953853607177734,0.0,0.0,2,1
5996351,-0.12953853607177734,0.0,0.0,7,1
5996371,-0.12953853607177734,0.0,0.0,7,1
5996391,-0.12953853607177734,0.0,0.0,7,1
5996411,-0.12953853607177734,0.0,0.0,7,1
5996431,-0.12953853607177734,0.0,0.0,7,1
5996451,-0.12953853607177734,0.0,0.0,7,1
5996471,-0.12953853607177734,0.0,0.0,2,1
5996491,-0.12953853607177734,0.0,0.0,2,1
5996511,-0.12953853607177734,0.0,0.0,2,1
5996531,-0.12953853607177734,0.0,0.0,2,1
5996551,-0.12953853607177734,0.0,0.0,7,1
5996571,-0.12953853607177734,0.0,0.0,7,1
5996591,-0.12953853607177734,0.0,0.0,7,1
5996611,-0.12953853607177734,0.0,0.0,7,1
5996631,-0.12953853607177734,0.0,0.0,2,1
5996651,-0.12953853607177734,0.0,0.0,2,1
5996671,-0.12953853607177734,0.0,0.0,2,1
5996691,-0.12953853607177734,0.0,0.0,2,1
5996711,-0.12953853607177734,0.0,0.0,2,1
5996731,-0.12953853607177734,0.0,0.0,2,1
5996751,-0.12953853607177734,0.0,0.0,2,1
5996771,-0.12953853607177734,0.0,0.0,2,1
5996791,-0.12953853607177734,0.0,0.0,2,1
5996811,-0.12953853607177734,0.0,0.0,2,1
5996831,-0.12953853607177734,0.0,0.0,2,1
5996851,-0.12953853607177734,0.0,0.0,7,1
5996871,-0.12953853607177734,0.0,0.0,7,1
5996891,-0.12953853607177734,0.0,0.0,2,1
5996911,-0.12953853607177734,0.0,0.0,2,1
5996931,-0.12953853607177734,0.0,0.0,2,1
5996951,-0.12953853607177734,0.0,0.0,2,1
5996971,-0.12953853607177734,0.0,0.0,2,1
5996991,-0.12953853607177734,0.0,0.0,2,1
5997011,-0.12953853607177734,0.0,0.0,2,1
5997031,-0.12953853607177734,0.0,0.0,2,1
5997051,-0.12953853607177734,0.0,0.0,2,1
5997071,-0.12953853607177734,0.0,0.0,2,1
5997091,-0.12953853607177734,0.0,0.0,2,1
5997111,-0.12953853607177734,0.0,0.0,2,1
5997131,-0.12953853607177734,0.0,0.0,2,1
5997151,-0.12953853607177734,0.0,0.0,7,1
5997171,-0.12953853607177734,0.0,0.0,7,1
5997191,-0.12953853607177734,0.0,0.0,2,1
5997211,-0.12953853607177734,0.0,0.0,2,1
5997231,-0.12953853607177734,0.0,0.0,2,1
5997251,-0.12953853607177734,0.0,0.0,2,1
5997271,-0.12953853607177734,0.0,0.0,2,1
5997291,-0.12953853607177734,0.0,0.0,2,1
5997311,-0.12953853607177734,0.0,0.0,7,1
5997331,-0.12953853607177734,0.0,0.0,7,1
5997351,-0.12953853607177734,0.0,0.0,2,1
5997371,-0.12953853607177734,0.0,0.0,2,1
5997391,-0.12953853607177734,0.0,0.0,2,1
5997411,-0.12953853607177734,0.0,0.0,2,1
5997431,-0.12953853607177734,0.0,0.0,2,1
5997451,-0.12953853607177734,0.0,0.0,2,1
5997471,-0.12953853607177734,0.0,0.0,2,1
5997491,-0.12953853607177734,0.0,0.0,2,1
5997511,-0.12953853607177734,0.0,0.0,2,1
5997531,-0.12953853607177734,0.0,0.0,2,1
5997551,-0.12953853607177734,0.0,0.0,2,1
5997571,-0.12953853607177734,0.0,0.0,7,1
5997591,-0.12953853607177734,0.0,0.0,7,1
5997611,-0.12953853607177734,0.0,0.0,2,1
5997631,-0.12953853607177734,0.0,0.0,2,1
5997651,-0.12953853607177734,0.0,0.0,7,1
5997671,-0.12953853607177734,0.0,0.0,7,1
5997691,-0.12953853607177734,0.0,0.0,7,1
5997711,-0.12953853607177734,0.0,0.0,7,1
5997731,-0.12953853607177734,0.0,0.0,7,1
5997751,-0.12953853607177734,0.0,0.0,7,1
5997771,-0.12953853607177734,0.0,0.0,7,1
5997791,-0.12953853607177734,0.0,0.0,7,1
5997811,-0.12953853607177734,0.0,0.0,7,1
5997831,-0.12953853607177734,0.0,0.0,7,1
5997851,-0.12953853607177734,0.0,0.0,7,1
5997871,-0.12953853607177734,0.0,0.0,7,1
5997891,-0.12953853607177734,0.0,0.0,7,1
5997911,-0.12953853607177734,0.0,0.0,7,1
5997931,-0.12953853607177734,0.0,0.0,7,1
5997951,-0.12953853607177734,0.0,0.0,2,1
5997971,-0.12953853607177734,0.0,0.0,2,1
5997991,-0.12953853607177734,0.0,0.0,2,1
5998011,-0.12953853607177734,0.0,0.0,2,1
5998031,-0.12953853607177734,0.0,0.0,2,1
5998051,-0.12953853607177734,0.0,0.0,2,1
5998071,-0.12953853607177734,0.0,0.0,7,1
5998091,-0.12953853607177734,0.0,0.0,7,1
5998111,-0.12953853607177734,0.0,0.0,7,1
5998131,-0.12953853607177734,0.0,0.0,7,1
5998151,-0.12953853607177734,0.0,0.0,7,1
5998171,-0.12953853607177734,0.0,0.0,7,1
5998191,-0.12953853607177734,0.0,0.0,7,1
5998211,-0.12953853607177734,0.0,0.0,7,1
5998231,-0.12953853607177734,0.0,0.0,7,1
5998251,-0.12953853607177734,0.0,0.0,7,1
5998271,-0.12953853607177734,0.0,0.0,7,1
5998291,-0.12953853607177734,0.2187213897705078,0.08918285369873047,7,1
5998311,-0.12953853607177734,0.2187213897705078,0.08918285369873047,7,1
5998331,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,4,0
5998351,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,4,0
5998371,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998391,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998411,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998431,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998451,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998471,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998491,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998511,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998531,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998551,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998571,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998591,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998611,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998631,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998651,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998671,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998691,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998711,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998731,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998751,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998771,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998791,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998811,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998831,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998851,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998871,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998891,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998911,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998931,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998951,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998971,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5998991,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999011,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999031,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999051,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999071,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999091,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999111,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999131,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999151,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999171,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999191,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999211,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999231,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999251,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999271,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999291,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999311,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999331,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999351,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999371,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999391,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999411,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999431,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999451,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999471,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999491,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999511,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999531,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999551,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999571,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999591,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999611,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999631,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999651,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999671,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999691,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999711,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999731,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999751,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999771,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999791,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999811,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999831,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999851,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999871,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999891,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999911,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999931,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999951,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999971,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
5999991,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000011,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000031,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000051,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000071,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000091,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000111,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000131,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000151,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000171,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000191,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000211,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000231,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000251,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000271,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000291,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000311,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000331,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000351,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000371,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000391,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000411,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000431,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000451,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000471,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000491,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000511,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000531,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000551,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000571,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000591,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000611,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000631,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000651,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000671,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000691,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000711,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000731,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000751,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000771,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000791,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000811,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000831,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000851,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000871,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000891,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000911,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000931,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000951,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000971,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6000991,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6001011,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
6001031,-0.12953853607177734,0.0628824234008789,-0.06665611267089844,0,0
