Timestamp,sensorFilter.baroAgeD,sensorFilter.baroLagD,sensorFilter.baroSeenD,sensorFilter.tofAgeD,sensorFilter.vzDec
5995599,0,0,0,0,0.0
5995619,0,0,0,0,0.0
5995639,0,0,0,0,0.0
5995659,0,0,0,0,0.0
5995679,0,0,0,0,0.0
5995699,0,0,0,0,0.0
5995719,0,0,0,0,0.0
5995739,0,0,0,0,0.0
5995759,0,0,0,0,0.0
5995779,0,0,0,0,0.0
5995799,0,0,0,0,0.0
5995819,0,0,0,0,0.0
5995839,0,0,0,0,0.0
5995859,0,0,0,0,0.0
5995879,0,0,0,0,0.0
5995899,0,0,0,0,0.0
5995919,0,0,0,0,0.0
5995939,0,0,0,0,0.0
5995959,0,0,0,0,0.0
5995979,0,0,0,0,0.0
5995999,0,0,0,0,0.0
5996019,0,0,0,0,0.0
5996039,0,0,0,0,0.0
5996059,0,0,0,0,0.0
5996079,0,0,0,0,0.0
5996099,0,0,0,0,0.0
5996119,0,0,0,0,0.0
5996139,0,0,0,0,0.0
5996159,0,0,0,0,0.0
5996179,0,0,0,0,0.0
5996199,0,0,0,0,0.0
5996219,0,0,0,0,0.0
5996239,0,0,0,0,0.0
5996259,0,0,0,0,0.0
5996279,0,0,0,0,0.0
5996299,0,0,0,0,0.0
5996319,0,0,0,0,0.0
5996339,0,0,0,0,0.0
5996359,0,0,0,0,0.0
5996379,0,0,0,0,0.0
5996399,0,0,0,0,0.0
5996419,0,0,0,0,0.0
5996439,0,0,0,0,0.0
5996459,0,0,0,0,0.0
5996479,0,0,0,0,0.0
5996499,0,0,0,0,0.0
5996519,0,0,0,0,0.0
5996539,0,0,0,0,0.0
5996559,0,0,0,0,0.0
5996579,0,0,0,0,0.0
5996599,0,0,0,0,0.0
5996619,0,0,0,0,0.0
5996639,0,0,0,0,0.0
5996659,0,0,0,0,0.0
5996679,0,0,0,0,0.0
5996699,0,0,0,0,0.0
5996719,0,0,0,0,0.0
5996739,0,0,0,0,0.0
5996759,0,0,0,0,0.0
5996779,0,0,0,0,0.0
5996799,0,0,0,0,0.0
5996819,0,0,0,0,0.0
5996839,0,0,0,0,0.0
5996859,0,0,0,0,0.0
5996879,0,0,0,0,0.0
5996899,0,0,0,0,0.0
5996919,0,0,0,0,0.0
5996939,0,0,0,0,0.0
5996959,0,0,0,0,0.0
5996979,0,0,0,0,0.0
5996999,0,0,0,0,0.0
5997019,0,0,0,0,0.0
5997039,0,0,0,0,0.0
5997059,0,0,0,0,0.0
5997079,0,0,0,0,0.0
5997099,0,0,0,0,0.0
5997119,0,0,0,0,0.0
5997139,0,0,0,0,0.0
5997159,0,0,0,0,0.0
5997179,0,0,0,0,0.0
5997199,0,0,0,0,0.0
5997219,0,0,0,0,0.0
5997239,0,0,0,0,0.0
5997259,0,0,0,0,0.0
5997279,0,0,0,0,0.0
5997299,0,0,0,0,0.0
5997319,0,0,0,0,0.0
5997339,0,0,0,0,0.0
5997359,0,0,0,0,0.0
5997379,0,0,0,0,0.0
5997399,0,0,0,0,0.0
5997419,0,0,0,0,0.0
5997439,0,0,0,0,0.0
5997459,0,0,0,0,0.0
5997479,0,0,0,0,0.0
5997499,0,0,0,0,0.0
5997519,0,0,0,0,0.0
5997539,0,0,0,0,0.0
5997559,0,0,0,0,0.0
5997579,0,0,0,0,0.0
5997599,0,0,0,0,0.0
5997619,0,0,0,0,0.0
5997639,0,0,0,0,0.0
5997659,0,0,0,0,0.0
5997679,0,0,0,0,0.0
5997699,0,0,0,0,0.0
5997719,0,0,0,0,0.0
5997739,0,0,0,0,0.0
5997759,0,0,0,0,0.0
5997779,0,0,0,0,0.0
5997799,0,0,0,0,0.0
5997819,0,0,0,0,0.0
5997839,0,0,0,0,0.0
5997859,0,0,0,0,0.0
5997879,0,0,0,0,0.0
5997899,0,0,0,0,0.0
5997919,0,0,0,0,0.0
5997939,0,0,0,0,0.0
5997959,0,0,0,0,0.0
5997979,0,0,0,0,0.0
5997999,0,0,0,0,0.0
5998019,0,0,0,0,0.0
5998039,0,0,0,0,0.0
5998059,0,0,0,0,0.0
5998079,0,0,0,0,0.0
5998099,0,0,0,0,0.0
5998119,0,0,0,0,0.0
5998139,0,0,0,0,0.0
5998159,0,0,0,0,0.0
5998179,0,0,0,0,0.0
5998199,0,0,0,0,0.0
5998219,0,0,0,0,0.0
5998239,0,0,0,0,0.0
5998259,0,0,0,0,0.0
5998279,0,0,0,0,0.0
5998299,7,13,1,1,0.057936981320381165
5998319,7,13,1,1,0.057936981320381165
5998339,8,15,1,0,0.054160721600055695
5998359,8,15,1,0,0.054160721600055695
5998379,8,15,1,0,0.054160721600055695
5998399,8,15,1,0,0.054160721600055695
5998419,8,15,1,0,0.054160721600055695
5998439,8,15,1,0,0.054160721600055695
5998459,8,15,1,0,0.054160721600055695
5998479,8,15,1,0,0.054160721600055695
5998499,8,15,1,0,0.054160721600055695
5998519,8,15,1,0,0.054160721600055695
5998539,8,15,1,0,0.054160721600055695
5998559,8,15,1,0,0.054160721600055695
5998579,8,15,1,0,0.054160721600055695
5998599,8,15,1,0,0.054160721600055695
5998619,8,15,1,0,0.054160721600055695
5998639,8,15,1,0,0.054160721600055695
5998659,8,15,1,0,0.054160721600055695
5998679,8,15,1,0,0.054160721600055695
5998699,8,15,1,0,0.054160721600055695
5998719,8,15,1,0,0.054160721600055695
5998739,8,15,1,0,0.054160721600055695
5998759,8,15,1,0,0.054160721600055695
5998779,8,15,1,0,0.054160721600055695
5998799,8,15,1,0,0.054160721600055695
5998819,8,15,1,0,0.054160721600055695
5998839,8,15,1,0,0.054160721600055695
5998859,8,15,1,0,0.054160721600055695
5998879,8,15,1,0,0.054160721600055695
5998899,8,15,1,0,0.054160721600055695
5998919,8,15,1,0,0.054160721600055695
5998939,8,15,1,0,0.054160721600055695
5998959,8,15,1,0,0.054160721600055695
5998979,8,15,1,0,0.054160721600055695
5998999,8,15,1,0,0.054160721600055695
5999019,8,15,1,0,0.054160721600055695
5999039,8,15,1,0,0.054160721600055695
5999059,8,15,1,0,0.054160721600055695
5999079,8,15,1,0,0.054160721600055695
5999099,8,15,1,0,0.054160721600055695
5999119,8,15,1,0,0.054160721600055695
5999139,8,15,1,0,0.054160721600055695
5999159,8,15,1,0,0.054160721600055695
5999179,8,15,1,0,0.054160721600055695
5999199,8,15,1,0,0.054160721600055695
5999219,8,15,1,0,0.054160721600055695
5999239,8,15,1,0,0.054160721600055695
5999259,8,15,1,0,0.054160721600055695
5999279,8,15,1,0,0.054160721600055695
5999299,8,15,1,0,0.054160721600055695
5999319,8,15,1,0,0.054160721600055695
5999339,8,15,1,0,0.054160721600055695
5999359,8,15,1,0,0.054160721600055695
5999379,8,15,1,0,0.054160721600055695
5999399,8,15,1,0,0.054160721600055695
5999419,8,15,1,0,0.054160721600055695
5999439,8,15,1,0,0.054160721600055695
5999459,8,15,1,0,0.054160721600055695
5999479,8,15,1,0,0.054160721600055695
5999499,8,15,1,0,0.054160721600055695
5999519,8,15,1,0,0.054160721600055695
5999539,8,15,1,0,0.054160721600055695
5999559,8,15,1,0,0.054160721600055695
5999579,8,15,1,0,0.054160721600055695
5999599,8,15,1,0,0.054160721600055695
5999619,8,15,1,0,0.054160721600055695
5999639,8,15,1,0,0.054160721600055695
5999659,8,15,1,0,0.054160721600055695
5999679,8,15,1,0,0.054160721600055695
5999699,8,15,1,0,0.054160721600055695
5999719,8,15,1,0,0.054160721600055695
5999739,8,15,1,0,0.054160721600055695
5999759,8,15,1,0,0.054160721600055695
5999779,8,15,1,0,0.054160721600055695
5999799,8,15,1,0,0.054160721600055695
5999819,8,15,1,0,0.054160721600055695
5999839,8,15,1,0,0.054160721600055695
5999859,8,15,1,0,0.054160721600055695
5999879,8,15,1,0,0.054160721600055695
5999899,8,15,1,0,0.054160721600055695
5999919,8,15,1,0,0.054160721600055695
5999939,8,15,1,0,0.054160721600055695
5999959,8,15,1,0,0.054160721600055695
5999979,8,15,1,0,0.054160721600055695
5999999,8,15,1,0,0.054160721600055695
6000019,8,15,1,0,0.054160721600055695
6000039,8,15,1,0,0.054160721600055695
6000059,8,15,1,0,0.054160721600055695
6000079,8,15,1,0,0.054160721600055695
6000099,8,15,1,0,0.054160721600055695
6000119,8,15,1,0,0.054160721600055695
6000139,8,15,1,0,0.054160721600055695
6000159,8,15,1,0,0.054160721600055695
6000179,8,15,1,0,0.054160721600055695
6000199,8,15,1,0,0.054160721600055695
6000219,8,15,1,0,0.054160721600055695
6000239,8,15,1,0,0.054160721600055695
6000259,8,15,1,0,0.054160721600055695
6000279,8,15,1,0,0.054160721600055695
6000299,8,15,1,0,0.054160721600055695
6000319,8,15,1,0,0.054160721600055695
6000339,8,15,1,0,0.054160721600055695
6000359,8,15,1,0,0.054160721600055695
6000379,8,15,1,0,0.054160721600055695
6000399,8,15,1,0,0.054160721600055695
6000419,8,15,1,0,0.054160721600055695
6000439,8,15,1,0,0.054160721600055695
6000459,8,15,1,0,0.054160721600055695
6000479,8,15,1,0,0.054160721600055695
6000499,8,15,1,0,0.054160721600055695
6000519,8,15,1,0,0.054160721600055695
6000539,8,15,1,0,0.054160721600055695
6000559,8,15,1,0,0.054160721600055695
6000579,8,15,1,0,0.054160721600055695
6000599,8,15,1,0,0.054160721600055695
6000619,8,15,1,0,0.054160721600055695
6000639,8,15,1,0,0.054160721600055695
6000659,8,15,1,0,0.054160721600055695
6000679,8,15,1,0,0.054160721600055695
6000699,8,15,1,0,0.054160721600055695
6000719,8,15,1,0,0.054160721600055695
6000739,8,15,1,0,0.054160721600055695
6000759,8,15,1,0,0.054160721600055695
6000779,8,15,1,0,0.054160721600055695
6000799,8,15,1,0,0.054160721600055695
6000819,8,15,1,0,0.054160721600055695
6000839,8,15,1,0,0.054160721600055695
6000859,8,15,1,0,0.054160721600055695
6000879,8,15,1,0,0.054160721600055695
6000899,8,15,1,0,0.054160721600055695
6000919,8,15,1,0,0.054160721600055695
6000939,8,15,1,0,0.054160721600055695
6000959,8,15,1,0,0.054160721600055695
6000979,8,15,1,0,0.054160721600055695
6000999,8,15,1,0,0.054160721600055695
6001019,8,15,1,0,0.054160721600055695
6001039,8,15,1,0,0.054160721600055695
6001059,8,15,1,0,0.054160721600055695
6001079,8,15,1,0,0.054160721600055695
6001099,8,15,1,0,0.054160721600055695
6001119,8,15,1,0,0.054160721600055695
6001139,8,15,1,0,0.054160721600055695
6001159,8,15,1,0,0.054160721600055695
6001179,8,15,1,0,0.054160721600055695
6001199,8,15,1,0,0.054160721600055695
6001219,8,15,1,0,0.054160721600055695
6001239,8,15,1,0,0.054160721600055695
6001259,8,15,1,0,0.054160721600055695
6001279,8,15,1,0,0.054160721600055695
6001299,8,15,1,0,0.054160721600055695
6001319,8,15,1,0,0.054160721600055695
6001339,8,15,1,0,0.054160721600055695
6001359,8,15,1,0,0.054160721600055695
6001379,8,15,1,0,0.054160721600055695
6001399,8,15,1,0,0.054160721600055695
6001419,8,15,1,0,0.054160721600055695
6001439,8,15,1,0,0.054160721600055695
6001459,8,15,1,0,0.054160721600055695
6001479,8,15,1,0,0.054160721600055695
6001499,8,15,1,0,0.054160721600055695
6001519,8,15,1,0,0.054160721600055695
6001539,8,15,1,0,0.054160721600055695
6001559,8,15,1,0,0.054160721600055695
6001579,8,15,1,0,0.054160721600055695
6001599,8,15,1,0,0.054160721600055695
6001619,8,15,1,0,0.054160721600055695
6001639,8,15,1,0,0.054160721600055695
6001659,8,15,1,0,0.054160721600055695
6001679,8,15,1,0,0.054160721600055695
6001699,8,15,1,0,0.054160721600055695
6001719,8,15,1,0,0.054160721600055695
6001739,8,15,1,0,0.054160721600055695
6001759,8,15,1,0,0.054160721600055695
6001779,8,15,1,0,0.054160721600055695
6001799,8,15,1,0,0.054160721600055695
6001819,8,15,1,0,0.054160721600055695
6001839,8,15,1,0,0.054160721600055695
6001859,8,15,1,0,0.054160721600055695
6001879,8,15,1,0,0.054160721600055695
6001899,8,15,1,0,0.054160721600055695
6001919,8,15,1,0,0.054160721600055695
6001939,8,15,1,0,0.054160721600055695
6001959,8,15,1,0,0.054160721600055695
6001979,8,15,1,0,0.054160721600055695
6001999,8,15,1,0,0.054160721600055695
6002019,8,15,1,0,0.054160721600055695
6002039,8,15,1,0,0.054160721600055695
6002059,8,15,1,0,0.054160721600055695
6002079,8,15,1,0,0.054160721600055695
6002099,8,15,1,0,0.054160721600055695
6002119,8,15,1,0,0.054160721600055695
6002139,8,15,1,0,0.054160721600055695
6002159,8,15,1,0,0.054160721600055695
6002179,8,15,1,0,0.054160721600055695
6002199,8,15,1,0,0.054160721600055695
6002219,8,15,1,0,0.054160721600055695
6002239,8,15,1,0,0.054160721600055695
6002259,8,15,1,0,0.054160721600055695
6002279,8,15,1,0,0.054160721600055695
6002299,8,15,1,0,0.054160721600055695
6002319,8,15,1,0,0.054160721600055695
6002339,8,15,1,0,0.054160721600055695
6002359,8,15,1,0,0.054160721600055695
6002379,8,15,1,0,0.054160721600055695
6002399,8,15,1,0,0.054160721600055695
6002419,8,15,1,0,0.054160721600055695
6002439,8,15,1,0,0.054160721600055695
6002459,8,15,1,0,0.054160721600055695
6002479,8,15,1,0,0.054160721600055695
6002499,8,15,1,0,0.054160721600055695
6002519,8,15,1,0,0.054160721600055695
6002539,8,15,1,0,0.054160721600055695
6002559,8,15,1,0,0.054160721600055695
6002579,8,15,1,0,0.054160721600055695
6002599,8,15,1,0,0.054160721600055695
6002619,8,15,1,0,0.054160721600055695
6002639,8,15,1,0,0.054160721600055695
6002659,8,15,1,0,0.054160721600055695
6002679,8,15,1,0,0.054160721600055695
6002699,8,15,1,0,0.054160721600055695
6002719,8,15,1,0,0.054160721600055695
6002739,8,15,1,0,0.054160721600055695
6002759,8,15,1,0,0.054160721600055695
6002779,8,15,1,0,0.054160721600055695
6002799,8,15,1,0,0.054160721600055695
6002819,8,15,1,0,0.054160721600055695
6002839,8,15,1,0,0.054160721600055695
6002859,8,15,1,0,0.054160721600055695
6002879,8,15,1,0,0.054160721600055695
6002899,8,15,1,0,0.054160721600055695
6002919,8,15,1,0,0.054160721600055695
6002939,8,15,1,0,0.054160721600055695
6002959,8,15,1,0,0.054160721600055695
6002979,8,15,1,0,0.054160721600055695
6002999,8,15,1,0,0.054160721600055695
6003019,8,15,1,0,0.054160721600055695
6003039,8,15,1,0,0.054160721600055695
6003059,8,15,1,0,0.054160721600055695
6003079,8,15,1,0,0.054160721600055695
6003099,8,15,1,0,0.054160721600055695
6003119,8,15,1,0,0.054160721600055695
6003139,8,15,1,0,0.054160721600055695
6003159,8,15,1,0,0.054160721600055695
6003179,8,15,1,0,0.054160721600055695
6003199,8,15,1,0,0.054160721600055695
6003219,8,15,1,0,0.054160721600055695
6003239,8,15,1,0,0.054160721600055695
6003259,8,15,1,0,0.054160721600055695
6003279,8,15,1,0,0.054160721600055695
6003299,8,15,1,0,0.054160721600055695
6003319,8,15,1,0,0.054160721600055695
6003339,8,15,1,0,0.054160721600055695
6003359,8,15,1,0,0.054160721600055695
6003379,8,15,1,0,0.054160721600055695
6003399,8,15,1,0,0.054160721600055695
6003419,8,15,1,0,0.054160721600055695
6003439,8,15,1,0,0.054160721600055695
6003459,8,15,1,0,0.054160721600055695
6003479,8,15,1,0,0.054160721600055695
6003499,8,15,1,0,0.054160721600055695
6003519,8,15,1,0,0.054160721600055695
6003539,8,15,1,0,0.054160721600055695
6003559,8,15,1,0,0.054160721600055695
6003579,8,15,1,0,0.054160721600055695
6003599,8,15,1,0,0.054160721600055695
6003619,8,15,1,0,0.054160721600055695
6003639,8,15,1,0,0.054160721600055695
6003659,8,15,1,0,0.054160721600055695
6003679,8,15,1,0,0.054160721600055695
6003699,8,15,1,0,0.054160721600055695
6003719,8,15,1,0,0.054160721600055695
6003739,8,15,1,0,0.054160721600055695
6003759,8,15,1,0,0.054160721600055695
6003779,8,15,1,0,0.054160721600055695
6003799,8,15,1,0,0.054160721600055695
6003819,8,15,1,0,0.054160721600055695
6003839,8,15,1,0,0.054160721600055695
6003859,8,15,1,0,0.054160721600055695
6003879,8,15,1,0,0.054160721600055695
6003899,8,15,1,0,0.054160721600055695
6003919,8,15,1,0,0.054160721600055695
6003939,8,15,1,0,0.054160721600055695
6003959,8,15,1,0,0.054160721600055695
6003979,8,15,1,0,0.054160721600055695
6003999,8,15,1,0,0.054160721600055695
6004019,8,15,1,0,0.054160721600055695
6004039,8,15,1,0,0.054160721600055695
6004059,8,15,1,0,0.054160721600055695
6004079,8,15,1,0,0.054160721600055695
6004099,8,15,1,0,0.054160721600055695
6004119,8,15,1,0,0.054160721600055695
6004139,8,15,1,0,0.054160721600055695
6004159,8,15,1,0,0.054160721600055695
6004179,8,15,1,0,0.054160721600055695
6004199,8,15,1,0,0.054160721600055695
6004219,8,15,1,0,0.054160721600055695
6004239,8,15,1,0,0.054160721600055695
6004259,8,15,1,0,0.054160721600055695
6004279,8,15,1,0,0.054160721600055695
6004299,8,15,1,0,0.054160721600055695
6004319,8,15,1,0,0.054160721600055695
6004339,8,15,1,0,0.054160721600055695
6004359,8,15,1,0,0.054160721600055695
6004379,8,15,1,0,0.054160721600055695
6004399,8,15,1,0,0.054160721600055695
6004419,8,15,1,0,0.054160721600055695
6004439,8,15,1,0,0.054160721600055695
6004459,8,15,1,0,0.054160721600055695
6004479,8,15,1,0,0.054160721600055695
6004499,8,15,1,0,0.054160721600055695
6004519,8,15,1,0,0.054160721600055695
6004539,8,15,1,0,0.054160721600055695
6004559,8,15,1,0,0.054160721600055695
6004579,8,15,1,0,0.054160721600055695
6004599,8,15,1,0,0.054160721600055695
6004619,8,15,1,0,0.054160721600055695
6004639,9,17,1,1,-0.014013123698532581
6004659,9,17,1,1,-0.014013123698532581
6004679,12,23,1,1,-0.014488523826003075
6004699,12,23,1,1,-0.014488523826003075
6004719,12,23,1,1,-0.014488523826003075
6004739,12,23,1,1,-0.014488523826003075
6004759,12,23,1,1,-0.014488523826003075
6004779,12,23,1,1,-0.014488523826003075
