Timestamp,sensorFilter.baroAge0,sensorFilter.baroLag0,sensorFilter.baroSeen0,sensorFilter.tofAge0,sensorFilter.vz0
5996037,16,31,1,0,-0.05208231136202812
5996057,16,31,1,0,-0.05208231136202812
5996077,16,31,1,0,-0.05208231136202812
5996097,16,31,1,0,-0.05208231136202812
5996117,16,31,1,0,-0.05208231136202812
5996137,16,31,1,0,-0.05208231136202812
5996157,16,31,1,0,-0.05208231136202812
5996177,16,31,1,0,-0.05208231136202812
5996197,16,31,1,0,-0.05208231136202812
5996217,16,31,1,0,-0.05208231136202812
5996237,16,31,1,0,-0.05208231136202812
5996257,16,31,1,0,-0.05208231136202812
5996277,16,31,1,0,-0.05208231136202812
5996297,16,31,1,0,-0.05208231136202812
5996317,16,31,1,0,-0.05208231136202812
5996337,16,31,1,0,-0.05208231136202812
5996357,16,31,1,0,-0.05208231136202812
5996377,16,31,1,0,-0.05208231136202812
5996397,16,31,1,0,-0.05208231136202812
5996417,16,31,1,0,-0.05208231136202812
5996437,16,31,1,0,-0.05208231136202812
5996457,16,31,1,0,-0.05208231136202812
5996477,16,31,1,0,-0.05208231136202812
5996497,16,31,1,0,-0.05208231136202812
5996517,16,31,1,0,-0.05208231136202812
5996537,16,31,1,0,-0.05208231136202812
5996557,16,31,1,0,-0.05208231136202812
5996577,16,31,1,0,-0.05208231136202812
5996597,16,31,1,0,-0.05208231136202812
5996617,16,31,1,0,-0.05208231136202812
5996637,16,31,1,0,-0.05208231136202812
5996657,16,31,1,0,-0.05208231136202812
5996677,16,31,1,0,-0.05208231136202812
5996697,16,31,1,0,-0.05208231136202812
5996717,16,31,1,0,-0.05208231136202812
5996737,16,31,1,0,-0.05208231136202812
5996757,16,31,1,0,-0.05208231136202812
5996777,16,31,1,0,-0.05208231136202812
5996797,16,31,1,0,-0.05208231136202812
5996817,16,31,1,0,-0.05208231136202812
5996837,16,31,1,0,-0.05208231136202812
5996857,16,31,1,0,-0.05208231136202812
5996877,16,31,1,0,-0.05208231136202812
5996897,16,31,1,0,-0.05208231136202812
5996917,16,31,1,0,-0.05208231136202812
5996937,16,31,1,0,-0.05208231136202812
5996957,16,31,1,0,-0.05208231136202812
5996977,16,31,1,0,-0.05208231136202812
5996997,16,31,1,0,-0.05208231136202812
5997017,16,31,1,0,-0.05208231136202812
5997037,16,31,1,0,-0.05208231136202812
5997057,16,31,1,0,-0.05208231136202812
5997077,16,31,1,0,-0.05208231136202812
5997097,16,31,1,0,-0.05208231136202812
5997117,16,31,1,0,-0.05208231136202812
5997137,16,31,1,0,-0.05208231136202812
5997157,16,31,1,0,-0.05208231136202812
5997177,16,31,1,0,-0.05208231136202812
5997197,16,31,1,0,-0.05208231136202812
5997217,16,31,1,0,-0.05208231136202812
5997237,16,31,1,0,-0.05208231136202812
5997257,16,31,1,0,-0.05208231136202812
5997277,16,31,1,0,-0.05208231136202812
5997297,16,31,1,0,-0.05208231136202812
5997317,16,31,1,0,-0.05208231136202812
5997337,16,31,1,0,-0.05208231136202812
5997357,16,31,1,0,-0.05208231136202812
5997377,16,31,1,0,-0.05208231136202812
5997397,16,31,1,0,-0.05208231136202812
5997417,16,31,1,0,-0.05208231136202812
5997437,16,31,1,0,-0.05208231136202812
5997457,16,31,1,0,-0.05208231136202812
5997477,16,31,1,0,-0.05208231136202812
5997497,16,31,1,0,-0.05208231136202812
5997517,16,31,1,0,-0.05208231136202812
5997537,16,31,1,0,-0.05208231136202812
5997557,16,31,1,0,-0.05208231136202812
5997577,16,31,1,0,-0.05208231136202812
5997597,16,31,1,0,-0.05208231136202812
5997617,16,31,1,0,-0.05208231136202812
5997637,16,31,1,0,-0.05208231136202812
5997657,16,31,1,0,-0.05208231136202812
5997677,16,31,1,0,-0.05208231136202812
5997697,16,31,1,0,-0.05208231136202812
5997717,16,31,1,0,-0.05208231136202812
5997737,16,31,1,0,-0.05208231136202812
5997757,16,31,1,0,-0.05208231136202812
5997777,16,31,1,0,-0.05208231136202812
5997797,16,31,1,0,-0.05208231136202812
5997817,16,31,1,0,-0.05208231136202812
5997837,16,31,1,0,-0.05208231136202812
5997857,16,31,1,0,-0.05208231136202812
5997877,16,31,1,0,-0.05208231136202812
5997897,16,31,1,0,-0.05208231136202812
5997917,16,31,1,0,-0.05208231136202812
5997937,16,31,1,0,-0.05208231136202812
5997957,16,31,1,0,-0.05208231136202812
5997977,16,31,1,0,-0.05208231136202812
5997997,16,31,1,0,-0.05208231136202812
5998017,16,31,1,0,-0.05208231136202812
5998037,16,31,1,0,-0.05208231136202812
5998057,16,31,1,0,-0.05208231136202812
5998077,16,31,1,0,-0.05208231136202812
5998097,16,31,1,0,-0.05208231136202812
5998117,16,31,1,0,-0.05208231136202812
5998137,16,31,1,0,-0.05208231136202812
5998157,16,31,1,0,-0.05208231136202812
5998177,16,31,1,0,-0.05208231136202812
5998197,16,31,1,0,-0.05208231136202812
5998217,16,31,1,0,-0.05208231136202812
5998237,16,31,1,0,-0.05208231136202812
5998257,16,31,1,0,-0.05208231136202812
5998277,16,31,1,0,-0.05208231136202812
5998297,16,31,1,0,-0.05208231136202812
5998317,16,31,1,0,-0.05208231136202812
5998337,16,31,1,0,-0.05208231136202812
5998357,16,31,1,0,-0.05208231136202812
5998377,16,31,1,0,-0.05208231136202812
5998397,16,31,1,0,-0.05208231136202812
5998417,16,31,1,0,-0.05208231136202812
5998437,16,31,1,0,-0.05208231136202812
5998457,16,31,1,0,-0.05208231136202812
5998477,16,31,1,0,-0.05208231136202812
5998497,16,31,1,0,-0.05208231136202812
5998517,16,31,1,0,-0.05208231136202812
5998537,16,31,1,0,-0.05208231136202812
5998557,16,31,1,0,-0.05208231136202812
5998577,16,31,1,0,-0.05208231136202812
5998597,16,31,1,0,-0.05208231136202812
5998617,16,31,1,0,-0.05208231136202812
5998637,16,31,1,0,-0.05208231136202812
5998657,16,31,1,0,-0.05208231136202812
5998677,16,31,1,0,-0.05208231136202812
5998697,16,31,1,0,-0.05208231136202812
5998717,16,31,1,0,-0.05208231136202812
5998737,16,31,1,0,-0.05208231136202812
5998757,16,31,1,0,-0.05208231136202812
5998777,16,31,1,0,-0.05208231136202812
5998797,16,31,1,0,-0.05208231136202812
5998817,16,31,1,0,-0.05208231136202812
5998837,16,31,1,0,-0.05208231136202812
5998857,16,31,1,0,-0.05208231136202812
5998877,16,31,1,0,-0.05208231136202812
5998897,16,31,1,0,-0.05208231136202812
5998917,16,31,1,0,-0.05208231136202812
5998937,16,31,1,0,-0.05208231136202812
5998957,16,31,1,0,-0.05208231136202812
5998977,16,31,1,0,-0.05208231136202812
5998997,16,31,1,0,-0.05208231136202812
5999017,16,31,1,0,-0.05208231136202812
5999037,16,31,1,0,-0.05208231136202812
5999057,16,31,1,0,-0.05208231136202812
5999077,16,31,1,0,-0.05208231136202812
5999097,16,31,1,0,-0.05208231136202812
5999117,16,31,1,0,-0.05208231136202812
5999137,16,31,1,0,-0.05208231136202812
5999157,16,31,1,0,-0.05208231136202812
5999177,16,31,1,0,-0.05208231136202812
5999197,16,31,1,0,-0.05208231136202812
5999217,16,31,1,0,-0.05208231136202812
5999237,16,31,1,0,-0.05208231136202812
5999257,16,31,1,0,-0.05208231136202812
5999277,16,31,1,0,-0.05208231136202812
5999297,16,31,1,0,-0.05208231136202812
5999317,16,31,1,0,-0.05208231136202812
5999337,16,31,1,0,-0.05208231136202812
5999357,16,31,1,0,-0.05208231136202812
5999377,16,31,1,0,-0.05208231136202812
5999397,16,31,1,0,-0.05208231136202812
5999417,16,31,1,0,-0.05208231136202812
5999437,16,31,1,0,-0.05208231136202812
5999457,16,31,1,0,-0.05208231136202812
5999477,16,31,1,0,-0.05208231136202812
5999497,16,31,1,0,-0.05208231136202812
5999517,16,31,1,0,-0.05208231136202812
5999537,16,31,1,0,-0.05208231136202812
5999557,16,31,1,0,-0.05208231136202812
5999577,16,31,1,0,-0.05208231136202812
5999597,16,31,1,0,-0.05208231136202812
5999617,16,31,1,0,-0.05208231136202812
5999637,16,31,1,0,-0.05208231136202812
5999657,16,31,1,0,-0.05208231136202812
5999677,16,31,1,0,-0.05208231136202812
5999697,16,31,1,0,-0.05208231136202812
5999717,16,31,1,0,-0.05208231136202812
5999737,16,31,1,0,-0.05208231136202812
5999757,16,31,1,0,-0.05208231136202812
5999777,16,31,1,0,-0.05208231136202812
5999797,16,31,1,0,-0.05208231136202812
5999817,16,31,1,0,-0.05208231136202812
5999837,16,31,1,0,-0.05208231136202812
5999857,16,31,1,0,-0.05208231136202812
5999877,16,31,1,0,-0.05208231136202812
5999897,16,31,1,0,-0.05208231136202812
5999917,16,31,1,0,-0.05208231136202812
5999937,16,31,1,0,-0.05208231136202812
5999957,16,31,1,0,-0.05208231136202812
5999977,16,31,1,0,-0.05208231136202812
5999997,16,31,1,0,-0.05208231136202812
6000017,16,31,1,0,-0.05208231136202812
6000037,16,31,1,0,-0.05208231136202812
6000057,16,31,1,0,-0.05208231136202812
6000077,16,31,1,0,-0.05208231136202812
6000097,16,31,1,0,-0.05208231136202812
6000117,16,31,1,0,-0.05208231136202812
6000137,16,31,1,0,-0.05208231136202812
6000157,16,31,1,0,-0.05208231136202812
6000177,16,31,1,0,-0.05208231136202812
6000197,16,31,1,0,-0.05208231136202812
6000217,16,31,1,0,-0.05208231136202812
6000237,16,31,1,0,-0.05208231136202812
6000257,16,31,1,0,-0.05208231136202812
6000277,16,31,1,0,-0.05208231136202812
6000297,16,31,1,0,-0.05208231136202812
6000317,16,31,1,0,-0.05208231136202812
6000337,16,31,1,0,-0.05208231136202812
6000357,16,31,1,0,-0.05208231136202812
6000377,16,31,1,0,-0.05208231136202812
6000397,16,31,1,0,-0.05208231136202812
6000417,16,31,1,0,-0.05208231136202812
6000437,16,31,1,0,-0.05208231136202812
6000457,16,31,1,0,-0.05208231136202812
6000477,16,31,1,0,-0.05208231136202812
6000497,16,31,1,0,-0.05208231136202812
6000517,16,31,1,0,-0.05208231136202812
6000537,16,31,1,0,-0.05208231136202812
6000557,16,31,1,0,-0.05208231136202812
6000577,16,31,1,0,-0.05208231136202812
6000597,16,31,1,0,-0.05208231136202812
6000617,16,31,1,0,-0.05208231136202812
6000637,16,31,1,0,-0.05208231136202812
6000657,16,31,1,0,-0.05208231136202812
6000677,16,31,1,0,-0.05208231136202812
6000697,16,31,1,0,-0.05208231136202812
6000717,16,31,1,0,-0.05208231136202812
6000737,16,31,1,0,-0.05208231136202812
6000757,16,31,1,0,-0.05208231136202812
6000777,16,31,1,0,-0.05208231136202812
6000797,16,31,1,0,-0.05208231136202812
6000817,16,31,1,0,-0.05208231136202812
6000837,16,31,1,0,-0.05208231136202812
6000857,16,31,1,0,-0.05208231136202812
6000877,16,31,1,0,-0.05208231136202812
6000897,16,31,1,0,-0.05208231136202812
6000917,16,31,1,0,-0.05208231136202812
6000937,16,31,1,0,-0.05208231136202812
6000957,16,31,1,0,-0.05208231136202812
6000977,16,31,1,0,-0.05208231136202812
6000997,16,31,1,0,-0.05208231136202812
6001017,16,31,1,0,-0.05208231136202812
6001037,16,31,1,0,-0.05208231136202812
6001057,16,31,1,0,-0.05208231136202812
6001077,16,31,1,0,-0.05208231136202812
6001097,16,31,1,0,-0.05208231136202812
6001117,16,31,1,0,-0.05208231136202812
6001137,16,31,1,0,-0.05208231136202812
6001157,16,31,1,0,-0.05208231136202812
6001177,16,31,1,0,-0.05208231136202812
6001197,16,31,1,0,-0.05208231136202812
6001217,16,31,1,0,-0.05208231136202812
6001237,16,31,1,0,-0.05208231136202812
6001257,16,31,1,0,-0.05208231136202812
6001277,16,31,1,0,-0.05208231136202812
6001297,16,31,1,0,-0.05208231136202812
6001317,16,31,1,0,-0.05208231136202812
6001337,16,31,1,0,-0.05208231136202812
6001357,16,31,1,0,-0.05208231136202812
6001377,16,31,1,0,-0.05208231136202812
6001397,16,31,1,0,-0.05208231136202812
6001417,16,31,1,0,-0.05208231136202812
6001437,16,31,1,0,-0.05208231136202812
6001457,16,31,1,0,-0.05208231136202812
6001477,16,31,1,0,-0.05208231136202812
6001497,16,31,1,0,-0.05208231136202812
6001517,16,31,1,0,-0.05208231136202812
6001537,16,31,1,0,-0.05208231136202812
6001557,16,31,1,0,-0.05208231136202812
6001577,16,31,1,0,-0.05208231136202812
6001597,16,31,1,0,-0.05208231136202812
6001617,16,31,1,0,-0.05208231136202812
6001637,16,31,1,0,-0.05208231136202812
6001657,16,31,1,0,-0.05208231136202812
6001677,16,31,1,0,-0.05208231136202812
6001697,16,31,1,0,-0.05208231136202812
6001717,16,31,1,0,-0.05208231136202812
6001737,16,31,1,0,-0.05208231136202812
6001757,16,31,1,0,-0.05208231136202812
6001777,16,31,1,0,-0.05208231136202812
6001797,16,31,1,0,-0.05208231136202812
6001817,16,31,1,0,-0.05208231136202812
6001837,16,31,1,0,-0.05208231136202812
6001857,16,31,1,0,-0.05208231136202812
6001877,16,31,1,0,-0.05208231136202812
6001897,16,31,1,0,-0.05208231136202812
6001917,16,31,1,0,-0.05208231136202812
6001937,16,31,1,0,-0.05208231136202812
6001957,16,31,1,0,-0.05208231136202812
6001977,16,31,1,0,-0.05208231136202812
6001997,16,31,1,0,-0.05208231136202812
6002017,16,31,1,0,-0.05208231136202812
6002037,16,31,1,0,-0.05208231136202812
6002057,16,31,1,0,-0.05208231136202812
6002077,16,31,1,0,-0.05208231136202812
6002097,17,33,1,1,0.006685331929475069
6002117,17,33,1,1,0.006685331929475069
6002137,17,33,1,1,0.006685331929475069
6002157,17,33,1,1,0.006685331929475069
6002177,17,33,1,1,0.006685331929475069
6002197,17,33,1,1,0.006685331929475069
6002217,17,33,1,1,0.006685331929475069
6002237,17,33,1,1,0.006685331929475069
6002257,17,33,1,1,0.006685331929475069
6002277,17,33,1,1,0.006685331929475069
6002297,17,33,1,1,0.006685331929475069
6002317,17,33,1,1,0.006685331929475069
6002337,17,33,1,1,0.006685331929475069
6002357,17,33,1,1,0.006685331929475069
6002377,17,33,1,1,0.006685331929475069
6002397,17,33,1,1,0.006685331929475069
6002417,17,33,1,1,0.006685331929475069
6002437,17,33,1,1,0.006685331929475069
6002457,17,33,1,1,0.006685331929475069
6002477,17,33,1,1,0.006685331929475069
6002497,17,33,1,1,0.006685331929475069
6002517,17,33,1,1,0.006685331929475069
6002537,17,33,1,1,0.006685331929475069
6002557,17,33,1,1,0.006685331929475069
6002577,17,33,1,1,0.006685331929475069
6002597,17,33,1,1,0.006685331929475069
6002617,17,33,1,1,0.006685331929475069
6002637,17,33,1,1,0.006685331929475069
6002657,17,33,1,1,0.006685331929475069
6002677,17,33,1,1,0.006685331929475069
6002697,17,33,1,1,0.006685331929475069
6002717,17,33,1,1,0.006685331929475069
6002737,17,33,1,1,0.006685331929475069
6002757,17,33,1,1,0.006685331929475069
6002777,17,33,1,1,0.006685331929475069
6002797,17,33,1,1,0.006685331929475069
6002817,17,33,1,1,0.006685331929475069
6002837,17,33,1,1,0.006685331929475069
6002857,17,33,1,1,0.006685331929475069
6002877,17,33,1,1,0.006685331929475069
6002897,17,33,1,1,0.006685331929475069
6002917,17,33,1,1,0.006685331929475069
6002937,17,33,1,1,0.006685331929475069
6002957,17,33,1,1,0.006685331929475069
6002977,17,33,1,1,0.006685331929475069
6002997,17,33,1,1,0.006685331929475069
6003017,17,33,1,1,0.006685331929475069
6003037,17,33,1,1,0.006685331929475069
6003057,17,33,1,1,0.006685331929475069
6003077,17,33,1,1,0.006685331929475069
6003097,17,33,1,1,0.006685331929475069
6003117,17,33,1,1,0.006685331929475069
6003137,17,33,1,1,0.006685331929475069
6003157,17,33,1,1,0.006685331929475069
6003177,17,33,1,1,0.006685331929475069
6003197,17,33,1,1,0.006685331929475069
6003217,17,33,1,1,0.006685331929475069
6003237,17,33,1,1,0.006685331929475069
6003257,17,33,1,1,0.006685331929475069
6003277,17,33,1,1,0.006685331929475069
6003297,17,33,1,1,0.006685331929475069
6003317,17,33,1,1,0.006685331929475069
6003337,17,33,1,1,0.006685331929475069
6003357,17,33,1,1,0.006685331929475069
6003377,17,33,1,1,0.006685331929475069
6003397,17,33,1,1,0.006685331929475069
6003417,17,33,1,1,0.006685331929475069
6003437,17,33,1,1,0.006685331929475069
6003457,17,33,1,1,0.006685331929475069
6003477,17,33,1,1,0.006685331929475069
6003497,17,33,1,1,0.006685331929475069
6003517,17,33,1,1,0.006685331929475069
6003537,17,33,1,1,0.006685331929475069
6003557,17,33,1,1,0.006685331929475069
6003577,17,33,1,1,0.006685331929475069
6003597,17,33,1,1,0.006685331929475069
6003617,17,33,1,1,0.006685331929475069
6003637,17,33,1,1,0.006685331929475069
6003657,17,33,1,1,0.006685331929475069
6003677,17,33,1,1,0.006685331929475069
6003697,17,33,1,1,0.006685331929475069
6003717,17,33,1,1,0.006685331929475069
6003737,17,33,1,1,0.006685331929475069
6003757,17,33,1,1,0.006685331929475069
6003777,17,33,1,1,0.006685331929475069
6003797,17,33,1,1,0.006685331929475069
6003817,17,33,1,1,0.006685331929475069
6003837,17,33,1,1,0.006685331929475069
6003857,17,33,1,1,0.006685331929475069
6003877,17,33,1,1,0.006685331929475069
6003897,17,33,1,1,0.006685331929475069
6003917,17,33,1,1,0.006685331929475069
6003937,17,33,1,1,0.006685331929475069
6003957,17,33,1,1,0.006685331929475069
6003977,17,33,1,1,0.006685331929475069
6003997,17,33,1,1,0.006685331929475069
6004017,17,33,1,1,0.006685331929475069
6004037,17,33,1,1,0.006685331929475069
6004057,17,33,1,1,0.006685331929475069
6004077,17,33,1,1,0.006685331929475069
6004097,17,33,1,1,0.006685331929475069
