cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
199514,1993.043542,5,0.33354949951171875,8.07913875579834,1,3
199534,1993.063574,5,0.371826171875,7.966311454772949,1,3
199554,1993.083541,5,0.371826171875,7.966311454772949,1,3
199574,1993.103540,5,0.4483795166015625,7.8494696617126465,1,3
199594,1993.123540,5,0.4483795166015625,7.8494696617126465,1,3
199614,1993.143535,5,0.41010284423828125,7.685826778411865,1,3
199634,1993.163536,5,0.41010284423828125,7.685826778411865,1,3
199654,1993.183542,5,0.41010284423828125,7.685826778411865,1,3
199674,1993.203540,5,0.24059295654296875,7.34349250793457,1,3
199694,1993.223534,5,0.24059295654296875,7.34349250793457,1,3
199714,1993.243535,5,0.3062095642089844,7.3622565269470215,1,3
199734,1993.263535,5,0.3062095642089844,7.3622565269470215,1,3
199754,1993.283550,5,0.2679328918457031,7.501129150390625,1,3
199774,1993.303535,5,0.2679328918457031,7.501129150390625,1,3
199794,1993.323534,5,0.41010284423828125,7.430832386016846,1,3
199814,1993.343533,5,0.41010284423828125,7.430832386016846,1,3
199834,1993.363534,5,0.2843360900878906,7.465997219085693,1,3
199854,1993.383532,5,0.2843360900878906,7.465997219085693,1,3
199874,1993.403534,5,0.27886962890625,7.554331302642822,1,3
199894,1993.423530,5,0.27886962890625,7.554331302642822,1,3
199914,1993.443535,5,0.2679328918457031,7.29098653793335,1,3
199934,1993.463528,5,0.2679328918457031,7.29098653793335,1,3
199954,1993.484121,5,0.2624664306640625,7.307838439941406,1,3
199974,1993.503114,5,0.2624664306640625,7.307838439941406,1,3
199994,1993.523118,5,0.24059295654296875,7.350338935852051,1,3
200014,1993.543114,5,0.24059295654296875,7.350338935852051,1,3
200034,1993.563112,5,0.24059295654296875,7.350338935852051,1,3
200054,1993.583120,5,0.3062095642089844,6.983433723449707,1,3
200074,1993.603113,5,0.3062095642089844,6.983433723449707,1,3
200094,1993.623109,5,0.246063232421875,7.277493476867676,1,3
200114,1993.643109,5,0.246063232421875,7.277493476867676,1,3
