cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
198211,1991.741117,0,48,2.0
198231,1991.761110,0,176,2.0
198251,1991.781109,0,176,2.0
198271,1991.801112,0,176,2.0
198291,1991.821166,0,48,2.0
198311,1991.841157,0,176,2.0
198331,1991.861138,0,176,2.0
198351,1991.881143,0,176,2.0
198371,1991.901137,0,48,2.0
198391,1991.921135,0,48,2.0
198411,1991.941170,0,48,2.0
198431,1991.960559,0,176,2.0
198451,1991.980565,0,48,2.0
198471,1992.000582,0,48,2.0
198491,1992.020558,0,48,2.0
198511,1992.040562,0,48,2.0
198531,1992.060556,0,176,2.0
198551,1992.080559,0,48,2.0
198571,1992.100556,0,48,2.0
198591,1992.120553,0,48,2.0
198611,1992.140573,0,48,2.0
198631,1992.160558,0,48,2.0
198651,1992.180556,0,48,2.0
198671,1992.200553,0,176,2.0
198691,1992.220559,0,48,2.0
198711,1992.240559,0,48,2.0
198731,1992.260532,0,48,2.0
198751,1992.280554,0,48,2.0
198771,1992.300550,0,176,2.0
198791,1992.320558,0,48,2.0
198811,1992.340562,0,48,2.0
198831,1992.360549,0,176,2.0
198851,1992.380552,0,48,2.0
198871,1992.400548,0,48,2.0
198891,1992.420550,0,48,2.0
198911,1992.440562,0,176,2.0
198931,1992.460547,0,48,2.0
198951,1992.480548,0,48,2.0
198971,1992.500545,0,48,2.0
198991,1992.520546,0,48,2.0
199011,1992.540543,0,48,2.0
199031,1992.560544,0,48,2.0
199051,1992.580595,0,48,2.0
199071,1992.600545,0,48,2.0
199091,1992.620546,0,48,2.0
199111,1992.640543,0,48,2.0
199131,1992.660544,0,48,2.0
199151,1992.680546,0,48,2.0
199171,1992.700541,0,48,2.0
199191,1992.720542,0,48,2.0
199211,1992.740538,0,176,2.0
199231,1992.760544,0,48,2.0
199251,1992.780548,0,48,2.0
199271,1992.800539,0,48,2.0
199291,1992.820546,0,48,2.0
199311,1992.840538,0,48,2.0
199331,1992.860540,0,48,2.0
199351,1992.880544,0,48,2.0
199371,1992.900536,0,48,2.0
199391,1992.920544,0,48,2.0
199411,1992.940536,0,48,2.0
199431,1992.960537,0,48,2.0
199451,1992.980539,0,176,2.0
199471,1993.000534,0,176,2.0
199491,1993.020537,0,48,2.0
199511,1993.040555,0,48,2.0
199531,1993.060537,0,48,2.0
199551,1993.080537,0,176,2.0
199571,1993.100553,0,176,2.0
199591,1993.120536,0,48,2.0
199611,1993.139532,0,48,2.0
199631,1993.159531,0,176,2.0
199651,1993.180536,0,176,2.0
199671,1993.200531,0,176,2.0
199691,1993.219539,0,48,2.0
199711,1993.239528,0,48,2.0
199731,1993.259528,0,48,2.0
199751,1993.280535,0,48,2.0
199771,1993.299538,0,176,2.0
199791,1993.319544,0,48,2.0
199811,1993.339528,0,48,2.0
199831,1993.359532,0,176,2.0
199851,1993.380531,0,176,2.0
199871,1993.399537,0,48,2.0
199891,1993.419525,0,48,2.0
199911,1993.439523,0,176,2.0
199931,1993.459525,0,48,2.0
199951,1993.481121,0,176,2.0
199971,1993.500117,0,48,2.0
199991,1993.520122,0,48,2.0
200011,1993.540105,0,48,2.0
200031,1993.560104,0,176,2.0
200051,1993.580113,0,176,2.0
200071,1993.600110,0,176,2.0
200091,1993.620106,0,48,2.0
200111,1993.640101,0,176,2.0
200131,1993.660101,0,176,2.0
200151,1993.681111,0,176,2.0
200171,1993.700107,0,176,2.0
200191,1993.720103,0,176,2.0
200211,1993.740101,0,48,2.0
200231,1993.760101,0,176,2.0
200251,1993.780109,0,176,2.0
200271,1993.800099,0,176,2.0
200291,1993.820133,0,48,2.0
200311,1993.839098,0,48,2.0
200331,1993.859096,0,176,2.0
200351,1993.880104,0,176,2.0
200371,1993.899116,0,176,2.0
200391,1993.919102,0,176,2.0
200411,1993.939094,0,48,2.0
200431,1993.959098,0,48,2.0
200451,1993.980110,0,48,2.0
200471,1993.999095,0,48,2.0
