cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
65074,1858.699644,0,0.0,0.0,0,0
65094,1858.720655,0,0.0,0.0,0,0
65114,1858.739644,0,0.0,0.0,0,0
65134,1858.759642,0,0.0,0.0,0,0
65154,1858.779677,0,0.0,0.0,0,0
65174,1858.799639,0,0.0,0.0,0,0
65194,1858.819675,0,0.0,0.0,0,0
65214,1858.839643,0,0.0,0.0,0,0
65234,1858.859639,0,0.0,0.0,0,0
65254,1858.879641,0,0.0,0.0,0,0
65274,1858.899636,0,0.0,0.0,0,0
65294,1858.919641,0,0.0,0.0,0,0
65314,1858.939639,0,0.0,0.0,0,0
65334,1858.959639,0,0.0,0.0,0,0
65354,1858.979659,0,0.0,0.0,0,0
65374,1858.999637,0,0.0,0.0,0,0
65394,1859.019636,0,0.0,0.0,0,0
65414,1859.039634,0,0.0,0.0,0,0
65434,1859.059635,0,0.0,0.0,0,0
65454,1859.079638,0,0.0,0.0,0,0
65474,1859.099634,0,0.0,0.0,0,0
65494,1859.119630,0,0.0,0.0,0,0
65514,1859.139633,0,0.0,0.0,0,0
65534,1859.159638,0,0.0,0.0,0,0
65554,1859.179645,0,0.0,0.0,0,0
65574,1859.199641,0,0.0,0.0,0,0
65594,1859.219630,0,0.0,0.0,0,0
65614,1859.239627,0,0.0,0.0,0,0
65634,1859.259627,0,0.0,0.0,0,0
65654,1859.279628,0,0.0,0.0,0,0
65674,1859.299631,0,0.0,0.0,0,0
65694,1859.319624,0,0.0,0.0,0,0
65714,1859.339627,0,0.0,0.0,0,0
65734,1859.359629,0,0.0,0.0,0,0
65754,1859.379625,0,0.0,0.0,0,0
65774,1859.399211,0,0.0,0.0,0,0
65794,1859.419204,0,0.0,0.0,0,0
65814,1859.439202,0,0.0,0.0,0,0
65834,1859.459205,0,0.0,0.0,0,0
65854,1859.479203,0,0.0,0.0,0,0
65874,1859.499201,0,0.0,0.0,0,0
65894,1859.519200,0,0.0,0.0,0,0
65914,1859.539199,0,0.0,0.0,0,0
65934,1859.559203,0,0.0,0.0,0,0
65954,1859.579204,0,0.0,0.0,0,0
65974,1859.599199,0,0.0,0.0,0,0
65994,1859.619203,0,0.0,0.0,0,0
66014,1859.639200,0,0.0,0.0,0,0
66034,1859.659201,0,0.0,0.0,0,0
66054,1859.679202,0,0.0,0.0,0,0
66074,1859.699200,0,0.0,0.0,0,0
66094,1859.719197,0,0.0,0.0,0,0
66114,1859.739195,0,0.0,0.0,0,0
66134,1859.759195,0,0.0,0.0,0,0
66154,1859.779197,0,0.0,0.0,0,0
66174,1859.799618,0,0.0,0.0,0,0
66194,1859.818618,0,0.0,0.0,0,0
66214,1859.838624,0,0.0,0.0,0,0
66234,1859.858623,0,0.0,0.0,0,0
66254,1859.878614,0,0.0,0.0,0,0
66274,1859.898614,0,0.0,0.0,0,0
66294,1859.918612,0,0.0,0.0,0,0
66314,1859.938615,0,0.0,0.0,0,0
66334,1859.958620,0,0.0,0.0,0,0
