cf_timestamp_ms,host_monotonic_s,sensorFilter.surfBefore,sensorFilter.surfAfter,sensorFilter.surfDelta,sensorFilter.surfSign
63273,1856.900686,0.0,0.0,0.0,0
63293,1856.920692,0.0,0.0,0.0,0
63313,1856.940714,0.0,0.0,0.0,0
63333,1856.960684,0.0,0.0,0.0,0
63353,1856.980689,0.0,0.0,0.0,0
63373,1857.000683,0.0,0.0,0.0,0
63393,1857.020655,0.0,0.0,0.0,0
63413,1857.040660,0.0,0.0,0.0,0
63433,1857.060644,0.0,0.0,0.0,0
63453,1857.080646,0.0,0.0,0.0,0
63473,1857.100697,0.0,0.0,0.0,0
63493,1857.120684,0.0,0.0,0.0,0
63513,1857.140680,0.0,0.0,0.0,0
63533,1857.160677,0.0,0.0,0.0,0
63553,1857.180676,0.0,0.0,0.0,0
