Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
3607553,0,0.0,0.0,0.0,0,0
3607573,0,0.0,0.0,0.0,0,0
3607593,0,0.0,0.0,0.0,0,0
3607613,0,0.0,0.0,0.0,0,0
3607633,0,0.0,0.0,0.0,0,0
3607653,0,0.0,0.0,0.0,0,0
3607673,0,0.0,0.0,0.0,0,0
3607693,0,0.0,0.0,0.0,0,0
3607713,0,0.0,0.0,0.0,0,0
3607733,0,0.0,0.0,0.0,0,0
3607753,0,0.0,0.0,0.0,0,0
3607773,0,0.0,0.0,0.0,0,0
3607793,0,0.0,0.0,0.0,0,0
3607813,0,0.0,0.0,0.0,0,0
3607833,0,0.0,0.0,0.0,0,0
3607853,0,0.0,0.0,0.0,0,0
3607873,0,0.0,0.0,0.0,0,0
3607893,0,0.0,0.0,0.0,0,0
3607913,0,0.0,0.0,0.0,0,0
3607933,0,0.0,0.0,0.0,0,0
3607953,0,0.0,0.0,0.0,0,0
3607973,0,0.0,0.0,0.0,0,0
3607993,0,0.0,0.0,0.0,0,0
3608013,0,0.0,0.0,0.0,0,0
3608033,0,0.0,0.0,0.0,0,0
3608053,0,0.0,0.0,0.0,0,0
3608073,0,0.0,0.0,0.0,0,0
3608093,0,0.0,0.0,0.0,0,0
3608113,0,0.0,0.0,0.0,0,0
3608133,0,0.0,0.0,0.0,0,0
3608153,0,0.0,0.0,0.0,0,0
3608173,0,0.0,0.0,0.0,0,0
3608193,0,0.0,0.0,0.0,0,0
3608213,0,0.0,0.0,0.0,0,0
3608233,0,0.0,0.0,0.0,0,0
3608253,0,0.0,0.0,0.0,0,0
3608273,0,0.0,0.0,0.0,0,0
3608293,0,0.0,0.0,0.0,0,0
3608313,0,0.0,0.0,0.0,0,0
3608333,0,0.0,0.0,0.0,0,0
3608353,0,0.0,0.0,0.0,0,0
3608373,0,0.0,0.0,0.0,0,0
3608393,0,0.0,0.0,0.0,0,0
3608413,0,0.0,0.0,0.0,0,0
3608433,0,0.0,0.0,0.0,0,0
3608453,0,0.0,0.0,0.0,0,0
3608473,0,0.0,0.0,0.0,0,0
3608493,0,0.0,0.0,0.0,0,0
3608513,0,0.0,0.0,0.0,0,0
3608533,0,0.0,0.0,0.0,0,0
3608553,0,0.0,0.0,0.0,0,0
3608573,0,0.0,0.0,0.0,0,0
3608593,0,0.0,0.0,0.0,0,0
3608613,0,0.0,0.0,0.0,0,0
3608633,0,0.0,0.0,0.0,0,0
3608653,0,0.0,0.0,0.0,0,0
3608673,0,0.0,0.0,0.0,0,0
3608693,0,0.0,0.0,0.0,0,0
3608713,0,0.0,0.0,0.0,0,0
3608733,0,0.0,0.0,0.0,0,0
3608753,0,0.0,0.0,0.0,0,0
3608773,0,0.0,0.0,0.0,0,0
3608793,0,0.0,0.0,0.0,0,0
3608813,0,0.0,0.0,0.0,0,0
3608833,0,0.0,0.0,0.0,0,0
3608853,0,0.0,0.0,0.0,0,0
3608873,0,0.0,0.0,0.0,0,0
3608893,0,0.0,0.0,0.0,0,0
3608913,0,0.0,0.0,0.0,0,0
3608933,0,0.0,0.0,0.0,0,0
3608953,0,0.0,0.0,0.0,0,0
3608973,0,0.0,0.0,0.0,0,0
3608993,0,0.0,0.0,0.0,0,0
3609013,0,0.0,0.0,0.0,0,0
3609033,0,0.0,0.0,0.0,0,0
3609053,0,0.0,0.0,0.0,0,0
3609073,0,0.0,0.0,0.0,0,0
3609093,0,0.0,0.0,0.0,0,0
3609113,0,0.0,0.0,0.0,0,0
3609133,0,0.0,0.0,0.0,0,0
3609153,0,0.0,0.0,0.0,0,0
3609173,0,0.0,0.0,0.0,0,0
3609193,0,0.0,0.0,0.0,0,0
3609213,0,0.0,0.0,0.0,0,0
3609233,0,0.0,0.0,0.0,0,0
3609253,0,0.0,0.0,0.0,0,0
3609273,0,0.0,0.0,0.0,0,0
3609293,0,0.0,0.0,0.0,0,0
3609313,0,0.0,0.0,0.0,0,0
3609333,0,0.0,0.0,0.0,0,0
3609353,0,0.0,0.0,0.0,0,0
3609373,0,0.0,0.0,0.0,0,0
3609393,0,0.0,0.0,0.0,0,0
3609413,0,0.0,0.0,0.0,0,0
3609433,0,0.0,0.0,0.0,0,0
3609453,0,0.0,0.0,0.0,0,0
3609473,0,0.0,0.0,0.0,0,0
3609493,0,0.0,0.0,0.0,0,0
3609513,0,0.0,0.0,0.0,0,0
3609533,0,0.0,0.0,0.0,0,0
3609553,0,0.0,0.0,0.0,0,0
3609573,0,0.0,0.0,0.0,0,0
3609593,0,0.0,0.0,0.0,0,0
3609613,0,0.0,0.0,0.0,0,0
3609633,0,0.0,0.0,0.0,0,0
3609653,0,0.0,0.0,0.0,0,0
3609673,0,0.0,0.0,0.0,0,0
3609693,0,0.0,0.0,0.0,0,0
3609713,0,0.0,0.0,0.0,0,0
3609733,0,0.0,0.0,0.0,0,0
3609753,0,0.0,0.0,0.0,0,0
3609773,0,0.0,0.0,0.0,0,0
3609793,0,0.0,0.0,0.0,0,0
3609813,0,0.0,0.0,0.0,0,0
3609833,0,0.0,0.0,0.0,0,0
3609853,0,0.0,0.0,0.0,0,0
3609873,0,0.0,0.0,0.0,0,0
3609893,0,0.0,0.0,0.0,0,0
3609913,0,0.0,0.0,0.0,0,0
3609933,0,0.0,0.0,0.0,0,0
3609953,0,0.0,0.0,0.0,0,0
3609973,0,0.0,0.0,0.0,0,0
3609993,0,0.0,0.0,0.0,0,0
3610013,0,0.0,0.0,0.0,0,0
3610033,0,0.0,0.0,0.0,0,0
3610053,0,0.0,0.0,0.0,0,0
3610073,0,0.0,0.0,0.0,0,0
3610093,0,0.0,0.0,0.0,0,0
3610113,0,0.0,0.0,0.0,0,0
3610133,0,0.0,0.0,0.0,0,0
3610153,0,0.0,0.0,0.0,0,0
3610173,0,0.0,0.0,0.0,0,0
3610193,0,0.0,0.0,0.0,0,0
3610213,0,0.0,0.0,0.0,0,0
3610233,0,0.0,0.0,0.0,0,0
3610253,0,0.0,0.0,0.0,0,0
