Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
578615,1,0.021871566772460938,-0.04017823934555054,0.0,6,1
578635,1,0.09568977355957031,-0.02618175745010376,0.0,8,1
578655,1,0.10662651062011719,-0.021062493324279785,0.0,8,1
578675,1,0.10662651062011719,-0.021062493324279785,0.0,8,1
578695,1,0.2023181915283203,-0.06017535924911499,0.0,8,1
578715,1,0.2023181915283203,-0.06017535924911499,0.0,8,1
578735,1,0.232391357421875,-0.05805027484893799,0.0,8,1
578755,1,0.25426483154296875,-0.03817492723464966,0.0,8,1
578775,1,0.25426483154296875,-0.03817492723464966,0.0,8,1
578795,1,0.19411468505859375,-0.042049407958984375,0.0,8,1
578815,1,0.1722431182861328,-0.032175660133361816,0.0,8,1
578835,1,0.1722431182861328,-0.032175660133361816,0.0,8,1
578855,1,0.17771148681640625,-0.039185523986816406,0.0,8,1
578875,1,0.17771148681640625,-0.039185523986816406,0.0,8,1
578895,1,0.11209487915039062,-0.052178025245666504,0.0,8,1
578915,1,0.1995830535888672,-0.04705291986465454,0.0,8,1
578935,1,0.1995830535888672,-0.04705291986465454,0.0,8,1
578955,1,0.13123321533203125,-0.044186174869537354,0.0,8,1
578975,1,0.13123321533203125,-0.044186174869537354,0.0,8,1
578995,1,0.19138145446777344,-0.06704503297805786,0.0,8,1
579015,1,0.1367015838623047,-0.06718134880065918,0.0,8,1
579035,1,0.1367015838623047,-0.06718134880065918,0.0,8,1
579055,1,0.18864822387695312,-0.04905277490615845,0.0,8,1
579075,1,0.20505142211914062,-0.02718353271484375,0.0,8,1
579095,1,0.20505142211914062,-0.02718353271484375,0.0,8,1
579115,1,0.22692298889160156,-0.029051899909973145,0.0,8,1
579135,1,0.23785972595214844,-0.04317343235015869,0.0,8,1
579155,1,0.23785972595214844,-0.04317343235015869,0.0,8,1
579175,1,0.2187213897705078,-0.048038601875305176,0.0,8,1
579195,1,0.139434814453125,-0.041042447090148926,0.0,8,1
579215,1,0.139434814453125,-0.041042447090148926,0.0,8,1
579235,1,0.1531047821044922,-0.05617201328277588,0.0,8,1
579255,1,0.1722431182861328,-0.02704489231109619,0.0,8,1
579275,1,0.1722431182861328,-0.02704489231109619,0.0,8,1
579295,1,0.1831798553466797,-0.0291670560836792,0.0,8,1
579315,1,0.1831798553466797,-0.0291670560836792,0.0,8,1
579335,1,0.18864822387695312,-0.04103744029998779,0.0,8,1
579355,1,0.1093597412109375,-0.03515380620956421,0.0,8,1
579375,1,0.1093597412109375,-0.03515380620956421,0.0,8,1
579395,1,0.09842491149902344,-0.05401343107223511,0.0,8,1
579415,1,0.24332809448242188,-0.03614276647567749,0.0,8,1
579435,1,0.24332809448242188,-0.03614276647567749,0.0,8,1
579455,1,0.2460613250732422,-0.04700547456741333,0.0,8,1
579475,1,0.2460613250732422,-0.034137845039367676,0.0,8,1
579495,1,0.2460613250732422,-0.034137845039367676,0.0,8,1
579515,1,0.13396644592285156,-0.042015910148620605,0.0,8,1
579535,1,0.13396644592285156,-0.042015910148620605,0.0,8,1
