Timestamp,range.zrange,sensorFilter.innoChTof,stateEstimate.vz,stateEstimate.z
574192,704,142.46673583984375,-0.19756551086902618,-0.23901233077049255
574212,713,145.26792907714844,-0.19951443374156952,-0.24217163026332855
574232,713,145.26792907714844,-0.20020122826099396,-0.24490155279636383
574252,749,156.3865203857422,-0.19974637031555176,-0.24758340418338776
574272,736,152.0550994873047,-0.20114189386367798,-0.24999719858169556
574292,736,152.0550994873047,-0.2009471356868744,-0.25267645716667175
574312,730,150.1673126220703,-0.20003552734851837,-0.2559264898300171
574332,726,149.07188415527344,-0.1987793892621994,-0.25913962721824646
574352,726,149.07188415527344,-0.19886253774166107,-0.26238149404525757
574372,726,149.07188415527344,-0.19851411879062653,-0.26497986912727356
574392,733,151.17227172851562,-0.19895043969154358,-0.26790231466293335
574412,739,152.9945526123047,-0.19868646562099457,-0.27105194330215454
574432,739,152.9945526123047,-0.19955991208553314,-0.27357029914855957
574452,714,145.43077087402344,-0.20354151725769043,-0.2767026424407959
574472,761,159.47381591796875,-0.2046186327934265,-0.2793441116809845
574492,761,159.47381591796875,-0.20497214794158936,-0.28179726004600525
574512,737,152.0842742919922,-0.20560824871063232,-0.2850307822227478
574532,727,149.18026733398438,-0.20518635213375092,-0.28807106614112854
574552,727,149.18026733398438,-0.20592959225177765,-0.2907401919364929
574572,723,147.95346069335938,-0.2074107676744461,-0.2931806743144989
574592,708,143.59873962402344,-0.20812447369098663,-0.29632285237312317
574612,708,143.59873962402344,-0.2097431868314743,-0.2994265556335449
574632,743,153.74371337890625,-0.20975297689437866,-0.3023144602775574
574652,728,149.3035888671875,-0.20925156772136688,-0.3048357665538788
574672,728,149.3035888671875,-0.20896418392658234,-0.30776283144950867
574692,743,153.4829864501953,-0.20709364116191864,-0.3100995123386383
574712,743,153.4829864501953,-0.20658880472183228,-0.31318211555480957
574732,736,151.49160766601562,-0.2093675136566162,-0.3162783980369568
574752,724,148.10879516601562,-0.2121354043483734,-0.31943491101264954
574772,724,148.10879516601562,-0.2111937403678894,-0.32230472564697266
574792,734,150.77505493164062,-0.21106462180614471,-0.3246728777885437
574812,737,151.59210205078125,-0.21248972415924072,-0.32754409313201904
574832,737,151.59210205078125,-0.2123500257730484,-0.3299667239189148
574852,756,156.71469116210938,-0.2118319571018219,-0.3325839042663574
574872,736,151.21461486816406,-0.20921652019023895,-0.33572694659233093
574892,736,151.21461486816406,-0.2078649252653122,-0.3388914167881012
574912,731,149.88743591308594,-0.20989124476909637,-0.3420066237449646
574932,716,145.74903869628906,-0.208181694149971,-0.3447285592556
574952,716,145.74903869628906,-0.20326927304267883,-0.3476356267929077
574972,723,147.70428466796875,-0.20320966839790344,-0.3506869971752167
574992,723,147.70428466796875,-0.20445428788661957,-0.35330724716186523
575012,748,154.6210479736328,-0.2045426070690155,-0.35633790493011475
575032,744,153.5576934814453,-0.2061365246772766,-0.35945314168930054
575052,744,153.5576934814453,-0.20764394104480743,-0.36259445548057556
575072,736,151.4457244873047,-0.2066517174243927,-0.36572811007499695
575092,702,142.21505737304688,-0.205522820353508,-0.36835289001464844
575112,702,142.21505737304688,-0.20370912551879883,-0.37116751074790955
575132,730,149.800048828125,-0.2023371011018753,-0.3741663992404938
575152,750,155.1615753173828,-0.20419183373451233,-0.3765953779220581
575172,750,155.1615753173828,-0.20671403408050537,-0.37953823804855347
575192,732,150.283203125,-0.2087300419807434,-0.38251376152038574
575212,726,148.76593017578125,-0.2084234207868576,-0.38552743196487427
575232,726,148.76593017578125,-0.20639146864414215,-0.38849836587905884
575252,717,146.37013244628906,-0.20341011881828308,-0.391293466091156
575272,754,146.37013244628906,-0.20237144827842712,-0.393981397151947
575292,754,156.2917938232422,-0.20327776670455933,-0.39660072326660156
575312,719,146.7093963623047,-0.20400287210941315,-0.3987731635570526
575332,719,146.7093963623047,-0.20457890629768372,-0.4010573625564575
575352,703,142.414794921875,-0.2074364274740219,-0.4038916230201721
575372,719,146.5486297607422,-0.20801693201065063,-0.4067075550556183
575392,719,146.5486297607422,-0.2070610523223877,-0.4090327322483063
575412,723,147.52174377441406,-0.20616410672664642,-0.4113844633102417
575432,737,150.92481994628906,-0.20232631266117096,-0.41372761130332947
575452,737,150.92481994628906,-0.20152129232883453,-0.41639354825019836
575472,735,150.3922882080078,-0.20470790565013885,-0.4185066819190979
575492,721,146.519775390625,-0.20828942954540253,-0.42114683985710144
575512,721,146.519775390625,-0.21207144856452942,-0.423265278339386
575532,740,151.2419891357422,-0.21236994862556458,-0.42598897218704224
575552,709,143.23977661132812,-0.20977085828781128,-0.4282379746437073
575572,709,143.23977661132812,-0.2069610357284546,-0.43020302057266235
575592,710,143.26202392578125,-0.2043970674276352,-0.4328872859477997
575612,710,143.26202392578125,-0.2053118348121643,-0.4350426197052002
575632,717,144.92459106445312,-0.2081938087940216,-0.437904953956604
575652,708,142.6846160888672,-0.2075645625591278,-0.44066473841667175
575672,708,142.6846160888672,-0.20624803006649017,-0.44296973943710327
575692,730,148.11500549316406,-0.2074079066514969,-0.44550883769989014
575712,731,148.31126403808594,-0.20818710327148438,-0.4482269287109375
575732,731,148.31126403808594,-0.20894011855125427,-0.4506138861179352
575752,727,147.26531982421875,-0.21032561361789703,-0.4535907506942749
575772,745,151.73443603515625,-0.21123862266540527,-0.4561702609062195
575792,745,151.73443603515625,-0.21162071824073792,-0.4583210051059723
575812,749,152.49302673339844,-0.21048341691493988,-0.46078890562057495
575832,715,144.09439086914062,-0.206878662109375,-0.46334177255630493
575852,715,144.09439086914062,-0.2046605497598648,-0.46538278460502625
575872,738,149.51429748535156,-0.20392876863479614,-0.4676802158355713
575892,738,149.51429748535156,-0.20417320728302002,-0.4695011079311371
575912,717,144.043701171875,-0.2040838897228241,-0.4718349277973175
575932,717,144.043701171875,-0.2031065970659256,-0.4742807447910309
575952,719,144.5167999267578,-0.20409761369228363,-0.4762268662452698
575972,746,150.82965087890625,-0.2061985582113266,-0.47853535413742065
575992,746,150.82965087890625,-0.2056151181459427,-0.48059016466140747
576012,736,148.17410278320312,-0.20431192219257355,-0.48260635137557983
576032,727,145.74888610839844,-0.20546329021453857,-0.48462677001953125
576052,727,145.74888610839844,-0.20824643969535828,-0.48693570494651794
576072,721,144.11331176757812,-0.2099662721157074,-0.48886874318122864
576092,721,144.11331176757812,-0.21036864817142487,-0.4909679591655731
576112,741,148.70223999023438,-0.21198701858520508,-0.49342209100723267
576132,741,148.70223999023438,-0.21259360015392303,-0.4959758222103119
576152,721,143.95626831054688,-0.2113843411207199,-0.49855515360832214
576172,715,142.4715118408203,-0.21203354001045227,-0.501020073890686
576192,715,142.4715118408203,-0.2133341133594513,-0.5032375454902649
