Timestamp,sensorFilter.baroAgeD,sensorFilter.baroLagD,sensorFilter.baroSeenD,sensorFilter.tofAgeD,sensorFilter.vzDec
572109,0,0,0,0,0.0
572129,0,0,0,0,0.0
572149,0,0,0,0,0.0
572169,0,0,0,0,0.0
572189,0,0,0,0,0.0
572209,0,0,0,0,0.0
572229,0,0,0,0,0.0
572249,0,0,0,0,0.0
572269,0,0,0,0,0.0
572289,0,0,0,0,0.0
572309,0,0,0,0,0.0
572329,0,0,0,0,0.0
572349,0,0,0,0,0.0
572369,0,0,0,0,0.0
572389,0,0,0,0,0.0
572409,0,0,0,0,0.0
572429,0,0,0,0,0.0
572449,0,0,0,0,0.0
572469,0,0,0,0,0.0
572489,0,0,0,0,0.0
572509,0,0,0,0,0.0
572529,0,0,0,0,0.0
572549,0,0,0,0,0.0
572569,0,0,0,0,0.0
572589,0,0,0,0,0.0
572609,0,0,0,0,0.0
572629,0,0,0,0,0.0
572649,0,0,0,0,0.0
572669,0,0,0,0,0.0
572689,0,0,0,0,0.0
572709,0,0,0,0,0.0
572729,0,0,0,0,0.0
572749,0,0,0,0,0.0
572769,0,0,0,0,0.0
572789,0,0,0,0,0.0
572809,0,0,0,0,0.0
572829,0,0,0,0,0.0
572849,0,0,0,0,0.0
572869,0,0,0,0,0.0
572889,0,0,0,0,0.0
572909,0,0,0,0,0.0
572929,0,0,0,0,0.0
572949,0,0,0,0,0.0
572969,0,0,0,0,0.0
572989,0,0,0,0,0.0
573009,0,0,0,0,0.0
573029,0,0,0,0,0.0
573049,0,0,0,0,0.0
573069,0,0,0,0,0.0
573089,0,0,0,0,0.0
573109,0,0,0,0,0.0
573129,0,0,0,0,0.0
573149,0,0,0,0,0.0
573169,0,0,0,0,0.0
573189,0,0,0,0,0.0
573209,0,0,0,0,0.0
573229,0,0,0,0,0.0
573249,0,0,0,0,0.0
573269,0,0,0,0,0.0
573289,0,0,0,0,0.0
573309,0,0,0,0,0.0
573329,0,0,0,0,0.0
573349,0,0,0,0,0.0
573369,0,0,0,0,0.0
573389,0,0,0,0,0.0
573409,0,0,0,0,0.0
573429,0,0,0,0,0.0
573449,0,0,0,0,0.0
573469,0,0,0,0,0.0
573489,0,0,0,0,0.0
573509,0,0,0,0,0.0
573529,0,0,0,0,0.0
573549,0,0,0,0,0.0
573569,0,0,0,0,0.0
573589,0,0,0,0,0.0
573609,0,0,0,0,0.0
573629,0,0,0,0,0.0
573649,0,0,0,0,0.0
573669,0,0,0,0,0.0
573689,0,0,0,0,0.0
573709,0,0,0,0,0.0
573729,0,0,0,0,0.0
573749,0,0,0,0,0.0
573769,0,0,0,0,0.0
573789,0,0,0,0,0.0
573809,0,0,0,0,0.0
573829,0,0,0,0,0.0
573849,0,0,0,0,0.0
573869,0,0,0,0,0.0
573889,0,0,0,0,0.0
573909,0,0,0,0,0.0
573929,0,0,0,0,0.0
573949,0,0,0,0,0.0
573969,0,0,0,0,0.0
573989,0,0,0,0,0.0
574009,0,0,0,0,0.0
574029,0,0,0,0,0.0
574049,0,0,0,0,0.0
574069,0,0,0,0,0.0
574089,0,0,0,0,0.0
574109,0,0,0,0,0.0
574129,0,0,0,0,0.0
574149,0,0,0,0,0.0
574169,0,0,0,0,0.0
574189,0,0,0,0,0.0
574209,0,0,0,0,0.0
574229,0,0,0,0,0.0
574249,0,0,0,0,0.0
574269,0,0,0,0,0.0
574289,0,0,0,0,0.0
574309,0,0,0,0,0.0
574329,0,0,0,0,0.0
574349,0,0,0,0,0.0
574369,0,0,0,0,0.0
574389,0,0,0,0,0.0
574409,0,0,0,0,0.0
574429,0,0,0,0,0.0
574449,0,0,0,0,0.0
574469,0,0,0,0,0.0
574489,0,0,0,0,0.0
574509,0,0,0,0,0.0
574529,0,0,0,0,0.0
574549,0,0,0,0,0.0
574569,0,0,0,0,0.0
574589,0,0,0,0,0.0
574609,0,0,0,0,0.0
574629,0,0,0,0,0.0
574649,0,0,0,0,0.0
574669,0,0,0,0,0.0
574689,0,0,0,0,0.0
574709,0,0,0,0,0.0
574729,0,0,0,0,0.0
574749,0,0,0,0,0.0
574769,0,0,0,0,0.0
574789,0,0,0,0,0.0
574809,0,0,0,0,0.0
574829,0,0,0,0,0.0
574849,0,0,0,0,0.0
574869,0,0,0,0,0.0
574889,0,0,0,0,0.0
574909,0,0,0,0,0.0
574929,0,0,0,0,0.0
574949,0,0,0,0,0.0
574969,0,0,0,0,0.0
574989,0,0,0,0,0.0
575009,0,0,0,0,0.0
575029,0,0,0,0,0.0
575049,0,0,0,0,0.0
575069,0,0,0,0,0.0
575089,0,0,0,0,0.0
575109,0,0,0,0,0.0
575129,0,0,0,0,0.0
575149,0,0,0,0,0.0
575169,0,0,0,0,0.0
575189,0,0,0,0,0.0
575209,0,0,0,0,0.0
575229,0,0,0,0,0.0
575249,0,0,0,0,0.0
575269,0,0,0,0,0.0
575289,0,0,0,0,0.0
575309,0,0,0,0,0.0
575329,0,0,0,0,0.0
575349,0,0,0,0,0.0
575369,0,0,0,0,0.0
575389,0,0,0,0,0.0
575409,0,0,0,0,0.0
575429,0,0,0,0,0.0
575449,0,0,0,0,0.0
575469,0,0,0,0,0.0
575489,0,0,0,0,0.0
575509,0,0,0,0,0.0
575529,0,0,0,0,0.0
575549,0,0,0,0,0.0
575569,0,0,0,0,0.0
575589,0,0,0,0,0.0
575609,0,0,0,0,0.0
575629,0,0,0,0,0.0
575649,0,0,0,0,0.0
575669,0,0,0,0,0.0
575689,0,0,0,0,0.0
575709,0,0,0,0,0.0
575729,0,0,0,0,0.0
575749,0,0,0,0,0.0
575769,0,0,0,0,0.0
575789,0,0,0,0,0.0
575809,0,0,0,0,0.0
575829,0,0,0,0,0.0
575849,0,0,0,0,0.0
575869,0,0,0,0,0.0
575889,0,0,0,0,0.0
575909,0,0,0,0,0.0
575929,0,0,0,0,0.0
575949,0,0,0,0,0.0
575969,0,0,0,0,0.0
575989,0,0,0,0,0.0
576009,0,0,0,0,0.0
576029,0,0,0,0,0.0
576049,0,0,0,0,0.0
576069,0,0,0,0,0.0
576089,0,0,0,0,0.0
576109,0,0,0,0,0.0
576129,0,0,0,0,0.0
576149,0,0,0,0,0.0
576169,0,0,0,0,0.0
576189,0,0,0,0,0.0
576209,0,0,0,0,0.0
576229,0,0,0,0,0.0
576249,0,0,0,0,0.0
576269,0,0,0,0,0.0
576289,0,0,0,0,0.0
576309,0,0,0,0,0.0
576329,0,0,0,0,0.0
576349,0,0,0,0,0.0
576369,0,0,0,0,0.0
576389,0,0,0,0,0.0
576409,0,0,0,0,0.0
576429,0,0,0,0,0.0
576449,0,0,0,0,0.0
576469,0,0,0,0,0.0
576489,0,0,0,0,0.0
576509,0,0,0,0,0.0
576529,0,0,0,0,0.0
576549,0,0,0,0,0.0
576569,0,0,0,0,0.0
576589,0,0,0,0,0.0
576609,0,0,0,0,0.0
576629,0,0,0,0,0.0
576649,0,0,0,0,0.0
576669,0,0,0,0,0.0
576689,0,0,0,0,0.0
576709,0,0,0,0,0.0
576729,0,0,0,0,0.0
576749,0,0,0,0,0.0
576769,0,0,0,0,0.0
576789,0,0,0,0,0.0
576809,0,0,0,0,0.0
576829,0,0,0,0,0.0
576849,0,0,0,0,0.0
576869,0,0,0,0,0.0
576889,0,0,0,0,0.0
576909,0,0,0,0,0.0
576929,0,0,0,0,0.0
576949,0,0,0,0,0.0
576969,0,0,0,0,0.0
576989,0,0,0,0,0.0
577009,0,0,0,0,0.0
577029,0,0,0,0,0.0
577049,0,0,0,0,0.0
577069,0,0,0,0,0.0
577089,0,0,0,0,0.0
577109,0,0,0,0,0.0
577129,0,0,0,0,0.0
577149,0,0,0,0,0.0
577169,0,0,0,0,0.0
577189,0,0,0,0,0.0
577209,0,0,0,0,0.0
577229,0,0,0,0,0.0
577249,0,0,0,0,0.0
577269,0,0,0,0,0.0
577289,0,0,0,0,0.0
577309,0,0,0,0,0.0
577329,0,0,0,0,0.0
577349,0,0,0,0,0.0
577369,0,0,0,0,0.0
577389,0,0,0,0,0.0
577409,0,0,0,0,0.0
577429,0,0,0,0,0.0
577449,0,0,0,0,0.0
577469,0,0,0,0,0.0
577489,0,0,0,0,0.0
577509,0,0,0,0,0.0
577529,0,0,0,0,0.0
577549,0,0,0,0,0.0
577569,0,0,0,0,0.0
577589,0,0,0,0,0.0
577609,0,0,0,0,0.0
577629,0,0,0,0,0.0
577649,0,0,0,0,0.0
577669,0,0,0,0,0.0
577689,0,0,0,0,0.0
577709,0,0,0,0,0.0
577729,0,0,0,0,0.0
577749,0,0,0,0,0.0
577769,0,0,0,0,0.0
577789,0,0,0,0,0.0
577809,0,0,0,0,0.0
577829,0,0,0,0,0.0
577849,0,0,0,0,0.0
577869,0,0,0,0,0.0
577889,0,0,0,0,0.0
577909,0,0,0,0,0.0
577929,0,0,0,0,0.0
577949,0,0,0,0,0.0
577969,0,0,0,0,0.0
577989,0,0,0,0,0.0
578009,0,0,0,0,0.0
578029,0,0,0,0,0.0
578049,0,0,0,0,0.0
578069,0,0,0,0,0.0
578089,0,0,0,0,0.0
578109,0,0,0,0,0.0
578129,0,0,0,0,0.0
578149,0,0,0,0,0.0
578169,0,0,0,0,0.0
578189,0,0,0,0,0.0
578209,0,0,0,0,0.0
578229,0,0,0,0,0.0
578249,0,0,0,0,0.0
578269,0,0,0,0,0.0
578289,0,0,0,0,0.0
578309,0,0,0,0,0.0
578329,0,0,0,0,0.0
578349,0,0,0,0,0.0
578369,0,0,0,0,0.0
578389,0,0,0,0,0.0
578409,0,0,0,0,0.0
578429,0,0,0,0,0.0
578449,0,0,0,0,0.0
578469,0,0,0,0,0.0
578489,0,0,0,0,0.0
578509,0,0,0,0,0.0
578529,0,0,0,0,0.0
578549,0,0,0,0,0.0
578569,0,0,0,0,0.0
578589,0,0,0,0,0.0
578609,0,0,0,0,0.0
578629,0,0,0,0,0.0
578649,0,0,0,0,0.0
578669,0,0,0,0,0.0
578689,0,0,0,0,0.0
578709,0,0,0,0,0.0
578729,0,0,0,0,0.0
578749,0,0,0,0,0.0
578769,0,0,0,0,0.0
578789,0,0,0,0,0.0
578809,0,0,0,0,0.0
578829,0,0,0,0,0.0
578849,0,0,0,0,0.0
578869,0,0,0,0,0.0
578889,0,0,0,0,0.0
578909,0,0,0,0,0.0
578929,0,0,0,0,0.0
578949,0,0,0,0,0.0
578969,0,0,0,0,0.0
578989,0,0,0,0,0.0
579009,0,0,0,0,0.0
579029,0,0,0,0,0.0
579049,0,0,0,0,0.0
579069,0,0,0,0,0.0
579089,0,0,0,0,0.0
579109,0,0,0,0,0.0
579129,0,0,0,0,0.0
579149,0,0,0,0,0.0
579169,0,0,0,0,0.0
579189,0,0,0,0,0.0
579209,0,0,0,0,0.0
579229,0,0,0,0,0.0
579249,0,0,0,0,0.0
579269,0,0,0,0,0.0
579289,0,0,0,0,0.0
579309,0,0,0,0,0.0
579329,0,0,0,0,0.0
579349,0,0,0,0,0.0
579369,0,0,0,0,0.0
579389,0,0,0,0,0.0
579409,0,0,0,0,0.0
579429,0,0,0,0,0.0
579449,0,0,0,0,0.0
579469,0,0,0,0,0.0
579489,0,0,0,0,0.0
579509,0,0,0,0,0.0
579529,0,0,0,0,0.0
579549,0,0,0,0,0.0
579569,0,0,0,0,0.0
579589,0,0,0,0,0.0
579609,0,0,0,0,0.0
579629,0,0,0,0,0.0
579649,0,0,0,0,0.0
579669,0,0,0,0,0.0
579689,0,0,0,0,0.0
579709,0,0,0,0,0.0
579729,0,0,0,0,0.0
579749,0,0,0,0,0.0
579769,0,0,0,0,0.0
579789,0,0,0,0,0.0
579809,0,0,0,0,0.0
579829,0,0,0,0,0.0
579849,0,0,0,0,0.0
579869,0,0,0,0,0.0
579889,0,0,0,0,0.0
579909,0,0,0,0,0.0
579929,0,0,0,0,0.0
579949,0,0,0,0,0.0
579969,0,0,0,0,0.0
579989,0,0,0,0,0.0
580009,0,0,0,0,0.0
580029,0,0,0,0,0.0
580049,0,0,0,0,0.0
580069,0,0,0,0,0.0
580089,0,0,0,0,0.0
580109,0,0,0,0,0.0
580129,0,0,0,0,0.0
580149,0,0,0,0,0.0
580169,0,0,0,0,0.0
580189,0,0,0,0,0.0
580209,0,0,0,0,0.0
580229,0,0,0,0,0.0
580249,0,0,0,0,0.0
580269,0,0,0,0,0.0
580289,0,0,0,0,0.0
580309,0,0,0,0,0.0
580329,0,0,0,0,0.0
580349,0,0,0,0,0.0
580369,0,0,0,0,0.0
580389,0,0,0,0,0.0
580409,0,0,0,0,0.0
580429,0,0,0,0,0.0
580449,0,0,0,0,0.0
580469,0,0,0,0,0.0
580489,0,0,0,0,0.0
580509,0,0,0,0,0.0
580529,0,0,0,0,0.0
580549,0,0,0,0,0.0
580569,0,0,0,0,0.0
580589,0,0,0,0,0.0
580609,0,0,0,0,0.0
580629,0,0,0,0,0.0
580649,0,0,0,0,0.0
580669,0,0,0,0,0.0
580689,0,0,0,0,0.0
580709,0,0,0,0,0.0
580729,0,0,0,0,0.0
580749,0,0,0,0,0.0
580769,0,0,0,0,0.0
580789,0,0,0,0,0.0
580809,0,0,0,0,0.0
580829,0,0,0,0,0.0
580849,0,0,0,0,0.0
580869,0,0,0,0,0.0
580889,0,0,0,0,0.0
580909,0,0,0,0,0.0
580929,0,0,0,0,0.0
580949,0,0,0,0,0.0
580969,0,0,0,0,0.0
580989,0,0,0,0,0.0
581009,0,0,0,0,0.0
581029,0,0,0,0,0.0
581049,0,0,0,0,0.0
581069,0,0,0,0,0.0
581089,0,0,0,0,0.0
581109,0,0,0,0,0.0
581129,0,0,0,0,0.0
581149,0,0,0,0,0.0
581169,0,0,0,0,0.0
581189,0,0,0,0,0.0
581209,0,0,0,0,0.0
581229,0,0,0,0,0.0
581249,0,0,0,0,0.0
581269,0,0,0,0,0.0
581289,0,0,0,0,0.0
581309,0,0,0,0,0.0
581329,0,0,0,0,0.0
581349,0,0,0,0,0.0
581369,0,0,0,0,0.0
581389,0,0,0,0,0.0
581409,0,0,0,0,0.0
581429,0,0,0,0,0.0
581449,0,0,0,0,0.0
581469,0,0,0,0,0.0
581489,0,0,0,0,0.0
581509,0,0,0,0,0.0
581529,0,0,0,0,0.0
581549,0,0,0,0,0.0
581569,0,0,0,0,0.0
581589,0,0,0,0,0.0
581609,0,0,0,0,0.0
581629,0,0,0,0,0.0
581649,0,0,0,0,0.0
581669,0,0,0,0,0.0
581689,0,0,0,0,0.0
581709,0,0,0,0,0.0
581729,0,0,0,0,0.0
581749,0,0,0,0,0.0
581769,0,0,0,0,0.0
581789,0,0,0,0,0.0
581809,0,0,0,0,0.0
581829,0,0,0,0,0.0
581849,0,0,0,0,0.0
581869,0,0,0,0,0.0
581889,0,0,0,0,0.0
581909,0,0,0,0,0.0
581929,0,0,0,0,0.0
581949,0,0,0,0,0.0
581969,0,0,0,0,0.0
581989,0,0,0,0,0.0
582009,0,0,0,0,0.0
582029,0,0,0,0,0.0
582049,0,0,0,0,0.0
582069,0,0,0,0,0.0
582089,0,0,0,0,0.0
582109,0,0,0,0,0.0
582129,0,0,0,0,0.0
582149,0,0,0,0,0.0
582169,0,0,0,0,0.0
582189,0,0,0,0,0.0
582209,0,0,0,0,0.0
582229,0,0,0,0,0.0
582249,0,0,0,0,0.0
582269,0,0,0,0,0.0
582289,0,0,0,0,0.0
582309,0,0,0,0,0.0
582329,0,0,0,0,0.0
582349,0,0,0,0,0.0
582369,0,0,0,0,0.0
582389,0,0,0,0,0.0
582409,0,0,0,0,0.0
582429,0,0,0,0,0.0
582449,0,0,0,0,0.0
582469,0,0,0,0,0.0
582489,0,0,0,0,0.0
582509,0,0,0,0,0.0
582529,0,0,0,0,0.0
582549,0,0,0,0,0.0
582569,0,0,0,0,0.0
582589,0,0,0,0,0.0
582609,0,0,0,0,0.0
582629,0,0,0,0,0.0
582649,0,0,0,0,0.0
582669,0,0,0,0,0.0
582689,0,0,0,0,0.0
582709,0,0,0,0,0.0
582729,0,0,0,0,0.0
582749,0,0,0,0,0.0
582769,0,0,0,0,0.0
582789,0,0,0,0,0.0
582809,0,0,0,0,0.0
582829,0,0,0,0,0.0
582849,0,0,0,0,0.0
582869,0,0,0,0,0.0
582889,0,0,0,0,0.0
582909,0,0,0,0,0.0
582929,0,0,0,0,0.0
582949,0,0,0,0,0.0
582969,0,0,0,0,0.0
582989,0,0,0,0,0.0
583009,0,0,0,0,0.0
583029,0,0,0,0,0.0
583049,0,0,0,0,0.0
583069,0,0,0,0,0.0
583089,0,0,0,0,0.0
583109,0,0,0,0,0.0
583129,0,0,0,0,0.0
583149,0,0,0,0,0.0
583169,0,0,0,0,0.0
583189,0,0,0,0,0.0
583209,0,0,0,0,0.0
583229,0,0,0,0,0.0
583249,0,0,0,0,0.0
583269,0,0,0,0,0.0
583289,0,0,0,0,0.0
583309,0,0,0,0,0.0
583329,0,0,0,0,0.0
583349,0,0,0,0,0.0
583369,0,0,0,0,0.0
583389,0,0,0,0,0.0
583409,0,0,0,0,0.0
583429,0,0,0,0,0.0
583449,0,0,0,0,0.0
583469,0,0,0,0,0.0
583489,0,0,0,0,0.0
583509,0,0,0,0,0.0
583529,0,0,0,0,0.0
583549,0,0,0,0,0.0
583569,0,0,0,0,0.0
583589,0,0,0,0,0.0
583609,0,0,0,0,0.0
583629,0,0,0,0,0.0
583649,0,0,0,0,0.0
583669,0,0,0,0,0.0
583689,0,0,0,0,0.0
583709,0,0,0,0,0.0
583729,0,0,0,0,0.0
583749,0,0,0,0,0.0
583769,0,0,0,0,0.0
583789,0,0,0,0,0.0
583809,0,0,0,0,0.0
583829,0,0,0,0,0.0
583849,0,0,0,0,0.0
583869,0,0,0,0,0.0
583889,0,0,0,0,0.0
583909,0,0,0,0,0.0
583929,0,0,0,0,0.0
583949,0,0,0,0,0.0
583969,0,0,0,0,0.0
583989,0,0,0,0,0.0
584009,0,0,0,0,0.0
584029,0,0,0,0,0.0
584049,0,0,0,0,0.0
584069,0,0,0,0,0.0
584089,0,0,0,0,0.0
584109,0,0,0,0,0.0
584129,0,0,0,0,0.0
584149,0,0,0,0,0.0
584169,0,0,0,0,0.0
584189,0,0,0,0,0.0
584209,0,0,0,0,0.0
584229,0,0,0,0,0.0
584249,0,0,0,0,0.0
584269,0,0,0,0,0.0
584289,0,0,0,0,0.0
584309,0,0,0,0,0.0
584329,0,0,0,0,0.0
584349,0,0,0,0,0.0
584369,0,0,0,0,0.0
584389,0,0,0,0,0.0
584409,0,0,0,0,0.0
584429,0,0,0,0,0.0
584449,0,0,0,0,0.0
584469,0,0,0,0,0.0
584489,0,0,0,0,0.0
584509,0,0,0,0,0.0
584529,0,0,0,0,0.0
584549,0,0,0,0,0.0
584569,0,0,0,0,0.0
584589,0,0,0,0,0.0
584609,0,0,0,0,0.0
584629,0,0,0,0,0.0
584649,0,0,0,0,0.0
584669,0,0,0,0,0.0
584689,0,0,0,0,0.0
584709,0,0,0,0,0.0
584729,0,0,0,0,0.0
584749,0,0,0,0,0.0
584769,0,0,0,0,0.0
584789,0,0,0,0,0.0
584809,0,0,0,0,0.0
584829,0,0,0,0,0.0
584849,0,0,0,0,0.0
584869,0,0,0,0,0.0
584889,0,0,0,0,0.0
584909,0,0,0,0,0.0
584929,0,0,0,0,0.0
584949,0,0,0,0,0.0
584969,0,0,0,0,0.0
584989,0,0,0,0,0.0
585009,0,0,0,0,0.0
585029,0,0,0,0,0.0
585049,0,0,0,0,0.0
585069,0,0,0,0,0.0
585089,0,0,0,0,0.0
585109,0,0,0,0,0.0
585129,0,0,0,0,0.0
585149,0,0,0,0,0.0
585169,0,0,0,0,0.0
585189,0,0,0,0,0.0
585209,0,0,0,0,0.0
585229,0,0,0,0,0.0
585249,0,0,0,0,0.0
585269,0,0,0,0,0.0
585289,0,0,0,0,0.0
585309,0,0,0,0,0.0
585329,0,0,0,0,0.0
585349,0,0,0,0,0.0
585369,0,0,0,0,0.0
585389,0,0,0,0,0.0
585409,0,0,0,0,0.0
585429,0,0,0,0,0.0
585449,0,0,0,0,0.0
585469,0,0,0,0,0.0
585489,0,0,0,0,0.0
585509,0,0,0,0,0.0
585529,0,0,0,0,0.0
585549,0,0,0,0,0.0
585569,0,0,0,0,0.0
585589,0,0,0,0,0.0
585609,0,0,0,0,0.0
585629,0,0,0,0,0.0
585649,0,0,0,0,0.0
585669,0,0,0,0,0.0
585689,0,0,0,0,0.0
585709,0,0,0,0,0.0
585729,0,0,0,0,0.0
585749,0,0,0,0,0.0
585769,0,0,0,0,0.0
585789,0,0,0,0,0.0
585809,0,0,0,0,0.0
585829,0,0,0,0,0.0
585849,0,0,0,0,0.0
585869,0,0,0,0,0.0
585889,0,0,0,0,0.0
585909,0,0,0,0,0.0
585929,0,0,0,0,0.0
585949,0,0,0,0,0.0
585969,0,0,0,0,0.0
585989,0,0,0,0,0.0
586009,0,0,0,0,0.0
586029,0,0,0,0,0.0
586049,0,0,0,0,0.0
586069,0,0,0,0,0.0
586089,0,0,0,0,0.0
586109,0,0,0,0,0.0
586129,0,0,0,0,0.0
586149,0,0,0,0,0.0
586169,0,0,0,0,0.0
586189,0,0,0,0,0.0
586209,0,0,0,0,0.0
586229,0,0,0,0,0.0
586249,0,0,0,0,0.0
586269,0,0,0,0,0.0
586289,0,0,0,0,0.0
586309,0,0,0,0,0.0
586329,0,0,0,0,0.0
586349,0,0,0,0,0.0
586369,0,0,0,0,0.0
586389,0,0,0,0,0.0
586409,0,0,0,0,0.0
586429,0,0,0,0,0.0
586449,0,0,0,0,0.0
586469,0,0,0,0,0.0
586489,0,0,0,0,0.0
586509,0,0,0,0,0.0
586529,0,0,0,0,0.0
586549,0,0,0,0,0.0
586569,0,0,0,0,0.0
586589,0,0,0,0,0.0
586609,0,0,0,0,0.0
586629,0,0,0,0,0.0
586649,0,0,0,0,0.0
586669,0,0,0,0,0.0
586689,0,0,0,0,0.0
586709,0,0,0,0,0.0
586729,0,0,0,0,0.0
586749,0,0,0,0,0.0
586769,0,0,0,0,0.0
586789,0,0,0,0,0.0
586809,0,0,0,0,0.0
586829,0,0,0,0,0.0
586849,0,0,0,0,0.0
586869,0,0,0,0,0.0
586889,0,0,0,0,0.0
586909,0,0,0,0,0.0
586929,0,0,0,0,0.0
586949,0,0,0,0,0.0
586969,0,0,0,0,0.0
586989,0,0,0,0,0.0
587009,0,0,0,0,0.0
587029,0,0,0,0,0.0
587049,0,0,0,0,0.0
587069,0,0,0,0,0.0
587089,0,0,0,0,0.0
587109,0,0,0,0,0.0
587129,0,0,0,0,0.0
587149,0,0,0,0,0.0
587169,0,0,0,0,0.0
587189,0,0,0,0,0.0
587209,0,0,0,0,0.0
587229,0,0,0,0,0.0
587249,0,0,0,0,0.0
587269,0,0,0,0,0.0
587289,0,0,0,0,0.0
587309,0,0,0,0,0.0
587329,0,0,0,0,0.0
587349,0,0,0,0,0.0
587369,0,0,0,0,0.0
587389,0,0,0,0,0.0
587409,0,0,0,0,0.0
587429,0,0,0,0,0.0
587449,0,0,0,0,0.0
587469,0,0,0,0,0.0
587489,0,0,0,0,0.0
587509,0,0,0,0,0.0
587529,0,0,0,0,0.0
587549,0,0,0,0,0.0
587569,0,0,0,0,0.0
587589,0,0,0,0,0.0
587609,0,0,0,0,0.0
587629,0,0,0,0,0.0
587649,0,0,0,0,0.0
587669,0,0,0,0,0.0
587689,0,0,0,0,0.0
587709,0,0,0,0,0.0
587729,0,0,0,0,0.0
587749,0,0,0,0,0.0
587769,0,0,0,0,0.0
587789,0,0,0,0,0.0
587809,0,0,0,0,0.0
587829,0,0,0,0,0.0
