Timestamp,sensorFilter.baroAge0,sensorFilter.baroLag0,sensorFilter.baroSeen0,sensorFilter.tofAge0,sensorFilter.vz0
4983258,0,0,0,0,0.0
4983278,0,0,0,0,0.0
4983298,0,0,0,0,0.0
4983318,0,0,0,0,0.0
4983338,0,0,0,0,0.0
4983358,0,0,0,0,0.0
4983378,0,0,0,0,0.0
4983398,0,0,0,0,0.0
4983418,0,0,0,0,0.0
4983438,0,0,0,0,0.0
4983458,0,0,0,0,0.0
4983478,0,0,0,0,0.0
4983498,0,0,0,0,0.0
4983518,0,0,0,0,0.0
4983538,0,0,0,0,0.0
4983558,0,0,0,0,0.0
4983578,0,0,0,0,0.0
4983598,0,0,0,0,0.0
4983618,0,0,0,0,0.0
4983638,0,0,0,0,0.0
4983658,0,0,0,0,0.0
4983678,0,0,0,0,0.0
4983698,0,0,0,0,0.0
4983718,0,0,0,0,0.0
4983738,0,0,0,0,0.0
4983758,0,0,0,0,0.0
4983778,0,0,0,0,0.0
4983798,0,0,0,0,0.0
4983818,0,0,0,0,0.0
4983838,0,0,0,0,0.0
4983858,0,0,0,0,0.0
4983878,0,0,0,0,0.0
4983898,0,0,0,0,0.0
4983918,0,0,0,0,0.0
4983938,0,0,0,0,0.0
4983958,0,0,0,0,0.0
4983978,0,0,0,0,0.0
4983998,0,0,0,0,0.0
4984018,0,0,0,0,0.0
4984038,0,0,0,0,0.0
4984058,0,0,0,0,0.0
4984078,0,0,0,0,0.0
4984098,0,0,0,0,0.0
4984118,0,0,0,0,0.0
4984138,0,0,0,0,0.0
4984158,0,0,0,0,0.0
4984178,0,0,0,0,0.0
4984198,0,0,0,0,0.0
4984218,0,0,0,0,0.0
4984238,0,0,0,0,0.0
4984258,0,0,0,0,0.0
4984278,0,0,0,0,0.0
4984298,0,0,0,0,0.0
4984318,0,0,0,0,0.0
4984338,0,0,0,0,0.0
4984358,0,0,0,0,0.0
4984378,0,0,0,0,0.0
4984398,0,0,0,0,0.0
4984418,0,0,0,0,0.0
4984438,17,33,1,1,-0.07395265251398087
4984458,17,33,1,1,-0.07395265251398087
4984478,17,33,1,1,-0.07395265251398087
4984498,17,33,1,1,-0.07395265251398087
4984518,17,33,1,1,-0.07395265251398087
4984538,17,33,1,1,-0.07395265251398087
4984558,17,33,1,1,-0.07395265251398087
4984578,17,33,1,1,-0.07395265251398087
4984598,17,33,1,1,-0.07395265251398087
4984618,17,33,1,1,-0.07395265251398087
4984638,17,33,1,1,-0.07395265251398087
4984658,17,33,1,1,-0.07395265251398087
4984678,17,33,1,1,-0.07395265251398087
4984698,17,33,1,1,-0.07395265251398087
4984718,17,33,1,1,-0.07395265251398087
4984738,17,33,1,1,-0.07395265251398087
4984758,17,33,1,1,-0.07395265251398087
4984778,17,33,1,1,-0.07395265251398087
4984798,17,33,1,1,-0.07395265251398087
4984818,17,33,1,1,-0.07395265251398087
4984838,17,33,1,1,-0.07395265251398087
4984858,17,33,1,1,-0.07395265251398087
4984878,17,33,1,1,-0.07395265251398087
4984898,17,33,1,1,-0.07395265251398087
4984918,17,33,1,1,-0.07395265251398087
4984938,17,33,1,1,-0.07395265251398087
4984958,17,33,1,1,-0.07395265251398087
4984978,17,33,1,1,-0.07395265251398087
4984998,17,33,1,1,-0.07395265251398087
4985018,17,33,1,1,-0.07395265251398087
4985038,17,33,1,1,-0.07395265251398087
4985058,17,33,1,1,-0.07395265251398087
4985078,17,33,1,1,-0.07395265251398087
4985098,17,33,1,1,-0.07395265251398087
4985118,17,33,1,1,-0.07395265251398087
4985138,17,33,1,1,-0.07395265251398087
4985158,17,33,1,1,-0.07395265251398087
4985178,17,33,1,1,-0.07395265251398087
4985198,17,33,1,1,-0.07395265251398087
4985218,17,33,1,1,-0.07395265251398087
4985238,17,33,1,1,-0.07395265251398087
4985258,17,33,1,1,-0.07395265251398087
4985278,17,33,1,1,-0.07395265251398087
4985298,17,33,1,1,-0.07395265251398087
4985318,17,33,1,1,-0.07395265251398087
4985338,17,33,1,1,-0.07395265251398087
4985358,17,33,1,1,-0.07395265251398087
4985378,17,33,1,1,-0.07395265251398087
4985398,17,33,1,1,-0.07395265251398087
4985418,17,33,1,1,-0.07395265251398087
4985438,17,33,1,1,-0.07395265251398087
4985458,17,33,1,1,-0.07395265251398087
4985478,17,33,1,1,-0.07395265251398087
4985498,13,25,1,0,-0.11343586444854736
4985518,13,25,1,0,-0.11343586444854736
4985538,13,25,1,0,-0.11343586444854736
4985558,13,25,1,0,-0.11343586444854736
4985578,13,25,1,0,-0.11343586444854736
4985598,13,25,1,0,-0.11343586444854736
4985618,13,25,1,0,-0.11343586444854736
4985638,13,25,1,0,-0.11343586444854736
4985658,13,25,1,0,-0.11343586444854736
4985678,13,25,1,0,-0.11343586444854736
4985698,13,25,1,0,-0.11343586444854736
4985718,13,25,1,0,-0.11343586444854736
4985738,13,25,1,0,-0.11343586444854736
4985758,13,25,1,0,-0.11343586444854736
4985778,13,25,1,0,-0.11343586444854736
4985798,13,25,1,0,-0.11343586444854736
4985818,13,25,1,0,-0.11343586444854736
4985838,13,25,1,0,-0.11343586444854736
4985858,13,25,1,0,-0.11343586444854736
4985878,13,25,1,0,-0.11343586444854736
4985898,13,25,1,0,-0.11343586444854736
4985918,13,25,1,0,-0.11343586444854736
4985938,13,25,1,0,-0.11343586444854736
4985958,13,25,1,0,-0.11343586444854736
4985978,13,25,1,0,-0.11343586444854736
4985998,13,25,1,0,-0.11343586444854736
4986018,13,25,1,0,-0.11343586444854736
4986038,13,25,1,0,-0.11343586444854736
4986058,13,25,1,0,-0.11343586444854736
4986078,13,25,1,0,-0.11343586444854736
4986098,13,25,1,0,-0.11343586444854736
4986118,13,25,1,0,-0.11343586444854736
4986138,13,25,1,0,-0.11343586444854736
4986158,13,25,1,0,-0.11343586444854736
4986178,13,25,1,0,-0.11343586444854736
4986198,13,25,1,0,-0.11343586444854736
4986218,13,25,1,0,-0.11343586444854736
4986238,13,25,1,0,-0.11343586444854736
4986258,13,25,1,0,-0.11343586444854736
4986278,13,25,1,0,-0.11343586444854736
4986298,13,25,1,0,-0.11343586444854736
4986318,13,25,1,0,-0.11343586444854736
4986338,13,25,1,0,-0.11343586444854736
4986358,13,25,1,0,-0.11343586444854736
4986378,13,25,1,0,-0.11343586444854736
4986398,13,25,1,0,-0.11343586444854736
4986418,13,25,1,0,-0.11343586444854736
4986438,13,25,1,0,-0.11343586444854736
4986458,13,25,1,0,-0.11343586444854736
4986478,13,25,1,0,-0.11343586444854736
4986498,13,25,1,0,-0.11343586444854736
4986518,13,25,1,0,-0.11343586444854736
4986538,13,25,1,0,-0.11343586444854736
4986558,13,25,1,0,-0.11343586444854736
4986578,13,25,1,0,-0.11343586444854736
4986598,13,25,1,0,-0.11343586444854736
4986618,13,25,1,0,-0.11343586444854736
4986638,13,25,1,0,-0.11343586444854736
4986658,13,25,1,0,-0.11343586444854736
4986678,13,25,1,0,-0.11343586444854736
4986698,13,25,1,0,-0.11343586444854736
4986718,13,25,1,0,-0.11343586444854736
4986738,13,25,1,0,-0.11343586444854736
4986758,13,25,1,0,-0.11343586444854736
4986778,13,25,1,0,-0.11343586444854736
4986798,13,25,1,0,-0.11343586444854736
4986818,13,25,1,0,-0.11343586444854736
4986838,13,25,1,0,-0.11343586444854736
4986858,13,25,1,0,-0.11343586444854736
4986878,13,25,1,0,-0.11343586444854736
4986898,13,25,1,0,-0.11343586444854736
4986918,13,25,1,0,-0.11343586444854736
4986938,13,25,1,0,-0.11343586444854736
4986958,13,25,1,0,-0.11343586444854736
4986978,13,25,1,0,-0.11343586444854736
4986998,13,25,1,0,-0.11343586444854736
4987018,13,25,1,0,-0.11343586444854736
4987038,13,25,1,0,-0.11343586444854736
4987058,13,25,1,0,-0.11343586444854736
4987078,13,25,1,0,-0.11343586444854736
4987098,13,25,1,0,-0.11343586444854736
4987118,13,25,1,0,-0.11343586444854736
4987138,13,25,1,0,-0.11343586444854736
4987158,13,25,1,0,-0.11343586444854736
4987178,13,25,1,0,-0.11343586444854736
4987198,13,25,1,0,-0.11343586444854736
4987218,13,25,1,0,-0.11343586444854736
4987238,13,25,1,0,-0.11343586444854736
4987258,13,25,1,0,-0.11343586444854736
4987278,13,25,1,0,-0.11343586444854736
4987298,13,25,1,0,-0.11343586444854736
4987318,13,25,1,0,-0.11343586444854736
4987338,13,25,1,0,-0.11343586444854736
4987358,13,25,1,0,-0.11343586444854736
4987378,13,25,1,0,-0.11343586444854736
4987398,13,25,1,0,-0.11343586444854736
4987418,13,25,1,0,-0.11343586444854736
4987438,13,25,1,0,-0.11343586444854736
4987458,13,25,1,0,-0.11343586444854736
4987478,13,25,1,0,-0.11343586444854736
4987498,13,25,1,0,-0.11343586444854736
4987518,13,25,1,0,-0.11343586444854736
4987538,13,25,1,0,-0.11343586444854736
4987558,13,25,1,0,-0.11343586444854736
4987578,13,25,1,0,-0.11343586444854736
4987598,13,25,1,0,-0.11343586444854736
4987618,13,25,1,0,-0.11343586444854736
4987638,13,25,1,0,-0.11343586444854736
4987658,13,25,1,0,-0.11343586444854736
4987678,13,25,1,0,-0.11343586444854736
4987698,13,25,1,0,-0.11343586444854736
4987718,13,25,1,0,-0.11343586444854736
4987738,13,25,1,0,-0.11343586444854736
4987758,13,25,1,0,-0.11343586444854736
4987778,13,25,1,0,-0.11343586444854736
4987798,13,25,1,0,-0.11343586444854736
4987818,13,25,1,0,-0.11343586444854736
4987838,13,25,1,0,-0.11343586444854736
4987858,13,25,1,0,-0.11343586444854736
4987878,13,25,1,0,-0.11343586444854736
4987898,13,25,1,0,-0.11343586444854736
4987918,13,25,1,0,-0.11343586444854736
4987938,13,25,1,0,-0.11343586444854736
4987958,13,25,1,0,-0.11343586444854736
4987978,13,25,1,0,-0.11343586444854736
4987998,13,25,1,0,-0.11343586444854736
4988018,13,25,1,0,-0.11343586444854736
4988038,13,25,1,0,-0.11343586444854736
4988058,13,25,1,0,-0.11343586444854736
4988078,13,25,1,0,-0.11343586444854736
4988098,13,25,1,0,-0.11343586444854736
4988118,13,25,1,0,-0.11343586444854736
4988138,13,25,1,0,-0.11343586444854736
4988158,13,25,1,0,-0.11343586444854736
4988178,13,25,1,0,-0.11343586444854736
4988198,13,25,1,0,-0.11343586444854736
4988218,13,25,1,0,-0.11343586444854736
4988238,13,25,1,0,-0.11343586444854736
4988258,13,25,1,0,-0.11343586444854736
4988278,13,25,1,0,-0.11343586444854736
4988298,13,25,1,0,-0.11343586444854736
4988318,13,25,1,0,-0.11343586444854736
4988338,13,25,1,0,-0.11343586444854736
4988358,13,25,1,0,-0.11343586444854736
4988378,13,25,1,0,-0.11343586444854736
4988398,13,25,1,0,-0.11343586444854736
4988418,13,25,1,0,-0.11343586444854736
4988438,13,25,1,0,-0.11343586444854736
4988458,13,25,1,0,-0.11343586444854736
4988478,13,25,1,0,-0.11343586444854736
4988498,13,25,1,0,-0.11343586444854736
4988518,13,25,1,0,-0.11343586444854736
4988538,13,25,1,0,-0.11343586444854736
4988558,13,25,1,0,-0.11343586444854736
4988578,13,25,1,0,-0.11343586444854736
4988598,13,25,1,0,-0.11343586444854736
4988618,13,25,1,0,-0.11343586444854736
4988638,13,25,1,0,-0.11343586444854736
4988658,13,25,1,0,-0.11343586444854736
4988678,13,25,1,0,-0.11343586444854736
4988698,13,25,1,0,-0.11343586444854736
4988718,13,25,1,0,-0.11343586444854736
4988738,13,25,1,0,-0.11343586444854736
4988758,13,25,1,0,-0.11343586444854736
4988778,13,25,1,0,-0.11343586444854736
4988798,13,25,1,0,-0.11343586444854736
4988818,13,25,1,0,-0.11343586444854736
4988838,13,25,1,0,-0.11343586444854736
4988858,13,25,1,0,-0.11343586444854736
4988878,13,25,1,0,-0.11343586444854736
4988898,13,25,1,0,-0.11343586444854736
4988918,13,25,1,0,-0.11343586444854736
4988938,13,25,1,0,-0.11343586444854736
4988958,13,25,1,0,-0.11343586444854736
4988978,13,25,1,0,-0.11343586444854736
4988998,13,25,1,0,-0.11343586444854736
4989018,13,25,1,0,-0.11343586444854736
4989038,13,25,1,0,-0.11343586444854736
4989058,13,25,1,0,-0.11343586444854736
4989078,13,25,1,0,-0.11343586444854736
4989098,13,25,1,0,-0.11343586444854736
4989118,13,25,1,0,-0.11343586444854736
4989138,13,25,1,0,-0.11343586444854736
4989158,13,25,1,0,-0.11343586444854736
4989178,13,25,1,0,-0.11343586444854736
4989198,13,25,1,0,-0.11343586444854736
4989218,13,25,1,0,-0.11343586444854736
4989238,13,25,1,0,-0.11343586444854736
4989258,13,25,1,0,-0.11343586444854736
4989278,13,25,1,0,-0.11343586444854736
4989298,13,25,1,0,-0.11343586444854736
4989318,13,25,1,0,-0.11343586444854736
4989338,13,25,1,0,-0.11343586444854736
4989358,13,25,1,0,-0.11343586444854736
4989378,13,25,1,0,-0.11343586444854736
4989398,13,25,1,0,-0.11343586444854736
4989418,13,25,1,0,-0.11343586444854736
4989438,13,25,1,0,-0.11343586444854736
4989458,13,25,1,0,-0.11343586444854736
4989478,13,25,1,0,-0.11343586444854736
4989498,13,25,1,0,-0.11343586444854736
4989518,13,25,1,0,-0.11343586444854736
4989538,13,25,1,0,-0.11343586444854736
4989558,13,25,1,0,-0.11343586444854736
4989578,13,25,1,0,-0.11343586444854736
4989598,13,25,1,0,-0.11343586444854736
4989618,13,25,1,0,-0.11343586444854736
4989638,13,25,1,0,-0.11343586444854736
4989658,13,25,1,0,-0.11343586444854736
4989678,13,25,1,0,-0.11343586444854736
4989698,13,25,1,0,-0.11343586444854736
4989718,13,25,1,0,-0.11343586444854736
4989738,13,25,1,0,-0.11343586444854736
4989758,13,25,1,0,-0.11343586444854736
4989778,13,25,1,0,-0.11343586444854736
4989798,13,25,1,0,-0.11343586444854736
4989818,13,25,1,0,-0.11343586444854736
4989838,13,25,1,0,-0.11343586444854736
4989858,13,25,1,0,-0.11343586444854736
4989878,13,25,1,0,-0.11343586444854736
4989898,13,25,1,0,-0.11343586444854736
4989918,13,25,1,0,-0.11343586444854736
4989938,13,25,1,0,-0.11343586444854736
4989958,13,25,1,0,-0.11343586444854736
4989978,13,25,1,0,-0.11343586444854736
4989998,13,25,1,0,-0.11343586444854736
4990018,13,25,1,0,-0.11343586444854736
4990038,13,25,1,0,-0.11343586444854736
4990058,13,25,1,0,-0.11343586444854736
4990078,13,25,1,0,-0.11343586444854736
4990098,13,25,1,0,-0.11343586444854736
4990118,13,25,1,0,-0.11343586444854736
4990138,13,25,1,0,-0.11343586444854736
4990158,13,25,1,0,-0.11343586444854736
4990178,13,25,1,0,-0.11343586444854736
4990198,13,25,1,0,-0.11343586444854736
4990218,13,25,1,0,-0.11343586444854736
4990238,13,25,1,0,-0.11343586444854736
4990258,13,25,1,0,-0.11343586444854736
4990278,13,25,1,0,-0.11343586444854736
4990298,13,25,1,0,-0.11343586444854736
4990318,13,25,1,0,-0.11343586444854736
4990338,13,25,1,0,-0.11343586444854736
4990358,13,25,1,0,-0.11343586444854736
4990378,13,25,1,0,-0.11343586444854736
4990398,13,25,1,0,-0.11343586444854736
4990418,13,25,1,0,-0.11343586444854736
4990438,13,25,1,0,-0.11343586444854736
4990458,13,25,1,0,-0.11343586444854736
4990478,13,25,1,0,-0.11343586444854736
4990498,13,25,1,0,-0.11343586444854736
4990518,13,25,1,0,-0.11343586444854736
4990538,13,25,1,0,-0.11343586444854736
4990558,13,25,1,0,-0.11343586444854736
4990578,13,25,1,0,-0.11343586444854736
4990598,13,25,1,0,-0.11343586444854736
4990618,13,25,1,0,-0.11343586444854736
4990638,13,25,1,0,-0.11343586444854736
4990658,13,25,1,0,-0.11343586444854736
4990678,13,25,1,0,-0.11343586444854736
4990698,13,25,1,0,-0.11343586444854736
4990718,13,25,1,0,-0.11343586444854736
4990738,13,25,1,0,-0.11343586444854736
4990758,13,25,1,0,-0.11343586444854736
4990778,13,25,1,0,-0.11343586444854736
4990798,13,25,1,0,-0.11343586444854736
4990818,13,25,1,0,-0.11343586444854736
4990838,13,25,1,0,-0.11343586444854736
4990858,13,25,1,0,-0.11343586444854736
4990878,13,25,1,0,-0.11343586444854736
4990898,13,25,1,0,-0.11343586444854736
4990918,13,25,1,0,-0.11343586444854736
4990938,13,25,1,0,-0.11343586444854736
4990958,13,25,1,0,-0.11343586444854736
4990978,13,25,1,0,-0.11343586444854736
4990998,13,25,1,0,-0.11343586444854736
4991018,13,25,1,0,-0.11343586444854736
4991038,13,25,1,0,-0.11343586444854736
4991058,13,25,1,0,-0.11343586444854736
4991078,13,25,1,0,-0.11343586444854736
4991098,13,25,1,0,-0.11343586444854736
4991118,13,25,1,0,-0.11343586444854736
4991138,13,25,1,0,-0.11343586444854736
4991158,13,25,1,0,-0.11343586444854736
4991178,13,25,1,0,-0.11343586444854736
4991198,13,25,1,0,-0.11343586444854736
4991218,13,25,1,0,-0.11343586444854736
4991238,13,25,1,0,-0.11343586444854736
4991258,13,25,1,0,-0.11343586444854736
4991278,13,25,1,0,-0.11343586444854736
4991298,13,25,1,0,-0.11343586444854736
4991318,13,25,1,0,-0.11343586444854736
4991338,13,25,1,0,-0.11343586444854736
4991358,13,25,1,0,-0.11343586444854736
4991378,13,25,1,0,-0.11343586444854736
4991398,13,25,1,0,-0.11343586444854736
4991418,13,25,1,0,-0.11343586444854736
4991438,13,25,1,0,-0.11343586444854736
4991458,13,25,1,0,-0.11343586444854736
4991478,13,25,1,0,-0.11343586444854736
4991498,13,25,1,0,-0.11343586444854736
4991518,13,25,1,0,-0.11343586444854736
4991538,13,25,1,0,-0.11343586444854736
4991558,13,25,1,0,-0.11343586444854736
4991578,13,25,1,0,-0.11343586444854736
4991598,13,25,1,0,-0.11343586444854736
4991618,13,25,1,0,-0.11343586444854736
4991638,13,25,1,0,-0.11343586444854736
4991658,13,25,1,0,-0.11343586444854736
4991678,13,25,1,0,-0.11343586444854736
4991698,13,25,1,0,-0.11343586444854736
4991718,13,25,1,0,-0.11343586444854736
4991738,13,25,1,0,-0.11343586444854736
4991758,13,25,1,0,-0.11343586444854736
4991778,13,25,1,0,-0.11343586444854736
4991798,13,25,1,0,-0.11343586444854736
4991818,13,25,1,0,-0.11343586444854736
4991838,13,25,1,0,-0.11343586444854736
4991858,13,25,1,0,-0.11343586444854736
4991878,13,25,1,0,-0.11343586444854736
4991898,13,25,1,0,-0.11343586444854736
4991918,13,25,1,0,-0.11343586444854736
4991938,13,25,1,0,-0.11343586444854736
4991958,13,25,1,0,-0.11343586444854736
4991978,13,25,1,0,-0.11343586444854736
4991998,13,25,1,0,-0.11343586444854736
4992018,13,25,1,0,-0.11343586444854736
4992038,13,25,1,0,-0.11343586444854736
4992058,13,25,1,0,-0.11343586444854736
4992078,13,25,1,0,-0.11343586444854736
4992098,13,25,1,0,-0.11343586444854736
4992118,13,25,1,0,-0.11343586444854736
4992138,13,25,1,0,-0.11343586444854736
4992158,13,25,1,0,-0.11343586444854736
4992178,13,25,1,0,-0.11343586444854736
4992198,13,25,1,0,-0.11343586444854736
4992218,13,25,1,0,-0.11343586444854736
4992238,13,25,1,0,-0.11343586444854736
4992258,13,25,1,0,-0.11343586444854736
4992278,13,25,1,0,-0.11343586444854736
4992298,13,25,1,0,-0.11343586444854736
4992318,13,25,1,0,-0.11343586444854736
4992338,13,25,1,0,-0.11343586444854736
4992358,13,25,1,0,-0.11343586444854736
4992378,13,25,1,0,-0.11343586444854736
4992398,13,25,1,0,-0.11343586444854736
4992418,13,25,1,0,-0.11343586444854736
4992438,13,25,1,0,-0.11343586444854736
4992458,13,25,1,0,-0.11343586444854736
4992478,13,25,1,0,-0.11343586444854736
4992498,13,25,1,0,-0.11343586444854736
4992518,13,25,1,0,-0.11343586444854736
4992538,13,25,1,0,-0.11343586444854736
4992558,13,25,1,0,-0.11343586444854736
4992578,13,25,1,0,-0.11343586444854736
4992598,13,25,1,0,-0.11343586444854736
4992618,13,25,1,0,-0.11343586444854736
4992638,13,25,1,0,-0.11343586444854736
4992658,13,25,1,0,-0.11343586444854736
4992678,13,25,1,0,-0.11343586444854736
4992698,13,25,1,0,-0.11343586444854736
4992718,13,25,1,0,-0.11343586444854736
4992738,13,25,1,0,-0.11343586444854736
4992758,13,25,1,0,-0.11343586444854736
4992778,13,25,1,0,-0.11343586444854736
4992798,13,25,1,0,-0.11343586444854736
4992818,13,25,1,0,-0.11343586444854736
4992838,13,25,1,0,-0.11343586444854736
4992858,13,25,1,0,-0.11343586444854736
4992878,13,25,1,0,-0.11343586444854736
4992898,13,25,1,0,-0.11343586444854736
4992918,13,25,1,0,-0.11343586444854736
4992938,13,25,1,0,-0.11343586444854736
4992958,13,25,1,0,-0.11343586444854736
4992978,13,25,1,0,-0.11343586444854736
4992998,13,25,1,0,-0.11343586444854736
4993018,13,25,1,0,-0.11343586444854736
4993038,13,25,1,0,-0.11343586444854736
4993058,13,25,1,0,-0.11343586444854736
4993078,13,25,1,0,-0.11343586444854736
4993098,13,25,1,0,-0.11343586444854736
4993118,13,25,1,0,-0.11343586444854736
4993138,13,25,1,0,-0.11343586444854736
4993158,13,25,1,0,-0.11343586444854736
4993178,13,25,1,0,-0.11343586444854736
4993198,13,25,1,0,-0.11343586444854736
4993218,13,25,1,0,-0.11343586444854736
4993238,13,25,1,0,-0.11343586444854736
4993258,13,25,1,0,-0.11343586444854736
4993278,13,25,1,0,-0.11343586444854736
4993298,13,25,1,0,-0.11343586444854736
4993318,13,25,1,0,-0.11343586444854736
4993338,13,25,1,0,-0.11343586444854736
4993358,13,25,1,0,-0.11343586444854736
4993378,13,25,1,0,-0.11343586444854736
4993398,13,25,1,0,-0.11343586444854736
4993418,13,25,1,0,-0.11343586444854736
4993438,13,25,1,0,-0.11343586444854736
4993458,13,25,1,0,-0.11343586444854736
4993478,13,25,1,0,-0.11343586444854736
4993498,13,25,1,0,-0.11343586444854736
4993518,13,25,1,0,-0.11343586444854736
4993538,13,25,1,0,-0.11343586444854736
4993558,13,25,1,0,-0.11343586444854736
4993578,13,25,1,0,-0.11343586444854736
4993598,13,25,1,0,-0.11343586444854736
4993618,13,25,1,0,-0.11343586444854736
4993638,13,25,1,0,-0.11343586444854736
4993658,13,25,1,0,-0.11343586444854736
4993678,13,25,1,0,-0.11343586444854736
4993698,13,25,1,0,-0.11343586444854736
4993718,13,25,1,0,-0.11343586444854736
4993738,13,25,1,0,-0.11343586444854736
4993758,13,25,1,0,-0.11343586444854736
4993778,13,25,1,0,-0.11343586444854736
4993798,13,25,1,0,-0.11343586444854736
4993818,13,25,1,0,-0.11343586444854736
4993838,13,25,1,0,-0.11343586444854736
4993858,13,25,1,0,-0.11343586444854736
4993878,13,25,1,0,-0.11343586444854736
4993898,13,25,1,0,-0.11343586444854736
4993918,13,25,1,0,-0.11343586444854736
4993938,13,25,1,0,-0.11343586444854736
