Timestamp,sensorFilter.baro0,sensorFilter.baroDDec,sensorFilter.baroDec,sensorFilter.surfReason,sensorFilter.surfState
4989044,0.7462234497070312,0.0,0.0,6,1
4989064,0.7462234497070312,0.0,0.0,8,1
4989084,0.7462234497070312,0.0,0.0,8,1
4989104,0.7462234497070312,0.0,0.0,6,1
4989124,0.7462234497070312,0.0,0.0,6,1
4989144,0.7462234497070312,0.0,0.0,6,1
4989164,0.7462234497070312,0.0,0.0,6,1
4989184,0.7462234497070312,0.0,0.0,8,1
4989204,0.7462234497070312,0.0,0.0,8,1
4989224,0.7462234497070312,0.0,0.0,8,1
4989244,0.7462234497070312,0.0,0.0,8,1
4989264,0.7462234497070312,0.0,0.0,6,1
4989284,0.7462234497070312,0.0,0.0,6,1
4989304,0.7462234497070312,0.0,0.0,8,1
4989324,0.7462234497070312,0.0,0.0,8,1
4989344,0.7462234497070312,0.0,0.0,8,1
4989364,0.7462234497070312,0.0,0.0,8,1
4989384,0.7462234497070312,0.0,0.0,8,1
4989404,0.7462234497070312,0.0,0.0,8,1
4989424,0.7462234497070312,0.0,0.0,8,1
4989444,0.7462234497070312,0.0,0.0,8,1
4989464,0.7462234497070312,0.0,0.0,8,1
4989484,0.7462234497070312,0.0,0.0,8,1
4989504,0.7462234497070312,0.0,0.0,8,1
4989524,0.7462234497070312,0.0,0.0,8,1
4989544,0.7462234497070312,0.0,0.0,8,1
4989564,0.7462234497070312,0.0,0.0,6,1
4989584,0.7462234497070312,0.0,0.0,6,1
4989604,0.7462234497070312,0.0,0.0,8,1
4989624,0.7462234497070312,0.0,0.0,8,1
4989644,0.7462234497070312,0.0,0.0,8,1
4989664,0.7462234497070312,0.0,0.0,8,1
4989684,0.7462234497070312,0.0,0.0,8,1
4989704,0.7462234497070312,0.0,0.0,8,1
4989724,0.7462234497070312,0.0,0.0,8,1
4989744,0.7462234497070312,0.0,0.0,8,1
4989764,0.7462234497070312,0.0,0.0,8,1
4989784,0.7462234497070312,0.0,0.0,8,1
4989804,0.7462234497070312,0.0,0.0,8,1
4989824,0.7462234497070312,0.0,0.0,8,1
4989844,0.7462234497070312,0.0,0.0,8,1
4989864,0.7462234497070312,0.0,0.0,8,1
4989884,0.7462234497070312,0.0,0.0,8,1
4989904,0.7462234497070312,0.0,0.0,8,1
4989924,0.7462234497070312,0.0,0.0,8,1
4989944,0.7462234497070312,0.0,0.0,8,1
4989964,0.7462234497070312,0.0,0.0,8,1
4989984,0.7462234497070312,0.0,0.0,8,1
4990004,0.7462234497070312,0.0,0.0,8,1
4990024,0.7462234497070312,0.0,0.0,8,1
4990044,0.7462234497070312,0.0,0.0,8,1
4990064,0.7462234497070312,0.0,0.0,8,1
4990084,0.7462234497070312,0.0,0.0,8,1
4990104,0.7462234497070312,0.0,0.0,8,1
4990124,0.7462234497070312,0.0,0.0,6,1
4990144,0.7462234497070312,0.0,0.0,6,1
4990164,0.7462234497070312,0.0,0.0,8,1
4990184,0.7462234497070312,0.0,0.0,8,1
4990204,0.7462234497070312,0.0,0.0,8,1
4990224,0.7462234497070312,0.0,0.0,8,1
4990244,0.7462234497070312,0.0,0.0,8,1
4990264,0.7462234497070312,0.0,0.0,8,1
4990284,0.7462234497070312,0.0,0.0,8,1
4990304,0.7462234497070312,0.0,0.0,8,1
4990324,0.7462234497070312,0.0,0.0,8,1
4990344,0.7462234497070312,0.0,0.0,8,1
