Timestamp,range.zrange,sensorFilter.innoChTof,stateEstimate.vz,stateEstimate.z
4978426,645,0.19458463788032532,-0.006873577833175659,0.6436026692390442
4978446,645,0.19458463788032532,-0.006592027842998505,0.6434655785560608
4978466,645,0.20746654272079468,-0.006224294193089008,0.6435737013816833
4978486,645,0.20746654272079468,-0.007306970655918121,0.6434381008148193
4978506,645,0.22648702561855316,-0.007455441635102034,0.6435309052467346
4978526,645,0.22648702561855316,-0.007776457350701094,0.6433799266815186
4978546,642,0.22648702561855316,-0.009124583564698696,0.6432107090950012
4978566,642,0.2593841850757599,-0.012074493803083897,0.6427252888679504
4978586,642,0.2593841850757599,-0.012488443404436111,0.6424758434295654
4978606,647,2.386587381362915,-0.008910635486245155,0.6430777311325073
4978626,647,2.386587381362915,-0.005987165495753288,0.6429280638694763
4978646,645,0.4164181351661682,-0.004115845076739788,0.6431658267974854
4978666,645,0.4164181351661682,-0.003102928167209029,0.6430922150611877
4978686,647,1.6399060487747192,-0.0025981678627431393,0.6437153220176697
4978706,647,1.6399060487747192,-0.00661465572193265,0.6436213850975037
4978726,647,1.2558764219284058,-0.006361497566103935,0.6440677642822266
4978746,647,1.2558764219284058,-0.005781496409326792,0.6439452171325684
4978766,648,1.8363277912139893,-0.0030995775014162064,0.64454585313797
4978786,648,1.8363277912139893,-0.0018342561088502407,0.6444985270500183
4978806,644,1.8363277912139893,-0.0017915347125381231,0.6444621682167053
4978826,644,0.07341835647821426,-0.0020982695277780294,0.6442774534225464
4978846,644,0.07341835647821426,-0.0038517708890140057,0.6442211270332336
4978866,644,0.03104291670024395,-0.006304401438683271,0.6440232396125793
4978886,644,0.03104291670024395,-0.00529501074925065,0.6439037322998047
4978906,643,0.17718546092510223,-0.00474762124940753,0.6435849070549011
4978926,643,0.17718546092510223,-0.003182515036314726,0.6435019373893738
4978946,646,0.6099740862846375,0.0014283056370913982,0.6438878774642944
4978966,646,0.6099740862846375,0.002187370555475354,0.6439305543899536
4978986,647,0.9133684635162354,-0.00034649635199457407,0.6444507241249084
4979006,647,0.9133684635162354,-0.003182079177349806,0.6444122195243835
4979026,643,0.37790605425834656,-0.005798275116831064,0.6440063118934631
4979046,643,0.37790605425834656,-0.007528617978096008,0.6438730359077454
4979066,646,0.46058139204978943,-0.006522415205836296,0.6440714597702026
4979086,646,0.46058139204978943,-0.004993809387087822,0.6439593434333801
4979106,646,0.46058139204978943,-0.005679349880665541,0.6438543200492859
4979126,646,0.458218514919281,-0.006114688236266375,0.6441004276275635
4979146,646,0.458218514919281,-0.00698216212913394,0.6439674496650696
4979166,642,0.6293259263038635,-0.007760120555758476,0.6433995366096497
4979186,642,0.6293259263038635,-0.0062208762392401695,0.6432578563690186
4979206,642,0.3026609420776367,-0.004076688550412655,0.6428653597831726
4979226,642,0.3026609420776367,-0.0023095211945474148,0.6428045630455017
4979246,643,0.004081207327544689,-0.002110303146764636,0.6427231431007385
4979266,643,0.004081207327544689,-0.0014638621360063553,0.6426903009414673
4979286,647,1.9931632280349731,-0.0006571162957698107,0.6434026956558228
4979306,647,1.9931632280349731,-0.001296917092986405,0.643380343914032
4979326,645,0.18926295638084412,0.0014915536157786846,0.6436040997505188
4979346,645,0.18926295638084412,0.0013001426123082638,0.6436358094215393
4979366,642,0.5444450378417969,-0.0010045196395367384,0.6432639360427856
4979386,642,0.5444450378417969,-0.0005745034432038665,0.6432479023933411
4979406,642,0.5444450378417969,-0.0018053526291623712,0.6432266235351562
4979426,646,0.7690196633338928,-0.000723799632396549,0.6436659097671509
4979446,646,0.7690196633338928,0.0004683680599555373,0.6436648368835449
4979466,648,2.035470485687256,0.001800504862330854,0.6444394588470459
4979486,648,2.035470485687256,0.001462735002860427,0.6444724798202515
4979506,642,1.0242398977279663,-0.001558771706186235,0.6439489722251892
4979526,642,1.0242398977279663,-0.005018321331590414,0.6438838839530945
4979546,646,0.4160512685775757,-0.005161185283213854,0.6441144943237305
4979566,646,0.4160512685775757,-0.00482815969735384,0.6440154314041138
4979586,643,0.23331409692764282,-0.004882417619228363,0.6436657309532166
4979606,643,0.23331409692764282,-0.00242798263207078,0.6435929536819458
4979626,646,0.5282519459724426,-0.0011291957926005125,0.6439312100410461
