Timestamp,sensorFilter.baroAgeD,sensorFilter.baroLagD,sensorFilter.baroSeenD,sensorFilter.tofAgeD,sensorFilter.vzDec
5604891,0,0,0,0,0.0
5604911,0,0,0,0,0.0
5604931,0,0,0,0,0.0
5604951,0,0,0,0,0.0
5604971,0,0,0,0,0.0
5604991,0,0,0,0,0.0
5605011,0,0,0,0,0.0
5605031,0,0,0,0,0.0
5605051,0,0,0,0,0.0
5605071,0,0,0,0,0.0
5605091,0,0,0,0,0.0
5605111,0,0,0,0,0.0
5605131,0,0,0,0,0.0
5605151,0,0,0,0,0.0
5605171,0,0,0,0,0.0
5605191,0,0,0,0,0.0
5605211,0,0,0,0,0.0
5605231,0,0,0,0,0.0
5605251,0,0,0,0,0.0
5605271,0,0,0,0,0.0
5605291,0,0,0,0,0.0
5605311,0,0,0,0,0.0
5605331,0,0,0,0,0.0
5605351,0,0,0,0,0.0
5605371,0,0,0,0,0.0
5605391,0,0,0,0,0.0
5605411,0,0,0,0,0.0
5605431,0,0,0,0,0.0
5605451,0,0,0,0,0.0
5605471,0,0,0,0,0.0
5605491,0,0,0,0,0.0
5605511,0,0,0,0,0.0
5605531,0,0,0,0,0.0
5605551,0,0,0,0,0.0
5605571,0,0,0,0,0.0
5605591,0,0,0,0,0.0
5605611,0,0,0,0,0.0
5605631,0,0,0,0,0.0
5605651,0,0,0,0,0.0
5605671,0,0,0,0,0.0
5605691,0,0,0,0,0.0
5605711,0,0,0,0,0.0
5605731,0,0,0,0,0.0
5605751,0,0,0,0,0.0
5605771,0,0,0,0,0.0
5605791,0,0,0,0,0.0
5605811,0,0,0,0,0.0
5605831,0,0,0,0,0.0
5605851,0,0,0,0,0.0
5605871,0,0,0,0,0.0
5605891,0,0,0,0,0.0
5605911,0,0,0,0,0.0
5605931,0,0,0,0,0.0
5605951,0,0,0,0,0.0
5605971,0,0,0,0,0.0
5605991,0,0,0,0,0.0
5606011,0,0,0,0,0.0
5606031,0,0,0,0,0.0
5606051,0,0,0,0,0.0
5606071,0,0,0,0,0.0
5606091,0,0,0,0,0.0
5606111,0,0,0,0,0.0
5606131,0,0,0,0,0.0
5606151,0,0,0,0,0.0
5606171,0,0,0,0,0.0
5606191,0,0,0,0,0.0
5606211,0,0,0,0,0.0
5606231,0,0,0,0,0.0
5606251,0,0,0,0,0.0
5606271,0,0,0,0,0.0
5606291,0,0,0,0,0.0
5606311,0,0,0,0,0.0
5606331,0,0,0,0,0.0
5606351,0,0,0,0,0.0
5606371,0,0,0,0,0.0
5606391,0,0,0,0,0.0
5606411,0,0,0,0,0.0
5606431,0,0,0,0,0.0
5606451,0,0,0,0,0.0
5606471,0,0,0,0,0.0
5606491,0,0,0,0,0.0
5606511,0,0,0,0,0.0
5606531,0,0,0,0,0.0
5606551,0,0,0,0,0.0
5606571,0,0,0,0,0.0
5606591,0,0,0,0,0.0
5606611,0,0,0,0,0.0
5606631,0,0,0,0,0.0
5606651,0,0,0,0,0.0
5606671,0,0,0,0,0.0
5606691,0,0,0,0,0.0
5606711,0,0,0,0,0.0
5606731,0,0,0,0,0.0
5606751,0,0,0,0,0.0
5606771,0,0,0,0,0.0
5606791,0,0,0,0,0.0
5606811,0,0,0,0,0.0
5606831,0,0,0,0,0.0
5606851,0,0,0,0,0.0
5606871,0,0,0,0,0.0
5606891,0,0,0,0,0.0
5606911,0,0,0,0,0.0
5606931,0,0,0,0,0.0
5606951,0,0,0,0,0.0
5606971,0,0,0,0,0.0
5606991,0,0,0,0,0.0
5607011,0,0,0,0,0.0
5607031,0,0,0,0,0.0
5607051,0,0,0,0,0.0
5607071,0,0,0,0,0.0
5607091,0,0,0,0,0.0
5607111,0,0,0,0,0.0
5607131,0,0,0,0,0.0
5607151,0,0,0,0,0.0
5607171,0,0,0,0,0.0
5607191,0,0,0,0,0.0
5607211,0,0,0,0,0.0
5607231,0,0,0,0,0.0
5607251,0,0,0,0,0.0
5607271,0,0,0,0,0.0
5607291,0,0,0,0,0.0
5607311,0,0,0,0,0.0
5607331,0,0,0,0,0.0
5607351,0,0,0,0,0.0
5607371,0,0,0,0,0.0
5607391,0,0,0,0,0.0
5607411,0,0,0,0,0.0
5607431,0,0,0,0,0.0
5607451,0,0,0,0,0.0
5607471,0,0,0,0,0.0
5607491,0,0,0,0,0.0
5607511,0,0,0,0,0.0
5607531,0,0,0,0,0.0
5607551,0,0,0,0,0.0
5607571,0,0,0,0,0.0
5607591,0,0,0,0,0.0
5607611,0,0,0,0,0.0
5607631,0,0,0,0,0.0
5607651,0,0,0,0,0.0
5607671,0,0,0,0,0.0
5607691,0,0,0,0,0.0
5607711,0,0,0,0,0.0
5607731,0,0,0,0,0.0
5607751,0,0,0,0,0.0
5607771,0,0,0,0,0.0
5607791,0,0,0,0,0.0
5607811,0,0,0,0,0.0
5607831,0,0,0,0,0.0
5607851,0,0,0,0,0.0
5607871,0,0,0,0,0.0
5607891,0,0,0,0,0.0
5607911,0,0,0,0,0.0
5607931,0,0,0,0,0.0
5607951,0,0,0,0,0.0
5607971,0,0,0,0,0.0
5607991,0,0,0,0,0.0
5608011,0,0,0,0,0.0
5608031,0,0,0,0,0.0
5608051,0,0,0,0,0.0
5608071,0,0,0,0,0.0
5608091,0,0,0,0,0.0
5608111,0,0,0,0,0.0
5608131,0,0,0,0,0.0
5608151,0,0,0,0,0.0
5608171,0,0,0,0,0.0
5608191,0,0,0,0,0.0
5608211,0,0,0,0,0.0
5608231,0,0,0,0,0.0
5608251,0,0,0,0,0.0
5608271,0,0,0,0,0.0
5608291,0,0,0,0,0.0
5608311,0,0,0,0,0.0
5608331,0,0,0,0,0.0
5608351,0,0,0,0,0.0
5608371,0,0,0,0,0.0
5608391,0,0,0,0,0.0
5608411,0,0,0,0,0.0
5608431,0,0,0,0,0.0
5608451,0,0,0,0,0.0
5608471,0,0,0,0,0.0
5608491,0,0,0,0,0.0
5608511,0,0,0,0,0.0
5608531,0,0,0,0,0.0
5608551,0,0,0,0,0.0
5608571,0,0,0,0,0.0
5608591,0,0,0,0,0.0
5608611,0,0,0,0,0.0
5608631,0,0,0,0,0.0
5608651,0,0,0,0,0.0
5608671,0,0,0,0,0.0
5608691,0,0,0,0,0.0
5608711,0,0,0,0,0.0
5608731,0,0,0,0,0.0
5608751,0,0,0,0,0.0
5608771,0,0,0,0,0.0
5608791,0,0,0,0,0.0
5608811,0,0,0,0,0.0
5608831,0,0,0,0,0.0
5608851,0,0,0,0,0.0
5608871,0,0,0,0,0.0
5608891,0,0,0,0,0.0
5608911,0,0,0,0,0.0
5608931,0,0,0,0,0.0
5608951,0,0,0,0,0.0
5608971,0,0,0,0,0.0
5608991,0,0,0,0,0.0
5609011,0,0,0,0,0.0
5609031,0,0,0,0,0.0
5609051,0,0,0,0,0.0
5609071,0,0,0,0,0.0
5609091,0,0,0,0,0.0
5609111,0,0,0,0,0.0
5609131,0,0,0,0,0.0
5609151,0,0,0,0,0.0
5609171,0,0,0,0,0.0
5609191,0,0,0,0,0.0
5609211,0,0,0,0,0.0
5609231,0,0,0,0,0.0
5609251,0,0,0,0,0.0
5609271,0,0,0,0,0.0
5609291,0,0,0,0,0.0
5609311,0,0,0,0,0.0
5609331,0,0,0,0,0.0
5609351,0,0,0,0,0.0
5609371,0,0,0,0,0.0
5609391,0,0,0,0,0.0
5609411,0,0,0,0,0.0
5609431,0,0,0,0,0.0
5609451,0,0,0,0,0.0
5609471,0,0,0,0,0.0
5609491,0,0,0,0,0.0
5609511,0,0,0,0,0.0
5609531,0,0,0,0,0.0
5609551,0,0,0,0,0.0
5609571,0,0,0,0,0.0
5609591,0,0,0,0,0.0
5609611,0,0,0,0,0.0
5609631,0,0,0,0,0.0
5609651,0,0,0,0,0.0
5609671,0,0,0,0,0.0
5609691,0,0,0,0,0.0
5609711,0,0,0,0,0.0
5609731,0,0,0,0,0.0
5609751,0,0,0,0,0.0
5609771,0,0,0,0,0.0
5609791,0,0,0,0,0.0
5609811,0,0,0,0,0.0
5609831,0,0,0,0,0.0
5609851,0,0,0,0,0.0
5609871,0,0,0,0,0.0
5609891,0,0,0,0,0.0
5609911,0,0,0,0,0.0
5609931,0,0,0,0,0.0
5609951,0,0,0,0,0.0
5609971,0,0,0,0,0.0
5609991,0,0,0,0,0.0
5610011,0,0,0,0,0.0
5610031,0,0,0,0,0.0
5610051,0,0,0,0,0.0
5610071,0,0,0,0,0.0
5610091,0,0,0,0,0.0
5610111,0,0,0,0,0.0
5610131,0,0,0,0,0.0
5610151,0,0,0,0,0.0
5610171,0,0,0,0,0.0
5610191,0,0,0,0,0.0
5610211,0,0,0,0,0.0
5610231,0,0,0,0,0.0
5610251,0,0,0,0,0.0
5610271,0,0,0,0,0.0
5610291,0,0,0,0,0.0
5610311,0,0,0,0,0.0
5610331,0,0,0,0,0.0
5610351,0,0,0,0,0.0
5610371,0,0,0,0,0.0
5610391,0,0,0,0,0.0
5610411,0,0,0,0,0.0
5610431,0,0,0,0,0.0
5610451,0,0,0,0,0.0
5610471,0,0,0,0,0.0
5610491,0,0,0,0,0.0
5610511,0,0,0,0,0.0
5610531,0,0,0,0,0.0
5610551,0,0,0,0,0.0
5610571,0,0,0,0,0.0
5610591,0,0,0,0,0.0
5610611,0,0,0,0,0.0
5610631,0,0,0,0,0.0
5610651,0,0,0,0,0.0
5610671,0,0,0,0,0.0
5610691,0,0,0,0,0.0
5610711,0,0,0,0,0.0
5610731,0,0,0,0,0.0
5610751,0,0,0,0,0.0
5610771,0,0,0,0,0.0
5610791,0,0,0,0,0.0
5610811,0,0,0,0,0.0
5610831,0,0,0,0,0.0
5610851,0,0,0,0,0.0
5610871,0,0,0,0,0.0
5610891,0,0,0,0,0.0
5610911,0,0,0,0,0.0
5610931,0,0,0,0,0.0
5610951,0,0,0,0,0.0
5610971,0,0,0,0,0.0
5610991,0,0,0,0,0.0
5611011,0,0,0,0,0.0
5611031,0,0,0,0,0.0
5611051,0,0,0,0,0.0
5611071,0,0,0,0,0.0
5611091,0,0,0,0,0.0
5611111,0,0,0,0,0.0
5611131,0,0,0,0,0.0
5611151,0,0,0,0,0.0
5611171,0,0,0,0,0.0
5611191,0,0,0,0,0.0
5611211,0,0,0,0,0.0
5611231,0,0,0,0,0.0
5611251,0,0,0,0,0.0
5611271,0,0,0,0,0.0
5611291,0,0,0,0,0.0
5611311,0,0,0,0,0.0
5611331,0,0,0,0,0.0
5611351,0,0,0,0,0.0
5611371,0,0,0,0,0.0
5611391,0,0,0,0,0.0
5611411,0,0,0,0,0.0
5611431,0,0,0,0,0.0
5611451,0,0,0,0,0.0
5611471,0,0,0,0,0.0
5611491,0,0,0,0,0.0
5611511,0,0,0,0,0.0
5611531,0,0,0,0,0.0
5611551,0,0,0,0,0.0
5611571,0,0,0,0,0.0
5611591,0,0,0,0,0.0
5611611,0,0,0,0,0.0
5611631,0,0,0,0,0.0
5611651,0,0,0,0,0.0
5611671,0,0,0,0,0.0
5611691,0,0,0,0,0.0
5611711,0,0,0,0,0.0
5611731,0,0,0,0,0.0
5611751,0,0,0,0,0.0
5611771,0,0,0,0,0.0
5611791,0,0,0,0,0.0
5611811,0,0,0,0,0.0
5611831,0,0,0,0,0.0
5611851,0,0,0,0,0.0
5611871,0,0,0,0,0.0
5611891,0,0,0,0,0.0
5611911,0,0,0,0,0.0
5611931,0,0,0,0,0.0
5611951,0,0,0,0,0.0
5611971,0,0,0,0,0.0
5611991,0,0,0,0,0.0
5612011,0,0,0,0,0.0
5612031,0,0,0,0,0.0
5612051,0,0,0,0,0.0
5612071,0,0,0,0,0.0
5612091,0,0,0,0,0.0
5612111,0,0,0,0,0.0
5612131,0,0,0,0,0.0
5612151,0,0,0,0,0.0
5612171,0,0,0,0,0.0
5612191,0,0,0,0,0.0
5612211,0,0,0,0,0.0
5612231,0,0,0,0,0.0
5612251,0,0,0,0,0.0
5612271,0,0,0,0,0.0
5612291,0,0,0,0,0.0
5612311,0,0,0,0,0.0
5612331,0,0,0,0,0.0
5612351,0,0,0,0,0.0
5612371,0,0,0,0,0.0
5612391,0,0,0,0,0.0
5612411,0,0,0,0,0.0
5612431,0,0,0,0,0.0
5612451,0,0,0,0,0.0
5612471,0,0,0,0,0.0
5612491,0,0,0,0,0.0
5612511,0,0,0,0,0.0
5612531,0,0,0,0,0.0
5612551,0,0,0,0,0.0
5612571,0,0,0,0,0.0
5612591,0,0,0,0,0.0
5612611,0,0,0,0,0.0
5612631,0,0,0,0,0.0
5612651,0,0,0,0,0.0
5612671,0,0,0,0,0.0
5612691,0,0,0,0,0.0
5612711,0,0,0,0,0.0
5612731,0,0,0,0,0.0
5612751,0,0,0,0,0.0
5612771,0,0,0,0,0.0
5612791,0,0,0,0,0.0
5612811,0,0,0,0,0.0
5612831,0,0,0,0,0.0
5612851,0,0,0,0,0.0
5612871,0,0,0,0,0.0
5612891,0,0,0,0,0.0
5612911,0,0,0,0,0.0
5612931,0,0,0,0,0.0
5612951,0,0,0,0,0.0
5612971,0,0,0,0,0.0
5612991,0,0,0,0,0.0
5613011,0,0,0,0,0.0
5613031,0,0,0,0,0.0
5613051,0,0,0,0,0.0
5613071,0,0,0,0,0.0
5613091,0,0,0,0,0.0
5613111,0,0,0,0,0.0
5613131,0,0,0,0,0.0
5613151,0,0,0,0,0.0
5613171,0,0,0,0,0.0
5613191,0,0,0,0,0.0
5613211,0,0,0,0,0.0
5613231,0,0,0,0,0.0
5613251,0,0,0,0,0.0
5613271,0,0,0,0,0.0
5613291,0,0,0,0,0.0
5613311,0,0,0,0,0.0
5613331,0,0,0,0,0.0
5613351,0,0,0,0,0.0
5613371,0,0,0,0,0.0
5613391,0,0,0,0,0.0
5613411,0,0,0,0,0.0
5613431,0,0,0,0,0.0
5613451,0,0,0,0,0.0
5613471,0,0,0,0,0.0
5613491,0,0,0,0,0.0
5613511,0,0,0,0,0.0
5613531,0,0,0,0,0.0
5613551,0,0,0,0,0.0
5613571,0,0,0,0,0.0
5613591,0,0,0,0,0.0
5613611,0,0,0,0,0.0
5613631,0,0,0,0,0.0
5613651,0,0,0,0,0.0
5613671,0,0,0,0,0.0
5613691,0,0,0,0,0.0
5613711,0,0,0,0,0.0
5613731,0,0,0,0,0.0
5613751,0,0,0,0,0.0
5613771,0,0,0,0,0.0
5613791,0,0,0,0,0.0
5613811,0,0,0,0,0.0
5613831,0,0,0,0,0.0
5613851,0,0,0,0,0.0
5613871,0,0,0,0,0.0
5613891,0,0,0,0,0.0
5613911,0,0,0,0,0.0
5613931,0,0,0,0,0.0
5613951,0,0,0,0,0.0
5613971,0,0,0,0,0.0
5613991,0,0,0,0,0.0
5614011,0,0,0,0,0.0
5614031,0,0,0,0,0.0
5614051,0,0,0,0,0.0
5614071,0,0,0,0,0.0
5614091,0,0,0,0,0.0
5614111,0,0,0,0,0.0
5614131,0,0,0,0,0.0
5614151,0,0,0,0,0.0
5614171,0,0,0,0,0.0
5614191,0,0,0,0,0.0
5614211,0,0,0,0,0.0
5614231,0,0,0,0,0.0
5614251,0,0,0,0,0.0
5614271,0,0,0,0,0.0
5614291,0,0,0,0,0.0
5614311,0,0,0,0,0.0
5614331,0,0,0,0,0.0
5614351,0,0,0,0,0.0
5614371,0,0,0,0,0.0
5614391,0,0,0,0,0.0
5614411,0,0,0,0,0.0
5614431,0,0,0,0,0.0
5614451,0,0,0,0,0.0
5614471,0,0,0,0,0.0
5614491,0,0,0,0,0.0
5614511,0,0,0,0,0.0
5614531,0,0,0,0,0.0
5614551,0,0,0,0,0.0
5614571,0,0,0,0,0.0
5614591,0,0,0,0,0.0
5614611,0,0,0,0,0.0
5614631,0,0,0,0,0.0
5614651,0,0,0,0,0.0
5614671,0,0,0,0,0.0
5614691,0,0,0,0,0.0
5614711,0,0,0,0,0.0
5614731,0,0,0,0,0.0
5614751,0,0,0,0,0.0
5614771,0,0,0,0,0.0
5614791,0,0,0,0,0.0
5614811,0,0,0,0,0.0
5614831,0,0,0,0,0.0
5614851,0,0,0,0,0.0
5614871,0,0,0,0,0.0
5614891,0,0,0,0,0.0
5614911,0,0,0,0,0.0
5614931,0,0,0,0,0.0
5614951,0,0,0,0,0.0
5614971,0,0,0,0,0.0
5614991,0,0,0,0,0.0
5615011,0,0,0,0,0.0
5615031,0,0,0,0,0.0
5615051,0,0,0,0,0.0
5615071,0,0,0,0,0.0
5615091,0,0,0,0,0.0
5615111,0,0,0,0,0.0
5615131,0,0,0,0,0.0
5615151,0,0,0,0,0.0
5615171,0,0,0,0,0.0
5615191,0,0,0,0,0.0
5615211,0,0,0,0,0.0
5615231,0,0,0,0,0.0
5615251,0,0,0,0,0.0
5615271,0,0,0,0,0.0
5615291,0,0,0,0,0.0
5615311,0,0,0,0,0.0
5615331,0,0,0,0,0.0
5615351,0,0,0,0,0.0
5615371,0,0,0,0,0.0
5615391,0,0,0,0,0.0
5615411,0,0,0,0,0.0
5615431,0,0,0,0,0.0
5615451,0,0,0,0,0.0
5615471,0,0,0,0,0.0
5615491,0,0,0,0,0.0
5615511,0,0,0,0,0.0
5615531,0,0,0,0,0.0
5615551,0,0,0,0,0.0
5615571,0,0,0,0,0.0
5615591,0,0,0,0,0.0
5615611,0,0,0,0,0.0
5615631,0,0,0,0,0.0
5615651,0,0,0,0,0.0
5615671,0,0,0,0,0.0
5615691,0,0,0,0,0.0
5615711,0,0,0,0,0.0
5615731,0,0,0,0,0.0
5615751,0,0,0,0,0.0
5615771,0,0,0,0,0.0
5615791,0,0,0,0,0.0
5615811,0,0,0,0,0.0
5615831,0,0,0,0,0.0
5615851,0,0,0,0,0.0
5615871,0,0,0,0,0.0
5615891,0,0,0,0,0.0
5615911,0,0,0,0,0.0
5615931,0,0,0,0,0.0
5615951,0,0,0,0,0.0
5615971,0,0,0,0,0.0
5615991,0,0,0,0,0.0
5616011,0,0,0,0,0.0
5616031,0,0,0,0,0.0
5616051,0,0,0,0,0.0
5616071,0,0,0,0,0.0
5616091,0,0,0,0,0.0
5616111,0,0,0,0,0.0
5616131,0,0,0,0,0.0
5616151,0,0,0,0,0.0
5616171,0,0,0,0,0.0
5616191,0,0,0,0,0.0
5616211,0,0,0,0,0.0
5616231,0,0,0,0,0.0
5616251,0,0,0,0,0.0
5616271,0,0,0,0,0.0
5616291,0,0,0,0,0.0
5616311,0,0,0,0,0.0
5616331,0,0,0,0,0.0
5616351,0,0,0,0,0.0
5616371,0,0,0,0,0.0
5616391,0,0,0,0,0.0
5616411,0,0,0,0,0.0
5616431,0,0,0,0,0.0
5616451,0,0,0,0,0.0
5616471,0,0,0,0,0.0
5616491,0,0,0,0,0.0
5616511,0,0,0,0,0.0
5616531,0,0,0,0,0.0
5616551,0,0,0,0,0.0
5616571,0,0,0,0,0.0
5616591,0,0,0,0,0.0
5616611,0,0,0,0,0.0
5616631,0,0,0,0,0.0
5616651,0,0,0,0,0.0
5616671,0,0,0,0,0.0
5616691,0,0,0,0,0.0
5616711,0,0,0,0,0.0
5616731,0,0,0,0,0.0
5616751,0,0,0,0,0.0
5616771,0,0,0,0,0.0
5616791,0,0,0,0,0.0
5616811,0,0,0,0,0.0
5616831,0,0,0,0,0.0
5616851,0,0,0,0,0.0
5616871,0,0,0,0,0.0
5616891,0,0,0,0,0.0
5616911,0,0,0,0,0.0
5616931,0,0,0,0,0.0
5616951,0,0,0,0,0.0
5616971,0,0,0,0,0.0
5616991,0,0,0,0,0.0
5617011,0,0,0,0,0.0
5617031,0,0,0,0,0.0
5617051,0,0,0,0,0.0
5617071,0,0,0,0,0.0
5617091,0,0,0,0,0.0
5617111,0,0,0,0,0.0
5617131,0,0,0,0,0.0
5617151,0,0,0,0,0.0
5617171,0,0,0,0,0.0
5617191,0,0,0,0,0.0
5617211,0,0,0,0,0.0
5617231,0,0,0,0,0.0
5617251,0,0,0,0,0.0
5617271,0,0,0,0,0.0
5617291,0,0,0,0,0.0
5617311,0,0,0,0,0.0
5617331,0,0,0,0,0.0
5617351,0,0,0,0,0.0
5617371,0,0,0,0,0.0
5617391,0,0,0,0,0.0
5617411,0,0,0,0,0.0
5617431,0,0,0,0,0.0
5617451,0,0,0,0,0.0
5617471,0,0,0,0,0.0
5617491,0,0,0,0,0.0
5617511,0,0,0,0,0.0
5617531,0,0,0,0,0.0
5617551,0,0,0,0,0.0
5617571,0,0,0,0,0.0
5617591,0,0,0,0,0.0
5617611,0,0,0,0,0.0
5617631,0,0,0,0,0.0
5617651,0,0,0,0,0.0
5617671,0,0,0,0,0.0
5617691,0,0,0,0,0.0
5617711,0,0,0,0,0.0
5617731,0,0,0,0,0.0
5617751,0,0,0,0,0.0
5617771,0,0,0,0,0.0
5617791,0,0,0,0,0.0
5617811,0,0,0,0,0.0
5617831,0,0,0,0,0.0
5617851,0,0,0,0,0.0
5617871,0,0,0,0,0.0
5617891,0,0,0,0,0.0
5617911,0,0,0,0,0.0
5617931,0,0,0,0,0.0
5617951,0,0,0,0,0.0
5617971,0,0,0,0,0.0
5617991,0,0,0,0,0.0
5618011,0,0,0,0,0.0
5618031,0,0,0,0,0.0
5618051,0,0,0,0,0.0
5618071,0,0,0,0,0.0
5618091,0,0,0,0,0.0
5618111,0,0,0,0,0.0
5618131,0,0,0,0,0.0
5618151,0,0,0,0,0.0
5618171,0,0,0,0,0.0
5618191,0,0,0,0,0.0
5618211,0,0,0,0,0.0
5618231,0,0,0,0,0.0
5618251,0,0,0,0,0.0
5618271,0,0,0,0,0.0
5618291,0,0,0,0,0.0
5618311,0,0,0,0,0.0
5618331,0,0,0,0,0.0
5618351,0,0,0,0,0.0
5618371,0,0,0,0,0.0
5618391,0,0,0,0,0.0
5618411,0,0,0,0,0.0
5618431,0,0,0,0,0.0
5618451,0,0,0,0,0.0
5618471,0,0,0,0,0.0
5618491,0,0,0,0,0.0
5618511,0,0,0,0,0.0
5618531,0,0,0,0,0.0
5618551,0,0,0,0,0.0
5618571,0,0,0,0,0.0
5618591,0,0,0,0,0.0
5618611,0,0,0,0,0.0
5618631,0,0,0,0,0.0
5618651,0,0,0,0,0.0
5618671,0,0,0,0,0.0
5618691,0,0,0,0,0.0
5618711,0,0,0,0,0.0
5618731,0,0,0,0,0.0
5618751,0,0,0,0,0.0
5618771,0,0,0,0,0.0
5618791,0,0,0,0,0.0
5618811,0,0,0,0,0.0
5618831,0,0,0,0,0.0
5618851,0,0,0,0,0.0
5618871,0,0,0,0,0.0
5618891,0,0,0,0,0.0
5618911,0,0,0,0,0.0
5618931,0,0,0,0,0.0
5618951,0,0,0,0,0.0
5618971,0,0,0,0,0.0
5618991,0,0,0,0,0.0
5619011,0,0,0,0,0.0
5619031,0,0,0,0,0.0
5619051,0,0,0,0,0.0
5619071,0,0,0,0,0.0
5619091,0,0,0,0,0.0
5619111,0,0,0,0,0.0
5619131,0,0,0,0,0.0
5619151,0,0,0,0,0.0
5619171,0,0,0,0,0.0
5619191,0,0,0,0,0.0
5619211,0,0,0,0,0.0
5619231,0,0,0,0,0.0
5619251,0,0,0,0,0.0
5619271,0,0,0,0,0.0
5619291,0,0,0,0,0.0
5619311,0,0,0,0,0.0
5619331,0,0,0,0,0.0
5619351,0,0,0,0,0.0
5619371,0,0,0,0,0.0
5619391,0,0,0,0,0.0
5619411,0,0,0,0,0.0
5619431,0,0,0,0,0.0
5619451,0,0,0,0,0.0
5619471,0,0,0,0,0.0
5619491,0,0,0,0,0.0
5619511,0,0,0,0,0.0
5619531,0,0,0,0,0.0
5619551,0,0,0,0,0.0
5619571,0,0,0,0,0.0
5619591,0,0,0,0,0.0
5619611,0,0,0,0,0.0
5619631,0,0,0,0,0.0
5619651,0,0,0,0,0.0
5619671,0,0,0,0,0.0
5619691,0,0,0,0,0.0
5619711,0,0,0,0,0.0
5619731,0,0,0,0,0.0
5619751,0,0,0,0,0.0
5619771,0,0,0,0,0.0
5619791,0,0,0,0,0.0
5619811,0,0,0,0,0.0
5619831,0,0,0,0,0.0
5619851,0,0,0,0,0.0
5619871,0,0,0,0,0.0
5619891,0,0,0,0,0.0
5619911,0,0,0,0,0.0
5619931,0,0,0,0,0.0
