Timestamp,sensorFilter.baroAge0,sensorFilter.baroLag0,sensorFilter.baroSeen0,sensorFilter.tofAge0,sensorFilter.vz0
5605481,0,0,0,0,0.0
5605501,0,0,0,0,0.0
5605521,0,0,0,0,0.0
5605541,0,0,0,0,0.0
5605561,0,0,0,0,0.0
5605581,0,0,0,0,0.0
5605601,0,0,0,0,0.0
5605621,0,0,0,0,0.0
5605641,0,0,0,0,0.0
5605661,0,0,0,0,0.0
5605681,0,0,0,0,0.0
5605701,0,0,0,0,0.0
5605721,0,0,0,0,0.0
5605741,0,0,0,0,0.0
5605761,0,0,0,0,0.0
5605781,0,0,0,0,0.0
5605801,0,0,0,0,0.0
5605821,0,0,0,0,0.0
5605841,0,0,0,0,0.0
5605861,0,0,0,0,0.0
5605881,0,0,0,0,0.0
5605901,0,0,0,0,0.0
5605921,0,0,0,0,0.0
5605941,0,0,0,0,0.0
5605961,0,0,0,0,0.0
5605981,0,0,0,0,0.0
5606001,0,0,0,0,0.0
5606021,0,0,0,0,0.0
5606041,0,0,0,0,0.0
5606061,0,0,0,0,0.0
5606081,0,0,0,0,0.0
5606101,0,0,0,0,0.0
5606121,0,0,0,0,0.0
5606141,0,0,0,0,0.0
5606161,0,0,0,0,0.0
5606181,0,0,0,0,0.0
5606201,0,0,0,0,0.0
5606221,0,0,0,0,0.0
5606241,0,0,0,0,0.0
5606261,0,0,0,0,0.0
5606281,0,0,0,0,0.0
5606301,0,0,0,0,0.0
5606321,0,0,0,0,0.0
5606341,0,0,0,0,0.0
5606361,0,0,0,0,0.0
5606381,0,0,0,0,0.0
5606401,0,0,0,0,0.0
5606421,0,0,0,0,0.0
5606441,0,0,0,0,0.0
5606461,0,0,0,0,0.0
5606481,0,0,0,0,0.0
5606501,0,0,0,0,0.0
5606521,0,0,0,0,0.0
5606541,0,0,0,0,0.0
5606561,0,0,0,0,0.0
5606581,0,0,0,0,0.0
5606601,0,0,0,0,0.0
5606621,0,0,0,0,0.0
5606641,0,0,0,0,0.0
5606661,0,0,0,0,0.0
5606681,0,0,0,0,0.0
5606701,0,0,0,0,0.0
5606721,0,0,0,0,0.0
5606741,0,0,0,0,0.0
5606761,0,0,0,0,0.0
5606781,0,0,0,0,0.0
5606801,0,0,0,0,0.0
5606821,0,0,0,0,0.0
5606841,0,0,0,0,0.0
5606861,0,0,0,0,0.0
5606881,0,0,0,0,0.0
5606901,0,0,0,0,0.0
5606921,0,0,0,0,0.0
5606941,0,0,0,0,0.0
5606961,0,0,0,0,0.0
5606981,0,0,0,0,0.0
5607001,0,0,0,0,0.0
5607021,0,0,0,0,0.0
5607041,0,0,0,0,0.0
5607061,0,0,0,0,0.0
5607081,0,0,0,0,0.0
5607101,0,0,0,0,0.0
5607121,0,0,0,0,0.0
5607141,0,0,0,0,0.0
5607161,0,0,0,0,0.0
5607181,0,0,0,0,0.0
5607201,0,0,0,0,0.0
5607221,0,0,0,0,0.0
5607241,0,0,0,0,0.0
5607261,0,0,0,0,0.0
5607281,0,0,0,0,0.0
5607301,0,0,0,0,0.0
5607321,0,0,0,0,0.0
5607341,0,0,0,0,0.0
5607361,0,0,0,0,0.0
5607381,0,0,0,0,0.0
5607401,0,0,0,0,0.0
5607421,0,0,0,0,0.0
5607441,0,0,0,0,0.0
5607461,0,0,0,0,0.0
5607481,0,0,0,0,0.0
5607501,0,0,0,0,0.0
5607521,0,0,0,0,0.0
5607541,0,0,0,0,0.0
5607561,0,0,0,0,0.0
5607581,0,0,0,0,0.0
5607601,0,0,0,0,0.0
5607621,0,0,0,0,0.0
5607641,0,0,0,0,0.0
5607661,0,0,0,0,0.0
5607681,0,0,0,0,0.0
5607701,0,0,0,0,0.0
5607721,0,0,0,0,0.0
5607741,0,0,0,0,0.0
5607761,0,0,0,0,0.0
5607781,0,0,0,0,0.0
5607801,0,0,0,0,0.0
5607821,0,0,0,0,0.0
5607841,0,0,0,0,0.0
5607861,0,0,0,0,0.0
5607881,0,0,0,0,0.0
5607901,0,0,0,0,0.0
5607921,0,0,0,0,0.0
5607941,0,0,0,0,0.0
5607961,0,0,0,0,0.0
5607981,0,0,0,0,0.0
5608001,0,0,0,0,0.0
5608021,0,0,0,0,0.0
5608041,0,0,0,0,0.0
5608061,0,0,0,0,0.0
5608081,0,0,0,0,0.0
5608101,16,31,1,0,-0.08670057356357574
5608121,16,31,1,0,-0.08670057356357574
5608141,16,31,1,0,-0.08670057356357574
5608161,16,31,1,0,-0.08670057356357574
5608181,16,31,1,0,-0.08670057356357574
5608201,16,31,1,0,-0.08670057356357574
5608221,16,31,1,0,-0.08670057356357574
5608241,16,31,1,0,-0.08670057356357574
5608261,16,31,1,0,-0.08670057356357574
5608281,16,31,1,0,-0.08670057356357574
5608301,16,31,1,0,-0.08670057356357574
5608321,16,31,1,0,-0.08670057356357574
5608341,16,31,1,0,-0.08670057356357574
5608361,16,31,1,0,-0.08670057356357574
5608381,16,31,1,0,-0.08670057356357574
5608401,16,31,1,0,-0.08670057356357574
5608421,16,31,1,0,-0.08670057356357574
5608441,16,31,1,0,-0.08670057356357574
5608461,16,31,1,0,-0.08670057356357574
5608481,16,31,1,0,-0.08670057356357574
5608501,16,31,1,0,-0.08670057356357574
5608521,16,31,1,0,-0.08670057356357574
5608541,16,31,1,0,-0.08670057356357574
5608561,16,31,1,0,-0.08670057356357574
5608581,16,31,1,0,-0.08670057356357574
