Timestamp,sensorFilter.baro0,sensorFilter.baroDDec,sensorFilter.baroDec,sensorFilter.surfReason,sensorFilter.surfState
5607531,0.0,0.0,0.0,0,0
5607551,0.0,0.0,0.0,0,0
5607571,0.0,0.0,0.0,0,0
5607591,0.0,0.0,0.0,0,0
5607611,0.0,0.0,0.0,0,0
5607631,0.0,0.0,0.0,0,0
5607651,0.0,0.0,0.0,0,0
5607671,0.0,0.0,0.0,0,0
5607691,0.0,0.0,0.0,0,0
5607711,0.0,0.0,0.0,0,0
5607731,0.0,0.0,0.0,0,0
5607751,0.0,0.0,0.0,0,0
5607771,0.0,0.0,0.0,0,0
5607791,0.0,0.0,0.0,0,0
5607811,0.0,0.0,0.0,0,0
5607831,0.0,0.0,0.0,0,0
5607851,0.0,0.0,0.0,0,0
5607871,0.0,0.0,0.0,0,0
5607891,0.0,0.0,0.0,0,0
5607911,0.0,0.0,0.0,0,0
5607931,0.0,0.0,0.0,0,0
5607951,0.0,0.0,0.0,0,0
5607971,0.0,0.0,0.0,0,0
5607991,0.0,0.0,0.0,0,0
5608011,0.0,0.0,0.0,0,0
5608031,0.0,0.0,0.0,0,0
5608051,0.0,0.0,0.0,0,0
5608071,0.0,0.0,0.0,0,0
5608091,-0.08448314666748047,0.0,0.0,6,1
5608111,-0.08448314666748047,0.0,0.0,6,1
5608131,-0.08448314666748047,0.0,0.0,6,1
5608151,-0.08448314666748047,0.0,0.0,6,1
5608171,-0.08448314666748047,0.0,0.0,6,1
5608191,-0.08448314666748047,0.0,0.0,6,1
5608211,-0.08448314666748047,0.0,0.0,6,1
5608231,-0.08448314666748047,0.0,0.0,6,1
5608251,-0.08448314666748047,0.0,0.0,6,1
5608271,-0.08448314666748047,0.0,0.0,6,1
5608291,-0.08448314666748047,0.0,0.0,6,1
5608311,-0.08448314666748047,0.0,0.0,6,1
5608331,-0.08448314666748047,0.0,0.0,6,1
5608351,-0.08448314666748047,0.0,0.0,6,1
5608371,-0.08448314666748047,0.0,0.0,6,1
5608391,-0.08448314666748047,0.0,0.0,8,1
5608411,-0.08448314666748047,0.0,0.0,8,1
5608431,-0.08448314666748047,0.0,0.0,6,1
5608451,-0.08448314666748047,0.0,0.0,6,1
5608471,-0.08448314666748047,0.0,0.0,6,1
5608491,-0.08448314666748047,0.0,0.0,6,1
5608511,-0.08448314666748047,0.0,0.0,6,1
5608531,-0.08448314666748047,0.0,0.0,6,1
5608551,-0.08448314666748047,0.0,0.0,6,1
5608571,-0.08448314666748047,0.0,0.0,6,1
5608591,-0.08448314666748047,0.0,0.0,6,1
5608611,-0.08448314666748047,0.0,0.0,8,1
5608631,-0.08448314666748047,0.0,0.0,8,1
5608651,-0.08448314666748047,0.0,0.0,8,1
5608671,-0.08448314666748047,0.0,0.0,8,1
5608691,-0.08448314666748047,0.0,0.0,8,1
5608711,-0.08448314666748047,0.0,0.0,8,1
5608731,-0.08448314666748047,0.0,0.0,8,1
5608751,-0.08448314666748047,0.0,0.0,8,1
5608771,-0.08448314666748047,0.0,0.0,6,1
5608791,-0.08448314666748047,0.0,0.0,6,1
5608811,-0.08448314666748047,0.0,0.0,6,1
5608831,-0.08448314666748047,0.0,0.0,6,1
5608851,-0.08448314666748047,0.0,0.0,6,1
5608871,-0.08448314666748047,0.0,0.0,0,0
5608891,-0.08448314666748047,0.0,0.0,0,0
5608911,-0.08448314666748047,0.0,0.0,0,0
5608931,-0.08448314666748047,0.0,0.0,0,0
5608951,-0.08448314666748047,0.0,0.0,0,0
5608971,-0.08448314666748047,0.0,0.0,0,0
5608991,-0.08448314666748047,0.0,0.0,0,0
5609011,-0.08448314666748047,0.0,0.0,0,0
5609031,-0.16376972198486328,0.0,0.0,6,1
5609051,-0.16376972198486328,0.0,0.0,6,1
5609071,-0.16376972198486328,0.0,0.0,6,1
5609091,-0.16376972198486328,0.0,0.0,6,1
5609111,-0.16376972198486328,0.0,0.0,6,1
5609131,-0.16376972198486328,0.0,0.0,6,1
5609151,-0.16376972198486328,0.0,0.0,6,1
5609171,-0.16376972198486328,0.0,0.0,6,1
5609191,-0.16376972198486328,0.0,0.0,6,1
5609211,-0.16376972198486328,0.0,0.0,6,1
5609231,-0.16376972198486328,0.0,0.0,8,1
5609251,-0.16376972198486328,0.0,0.0,8,1
5609271,-0.16376972198486328,0.0,0.0,8,1
5609291,-0.16376972198486328,0.0,0.0,8,1
5609311,-0.16376972198486328,0.0,0.0,8,1
5609331,-0.16376972198486328,0.0,0.0,8,1
5609351,-0.16376972198486328,0.0,0.0,8,1
5609371,-0.16376972198486328,0.0,0.0,8,1
5609391,-0.16376972198486328,0.0,0.0,8,1
5609411,-0.16376972198486328,0.0,0.0,8,1
5609431,-0.16376972198486328,0.0,0.0,8,1
5609451,-0.16376972198486328,0.0,0.0,8,1
5609471,-0.16376972198486328,0.0,0.0,8,1
5609491,-0.16376972198486328,0.0,0.0,8,1
5609511,-0.16376972198486328,0.0,0.0,8,1
5609531,-0.16376972198486328,0.0,0.0,6,1
5609551,-0.16376972198486328,0.0,0.0,6,1
5609571,-0.16376972198486328,0.0,0.0,6,1
5609591,-0.16376972198486328,0.0,0.0,6,1
5609611,-0.16376972198486328,0.0,0.0,6,1
5609631,-0.16376972198486328,0.0,0.0,6,1
5609651,-0.16376972198486328,0.0,0.0,6,1
5609671,-0.16376972198486328,0.0,0.0,8,1
5609691,-0.16376972198486328,0.0,0.0,8,1
5609711,-0.16376972198486328,0.0,0.0,8,1
5609731,-0.16376972198486328,0.0,0.0,8,1
5609751,-0.16376972198486328,0.0,0.0,6,1
5609771,-0.16376972198486328,0.0,0.0,6,1
5609791,-0.16376972198486328,0.0,0.0,6,1
5609811,-0.16376972198486328,0.0,0.0,6,1
5609831,-0.16376972198486328,0.0,0.0,8,1
5609851,-0.16376972198486328,0.0,0.0,8,1
5609871,-0.16376972198486328,0.0,0.0,6,1
5609891,-0.16376972198486328,0.0,0.0,6,1
5609911,-0.16376972198486328,0.0,0.0,8,1
5609931,-0.16376972198486328,0.0,0.0,8,1
5609951,-0.16376972198486328,0.0,0.0,8,1
5609971,-0.16376972198486328,0.0,0.0,8,1
5609991,-0.16376972198486328,0.0,0.0,8,1
5610011,-0.16376972198486328,0.0,0.0,8,1
5610031,-0.16376972198486328,0.0,0.0,8,1
5610051,-0.16376972198486328,0.0,0.0,8,1
5610071,-0.16376972198486328,0.0,0.0,8,1
5610091,-0.16376972198486328,0.0,0.0,8,1
5610111,-0.16376972198486328,0.0,0.0,8,1
5610131,-0.16376972198486328,0.0,0.0,8,1
5610151,-0.16376972198486328,0.0,0.0,8,1
5610171,-0.16376972198486328,0.0,0.0,6,1
5610191,-0.16376972198486328,0.0,0.0,6,1
5610211,-0.16376972198486328,0.0,0.0,8,1
5610231,-0.16376972198486328,0.0,0.0,8,1
5610251,-0.16376972198486328,0.0,0.0,6,1
5610271,-0.16376972198486328,0.0,0.0,6,1
5610291,-0.16376972198486328,0.0,0.0,6,1
5610311,-0.16376972198486328,0.0,0.0,6,1
5610331,-0.16376972198486328,0.0,0.0,6,1
5610351,-0.16376972198486328,0.0,0.0,6,1
5610371,-0.16376972198486328,0.0,0.0,6,1
5610391,-0.16376972198486328,0.0,0.0,6,1
5610411,-0.16376972198486328,0.0,0.0,6,1
5610431,-0.16376972198486328,0.0,0.0,6,1
5610451,-0.16376972198486328,0.0,0.0,6,1
5610471,-0.16376972198486328,0.0,0.0,6,1
5610491,-0.16376972198486328,0.0,0.0,6,1
5610511,-0.16376972198486328,0.0,0.0,8,1
5610531,-0.16376972198486328,0.0,0.0,8,1
5610551,-0.16376972198486328,0.0,0.0,8,1
5610571,-0.16376972198486328,0.0,0.0,8,1
5610591,-0.16376972198486328,0.0,0.0,8,1
5610611,-0.16376972198486328,0.0,0.0,8,1
5610631,-0.16376972198486328,0.0,0.0,8,1
5610651,-0.16376972198486328,0.0,0.0,8,1
5610671,-0.16376972198486328,0.0,0.0,8,1
5610691,-0.16376972198486328,0.0,0.0,8,1
5610711,-0.16376972198486328,0.0,0.0,8,1
5610731,-0.16376972198486328,0.0,0.0,8,1
5610751,-0.16376972198486328,0.0,0.0,8,1
5610771,-0.16376972198486328,0.0,0.0,8,1
5610791,-0.16376972198486328,0.0,0.0,8,1
5610811,-0.16376972198486328,0.0,0.0,6,1
5610831,-0.16376972198486328,0.0,0.0,6,1
5610851,-0.16376972198486328,0.0,0.0,8,1
5610871,-0.16376972198486328,0.0,0.0,8,1
5610891,-0.16376972198486328,0.0,0.0,8,1
5610911,-0.16376972198486328,0.0,0.0,8,1
5610931,-0.16376972198486328,0.0,0.0,8,1
5610951,-0.16376972198486328,0.0,0.0,8,1
5610971,-0.16376972198486328,0.0,0.0,8,1
5610991,-0.16376972198486328,0.0,0.0,8,1
5611011,-0.16376972198486328,0.0,0.0,8,1
5611031,-0.16376972198486328,0.0,0.0,8,1
5611051,-0.16376972198486328,0.0,0.0,8,1
5611071,-0.16376972198486328,0.0,0.0,8,1
5611091,-0.16376972198486328,0.0,0.0,8,1
5611111,-0.16376972198486328,0.0,0.0,8,1
5611131,-0.16376972198486328,0.0,0.0,8,1
5611151,-0.16376972198486328,0.0,0.0,8,1
5611171,-0.16376972198486328,0.0,0.0,8,1
5611191,-0.16376972198486328,0.0,0.0,8,1
5611211,-0.16376972198486328,0.0,0.0,8,1
5611231,-0.16376972198486328,0.0,0.0,8,1
5611251,-0.16376972198486328,0.0,0.0,8,1
5611271,-0.16376972198486328,0.0,0.0,8,1
5611291,-0.16376972198486328,0.0,0.0,8,1
5611311,-0.16376972198486328,0.0,0.0,8,1
5611331,-0.16376972198486328,0.0,0.0,8,1
5611351,-0.16376972198486328,0.0,0.0,8,1
5611371,-0.16376972198486328,0.0,0.0,8,1
5611391,-0.16376972198486328,0.0,0.0,8,1
5611411,-0.16376972198486328,0.0,0.0,8,1
5611431,-0.16376972198486328,0.0,0.0,8,1
5611451,-0.16376972198486328,0.0,0.0,8,1
5611471,-0.16376972198486328,0.0,0.0,8,1
5611491,-0.16376972198486328,0.0,0.0,8,1
5611511,-0.16376972198486328,0.0,0.0,8,1
5611531,-0.16376972198486328,0.0,0.0,8,1
5611551,-0.16376972198486328,0.0,0.0,8,1
5611571,-0.16376972198486328,0.0,0.0,8,1
5611591,-0.16376972198486328,0.0,0.0,8,1
5611611,-0.16376972198486328,0.0,0.0,8,1
5611631,-0.16376972198486328,0.0,0.0,8,1
5611651,-0.16376972198486328,0.0,0.0,8,1
5611671,-0.16376972198486328,0.0,0.0,8,1
5611691,-0.16376972198486328,0.0,0.0,8,1
5611711,-0.16376972198486328,0.0,0.0,8,1
5611731,-0.16376972198486328,0.0,0.0,8,1
5611751,-0.16376972198486328,0.0,0.0,8,1
5611771,-0.16376972198486328,0.0,0.0,8,1
5611791,-0.16376972198486328,0.0,0.0,8,1
5611811,-0.16376972198486328,0.0,0.0,8,1
5611831,-0.16376972198486328,0.0,0.0,8,1
5611851,-0.16376972198486328,0.0,0.0,8,1
5611871,-0.16376972198486328,0.0,0.0,6,1
5611891,-0.16376972198486328,0.0,0.0,6,1
5611911,-0.16376972198486328,0.0,0.0,8,1
5611931,-0.16376972198486328,0.0,0.0,8,1
5611951,-0.16376972198486328,0.0,0.0,8,1
5611971,-0.16376972198486328,0.0,0.0,8,1
5611991,-0.16376972198486328,0.0,0.0,8,1
5612011,-0.16376972198486328,0.0,0.0,8,1
5612031,-0.16376972198486328,0.0,0.0,8,1
5612051,-0.16376972198486328,0.0,0.0,8,1
5612071,-0.16376972198486328,0.0,0.0,8,1
5612091,-0.16376972198486328,0.0,0.0,8,1
5612111,-0.16376972198486328,0.0,0.0,8,1
5612131,-0.16376972198486328,0.0,0.0,8,1
5612151,-0.16376972198486328,0.0,0.0,8,1
5612171,-0.16376972198486328,0.0,0.0,8,1
5612191,-0.16376972198486328,0.0,0.0,8,1
5612211,-0.16376972198486328,0.0,0.0,8,1
5612231,-0.16376972198486328,0.0,0.0,8,1
5612251,-0.16376972198486328,0.0,0.0,8,1
5612271,-0.16376972198486328,0.0,0.0,8,1
5612291,-0.16376972198486328,0.0,0.0,6,1
5612311,-0.16376972198486328,0.0,0.0,6,1
5612331,-0.16376972198486328,0.0,0.0,8,1
5612351,-0.16376972198486328,0.0,0.0,8,1
5612371,-0.16376972198486328,0.0,0.0,8,1
5612391,-0.16376972198486328,0.0,0.0,8,1
5612411,-0.16376972198486328,0.0,0.0,8,1
5612431,-0.16376972198486328,0.0,0.0,8,1
5612451,-0.16376972198486328,0.0,0.0,8,1
5612471,-0.16376972198486328,0.0,0.0,8,1
5612491,-0.16376972198486328,0.0,0.0,8,1
5612511,-0.16376972198486328,0.0,0.0,8,1
5612531,-0.16376972198486328,0.0,0.0,8,1
5612551,-0.16376972198486328,0.0,0.0,8,1
5612571,-0.16376972198486328,0.0,0.0,8,1
5612591,-0.16376972198486328,0.0,0.0,8,1
5612611,-0.16376972198486328,0.0,0.0,8,1
5612631,-0.16376972198486328,0.0,0.0,8,1
5612651,-0.16376972198486328,0.0,0.0,8,1
5612671,-0.16376972198486328,0.0,0.0,8,1
5612691,-0.16376972198486328,0.0,0.0,8,1
5612711,-0.16376972198486328,0.0,0.0,6,1
5612731,-0.16376972198486328,0.0,0.0,6,1
5612751,-0.16376972198486328,0.0,0.0,8,1
5612771,-0.16376972198486328,0.0,0.0,8,1
5612791,-0.16376972198486328,0.0,0.0,6,1
5612811,-0.16376972198486328,0.0,0.0,6,1
5612831,-0.16376972198486328,0.0,0.0,6,1
5612851,-0.16376972198486328,0.0,0.0,8,1
5612871,-0.16376972198486328,0.0,0.0,8,1
5612891,-0.16376972198486328,0.0,0.0,8,1
5612911,-0.16376972198486328,0.0,0.0,8,1
5612931,-0.16376972198486328,0.0,0.0,6,1
5612951,-0.16376972198486328,0.0,0.0,6,1
5612971,-0.16376972198486328,0.0,0.0,8,1
5612991,-0.16376972198486328,0.0,0.0,8,1
5613011,-0.16376972198486328,0.0,0.0,6,1
5613031,-0.16376972198486328,0.0,0.0,6,1
5613051,-0.16376972198486328,0.0,0.0,8,1
5613071,-0.16376972198486328,0.0,0.0,8,1
5613091,-0.16376972198486328,0.0,0.0,8,1
5613111,-0.16376972198486328,0.0,0.0,8,1
5613131,-0.16376972198486328,0.0,0.0,8,1
5613151,-0.16376972198486328,0.0,0.0,8,1
5613171,-0.16376972198486328,0.0,0.0,8,1
5613191,-0.16376972198486328,0.0,0.0,8,1
5613211,-0.16376972198486328,0.0,0.0,8,1
5613231,-0.16376972198486328,0.0,0.0,6,1
5613251,-0.16376972198486328,0.0,0.0,6,1
5613271,-0.16376972198486328,0.0,0.0,8,1
5613291,-0.16376972198486328,0.0,0.0,8,1
5613311,-0.16376972198486328,0.0,0.0,8,1
5613331,-0.16376972198486328,0.0,0.0,8,1
5613351,-0.16376972198486328,0.0,0.0,8,1
5613371,-0.16376972198486328,0.0,0.0,8,1
5613391,-0.16376972198486328,0.0,0.0,8,1
5613411,-0.16376972198486328,0.0,0.0,8,1
5613431,-0.16376972198486328,0.0,0.0,8,1
5613451,-0.16376972198486328,0.0,0.0,8,1
5613471,-0.16376972198486328,0.0,0.0,8,1
5613491,-0.16376972198486328,0.0,0.0,8,1
5613511,-0.16376972198486328,0.0,0.0,8,1
5613531,-0.16376972198486328,0.0,0.0,8,1
5613551,-0.16376972198486328,0.0,0.0,8,1
5613571,-0.16376972198486328,0.0,0.0,8,1
5613591,-0.16376972198486328,0.0,0.0,8,1
5613611,-0.16376972198486328,0.0,0.0,8,1
5613631,-0.16376972198486328,0.0,0.0,8,1
5613651,-0.16376972198486328,0.0,0.0,8,1
5613671,-0.16376972198486328,0.0,0.0,8,1
5613691,-0.16376972198486328,0.0,0.0,8,1
5613711,-0.16376972198486328,0.0,0.0,8,1
5613731,-0.16376972198486328,0.0,0.0,8,1
5613751,-0.16376972198486328,0.0,0.0,8,1
5613771,-0.16376972198486328,0.0,0.0,8,1
5613791,-0.16376972198486328,0.0,0.0,6,1
5613811,-0.16376972198486328,0.0,0.0,6,1
5613831,-0.16376972198486328,0.0,0.0,6,1
5613851,-0.16376972198486328,0.0,0.0,6,1
5613871,-0.16376972198486328,0.0,0.0,8,1
5613891,-0.16376972198486328,0.0,0.0,8,1
5613911,-0.16376972198486328,0.0,0.0,8,1
5613931,-0.16376972198486328,0.0,0.0,8,1
5613951,-0.16376972198486328,0.0,0.0,8,1
5613971,-0.16376972198486328,0.0,0.0,8,1
5613991,-0.16376972198486328,0.0,0.0,8,1
5614011,-0.16376972198486328,0.0,0.0,8,1
5614031,-0.16376972198486328,0.0,0.0,8,1
5614051,-0.16376972198486328,0.0,0.0,6,1
5614071,-0.16376972198486328,0.0,0.0,6,1
5614091,-0.16376972198486328,0.0,0.0,6,1
5614111,-0.16376972198486328,0.0,0.0,6,1
5614131,-0.16376972198486328,0.0,0.0,6,1
5614151,-0.16376972198486328,0.0,0.0,6,1
5614171,-0.16376972198486328,0.0,0.0,6,1
5614191,-0.16376972198486328,0.0,0.0,6,1
5614211,-0.16376972198486328,0.0,0.0,6,1
5614231,-0.16376972198486328,0.0,0.0,6,1
5614251,-0.16376972198486328,0.0,0.0,8,1
5614271,-0.16376972198486328,0.0,0.0,8,1
5614291,-0.16376972198486328,0.0,0.0,8,1
5614311,-0.16376972198486328,0.0,0.0,8,1
5614331,-0.16376972198486328,0.0,0.0,8,1
5614351,-0.16376972198486328,0.0,0.0,6,1
5614371,-0.16376972198486328,0.0,0.0,6,1
5614391,-0.16376972198486328,0.0,0.0,6,1
5614411,-0.16376972198486328,0.0,0.0,6,1
5614431,-0.16376972198486328,0.0,0.0,6,1
5614451,-0.16376972198486328,0.0,0.0,6,1
5614471,-0.16376972198486328,0.0,0.0,8,1
5614491,-0.16376972198486328,0.0,0.0,8,1
5614511,-0.16376972198486328,0.0,0.0,8,1
5614531,-0.16376972198486328,0.0,0.0,8,1
5614551,-0.16376972198486328,0.0,0.0,6,1
5614571,-0.16376972198486328,0.0,0.0,6,1
5614591,-0.16376972198486328,0.0,0.0,6,1
5614611,-0.16376972198486328,0.0,0.0,8,1
5614631,-0.16376972198486328,0.0,0.0,8,1
5614651,-0.16376972198486328,0.0,0.0,6,1
5614671,-0.16376972198486328,0.0,0.0,6,1
5614691,-0.16376972198486328,0.0,0.0,6,1
5614711,-0.16376972198486328,0.0,0.0,6,1
5614731,-0.16376972198486328,0.0,0.0,6,1
5614751,-0.16376972198486328,0.0,0.0,6,1
5614771,-0.16376972198486328,0.0,0.0,8,1
5614791,-0.16376972198486328,0.0,0.0,8,1
5614811,-0.16376972198486328,0.0,0.0,6,1
5614831,-0.16376972198486328,0.0,0.0,6,1
5614851,-0.16376972198486328,0.0,0.0,6,1
5614871,-0.16376972198486328,0.0,0.0,6,1
5614891,-0.16376972198486328,0.0,0.0,6,1
5614911,-0.16376972198486328,0.0,0.0,6,1
5614931,-0.16376972198486328,0.0,0.0,6,1
5614951,-0.16376972198486328,0.0,0.0,6,1
5614971,-0.16376972198486328,0.0,0.0,6,1
5614991,-0.16376972198486328,0.0,0.0,8,1
5615011,-0.16376972198486328,0.0,0.0,8,1
5615031,-0.16376972198486328,0.0,0.0,6,1
5615051,-0.16376972198486328,0.0,0.0,6,1
5615071,-0.16376972198486328,0.0,0.0,6,1
5615091,-0.16376972198486328,0.0,0.0,6,1
5615111,-0.16376972198486328,0.0,0.0,6,1
5615131,-0.16376972198486328,0.0,0.0,6,1
5615151,-0.16376972198486328,0.0,0.0,6,1
5615171,-0.16376972198486328,0.0,0.0,6,1
5615191,-0.16376972198486328,0.0,0.0,6,1
5615211,-0.16376972198486328,0.0,0.0,6,1
5615231,-0.16376972198486328,0.0,0.0,6,1
5615251,-0.16376972198486328,0.0,0.0,8,1
5615271,-0.16376972198486328,0.0,0.0,8,1
5615291,-0.16376972198486328,0.0,0.0,6,1
5615311,-0.16376972198486328,0.0,0.0,6,1
5615331,-0.16376972198486328,0.0,0.0,6,1
5615351,-0.16376972198486328,0.0,0.0,6,1
5615371,-0.16376972198486328,0.0,0.0,6,1
5615391,-0.16376972198486328,0.0,0.0,6,1
5615411,-0.16376972198486328,0.0,0.0,6,1
5615431,-0.16376972198486328,0.0,0.0,6,1
5615451,-0.16376972198486328,0.0,0.0,6,1
5615471,-0.16376972198486328,0.0,0.0,8,1
5615491,-0.16376972198486328,0.0,0.0,8,1
5615511,-0.16376972198486328,0.0,0.0,6,1
5615531,-0.16376972198486328,0.0,0.0,6,1
5615551,-0.16376972198486328,0.0,0.0,6,1
5615571,-0.16376972198486328,0.0,0.0,6,1
5615591,-0.16376972198486328,0.0,0.0,6,1
5615611,-0.16376972198486328,0.0,0.0,6,1
5615631,-0.16376972198486328,0.0,0.0,6,1
5615651,-0.16376972198486328,0.0,0.0,6,1
5615671,-0.16376972198486328,0.0,0.0,6,1
