cf_timestamp_ms,host_monotonic_s,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
132566,1926.143113,0.06327438354492188,5.9772491455078125,-0.18706156313419342,0.027252869680523872,0.013976083137094975,-0.11182290315628052
132586,1926.163115,0.06444719433784485,5.970754146575928,-0.18748193979263306,0.027316538617014885,0.011727956123650074,-0.11309301853179932
132606,1926.183102,0.06583061814308167,5.974397659301758,-0.18816089630126953,0.030208703130483627,0.014294983819127083,-0.11282350867986679
132626,1926.203102,0.0657520666718483,5.979677677154541,-0.18863721191883087,0.03182188421487808,0.015674691647291183,-0.11449267715215683
132646,1926.223102,0.060869257897138596,5.979498386383057,-0.1892547756433487,0.031189007684588432,0.016657019034028053,-0.11337005347013474
132666,1926.243103,0.06143719702959061,5.979824066162109,-0.18945465981960297,0.0356844924390316,0.01432487741112709,-0.11117467284202576
132686,1926.263108,0.06204900145530701,5.980081081390381,-0.18956632912158966,0.0357607863843441,0.010416551493108273,-0.11241456866264343
132706,1926.283100,0.06264647096395493,5.9802632331848145,-0.1895373910665512,0.03585325554013252,0.006606597453355789,-0.11646784842014313
132726,1926.303104,0.062446873635053635,5.975234031677246,-0.18962866067886353,0.03482356667518616,0.0012220481876283884,-0.12167412042617798
132746,1926.323101,0.06299848109483719,5.975242614746094,-0.18978670239448547,0.03237919509410858,-0.000927251297980547,-0.12527525424957275
132766,1926.343097,0.06354828923940659,5.975265026092529,-0.19014500081539154,0.03362672030925751,0.0022234723437577486,-0.12394953519105911
132786,1926.363100,0.0641421377658844,5.97536039352417,-0.19042840600013733,0.036342453211545944,0.006344744935631752,-0.11837346851825714
132806,1926.383091,0.06477067619562149,5.975527286529541,-0.1903381049633026,0.03865337744355202,0.008569128811359406,-0.11252952367067337
132826,1926.403095,0.0654403418302536,5.9757080078125,-0.1901146024465561,0.04009416699409485,0.007968200370669365,-0.10918872058391571
132846,1926.423095,0.06609886139631271,5.975854873657227,-0.18972107768058777,0.03821328654885292,0.005293878726661205,-0.10888603329658508
132866,1926.443094,0.06584032624959946,5.970359802246094,-0.1896289438009262,0.035103462636470795,0.0017106516752392054,-0.10961141437292099
132886,1926.463108,0.06641960889101028,5.970404148101807,-0.18977247178554535,0.033073440194129944,0.0017101092962548137,-0.11082573980093002
132906,1926.483100,0.06697291880846024,5.970457553863525,-0.19000183045864105,0.03223299980163574,0.0022861682809889317,-0.11041578650474548
132926,1926.503091,0.06626925617456436,5.9643235206604,-0.18993324041366577,0.030780496075749397,-0.0017296752193942666,-0.10997016727924347
132946,1926.523090,0.06440222263336182,5.964286804199219,-0.18997159600257874,0.026101795956492424,-0.0011605217587202787,-0.10986361652612686
132966,1926.543100,0.06409195065498352,5.963542938232422,-0.18990449607372284,0.02464294619858265,-0.0013771005906164646,-0.1086711511015892
132986,1926.563096,0.06447477638721466,5.963516712188721,-0.1899600327014923,0.023740356788039207,-0.0025913373101502657,-0.10949430614709854
133006,1926.583093,0.06481505185365677,5.96347188949585,-0.19006474316120148,0.020653551444411278,-0.0028765250463038683,-0.11147807538509369
133026,1926.603090,0.06511873006820679,5.963440418243408,-0.19012831151485443,0.019509028643369675,-0.0013272264041006565,-0.11345487087965012
133046,1926.623089,0.06540326029062271,5.963425636291504,-0.1901720017194748,0.020030057057738304,-0.001719521009363234,-0.11489954590797424
133066,1926.643090,0.06520580500364304,5.970371723175049,-0.19051383435726166,0.019427474588155746,0.0008740108460187912,-0.11567248404026031
133086,1926.663088,0.06565894931554794,5.964211940765381,-0.19091349840164185,0.020182376727461815,-0.002789087826386094,-0.11524922400712967
133106,1926.683091,0.06595871597528458,5.970157146453857,-0.19121985137462616,0.021930675953626633,0.0004351800598669797,-0.11425195634365082
133126,1926.703090,0.06633459776639938,5.97018575668335,-0.1915856897830963,0.02495473623275757,0.0011910947505384684,-0.11175009608268738
133146,1926.723090,0.06565852463245392,5.9641008377075195,-0.19187785685062408,0.02692882902920246,-0.0027085207402706146,-0.10986559092998505
133166,1926.743096,0.0661296397447586,5.964090347290039,-0.19204406440258026,0.030244402587413788,0.00038605727604590356,-0.10616100579500198
133186,1926.763088,0.06455282121896744,5.968587398529053,-0.1919911801815033,0.03163313493132591,0.002457783091813326,-0.10456880182027817
133206,1926.783089,0.06509944051504135,5.968625068664551,-0.19208304584026337,0.03293607756495476,0.00028786540497094393,-0.10421836376190186
133226,1926.803090,0.06567110866308212,5.968638896942139,-0.19226330518722534,0.033988919109106064,-0.0002802495437208563,-0.10348358750343323
133246,1926.823101,0.06624758988618851,5.968637466430664,-0.19217921793460846,0.033327411860227585,-0.0010384077904745936,-0.10580825060606003
133266,1926.843090,0.06677822023630142,5.968623638153076,-0.19241560995578766,0.029476311057806015,-0.0014534349320456386,-0.10946643352508545
133286,1926.863085,0.06724813580513,5.96860408782959,-0.19248148798942566,0.028710557147860527,-0.002047425601631403,-0.1123742014169693
133306,1926.883089,0.06769291311502457,5.968563079833984,-0.19236579537391663,0.027117034420371056,-0.00363126490265131,-0.11464516818523407
133326,1926.903083,0.07470643520355225,5.9680914878845215,-0.19228246808052063,0.02931753359735012,-0.004966231994330883,-0.11449575424194336
133346,1926.923090,0.07389870285987854,5.961833953857422,-0.19219696521759033,0.03013134002685547,-0.009783708490431309,-0.11398172378540039
133366,1926.943095,0.0726359635591507,5.968603134155273,-0.19209913909435272,0.026982810348272324,-0.005016289185732603,-0.11452548205852509
133386,1926.963099,0.07302287220954895,5.968539237976074,-0.19213367998600006,0.023085186257958412,-0.0032028239220380783,-0.11600203812122345
133406,1926.983082,0.07349000126123428,5.961853981018066,-0.19212773442268372,0.022074880078434944,-0.00725354440510273,-0.11697321385145187
133426,1927.003080,0.07304254174232483,5.96866512298584,-0.19227087497711182,0.019671911373734474,-0.005378376226872206,-0.11695625633001328
133446,1927.023081,0.0735616683959961,5.963013648986816,-0.19269609451293945,0.01984686590731144,-0.009471351280808449,-0.11653010547161102
133466,1927.043082,0.07387300580739975,5.962857246398926,-0.19304794073104858,0.020700735971331596,-0.007491547614336014,-0.11467267572879791
133486,1927.063083,0.0741705447435379,5.962730884552002,-0.19293665885925293,0.020946361124515533,-0.007007635664194822,-0.11543752253055573
133506,1927.083081,0.07418610900640488,5.956496238708496,-0.1927664428949356,0.02148321084678173,-0.010996717028319836,-0.11708615720272064
133526,1927.102082,0.07449295371770859,5.95628547668457,-0.19253498315811157,0.021731693297624588,-0.011797991581261158,-0.11839661002159119
133546,1927.122095,0.07482205331325531,5.956068992614746,-0.1924152821302414,0.024046998471021652,-0.011224159970879555,-0.11733715981245041
133566,1927.142087,0.07414676994085312,5.950184345245361,-0.19226190447807312,0.02944648452103138,-0.013398740440607071,-0.11262863129377365
133586,1927.162093,0.07325166463851929,5.957803726196289,-0.19202756881713867,0.033509138971567154,-0.011272202245891094,-0.10834269970655441
133606,1927.182104,0.07182653248310089,5.952383041381836,-0.19171299040317535,0.0408453568816185,-0.016622254624962807,-0.1034948080778122
133626,1927.202082,0.07256113737821579,5.952047824859619,-0.1912667155265808,0.04372565448284149,-0.018260108307003975,-0.1023663803935051
133646,1927.222080,0.07331451028585434,5.951721668243408,-0.19102174043655396,0.04301988333463669,-0.015459941700100899,-0.10194332897663116
133666,1927.242080,0.07970229536294937,5.938066005706787,-0.1903678923845291,0.0481695756316185,-0.016851037740707397,-0.10209596902132034
133686,1927.262077,0.08053848147392273,5.937829494476318,-0.18967993557453156,0.0482480563223362,-0.009316601790487766,-0.10331219434738159
133706,1927.282076,0.08566395193338394,5.937248706817627,-0.18935109674930573,0.045972663909196854,-0.00216163438744843,-0.10865035653114319
133726,1927.302079,0.07868767529726028,5.942427635192871,-0.18916237354278564,0.035146623849868774,0.0018298036884516478,-0.11591421812772751
133746,1927.322078,0.08640121668577194,5.941990852355957,-0.1889362633228302,0.03399345651268959,-0.0010894298320636153,-0.12073323875665665
133766,1927.342083,0.08654644340276718,5.935641765594482,-0.18891407549381256,0.03012540191411972,-0.005359842907637358,-0.12294498831033707
133786,1927.362075,0.08703024685382843,5.935563564300537,-0.18936745822429657,0.027828026562929153,-0.003406229428946972,-0.12282297015190125
133806,1927.382074,0.07431057840585709,5.946221351623535,-0.18971146643161774,0.018540222197771072,0.002898715902119875,-0.12325260788202286
133826,1927.402088,0.07452531903982162,5.9462995529174805,-0.18980100750923157,0.014649436809122562,0.002487909747287631,-0.12564420700073242
133846,1927.422078,0.07597216963768005,5.953475475311279,-0.19005757570266724,0.012895571999251842,0.003439818974584341,-0.12804481387138367
133866,1927.442077,0.07761698216199875,5.9481425285339355,-0.19026745855808258,0.012200561352074146,-0.0034472960978746414,-0.13092835247516632
133886,1927.462074,0.07773908972740173,5.948067665100098,-0.1908784955739975,0.010067430324852467,-0.005485221743583679,-0.13269150257110596
133906,1927.482072,0.07784903049468994,5.94795036315918,-0.19162589311599731,0.010468905791640282,-0.0077295792289078236,-0.1333930939435959
133926,1927.502094,0.07828662544488907,5.943186283111572,-0.19227533042430878,0.011109095066785812,-0.012340296991169453,-0.1328069567680359
133946,1927.522073,0.0786871537566185,5.938282012939453,-0.19290871918201447,0.01148425042629242,-0.015666723251342773,-0.13212710618972778
133966,1927.542072,0.07166897505521774,5.938559055328369,-0.19398820400238037,0.011315698735415936,-0.01324091199785471,-0.1288885772228241
133986,1927.562069,0.07182574272155762,5.938338279724121,-0.19479423761367798,0.011963619850575924,-0.010324395261704922,-0.12700369954109192
134006,1927.582073,0.07196564227342606,5.938154697418213,-0.19545818865299225,0.01150510273873806,-0.009881529025733471,-0.12444442510604858
