cf_timestamp_ms,host_monotonic_s,sensorFilter.distPred,sensorFilter.distMeas,sensorFilter.baroHeight,sensorFilter.innoChFlow_x,sensorFilter.innoChFlow_y,sensorFilter.innoChTof
134628,1928.204062,0.7430000305175781,-0.2055927962064743,0.0,0.0,0.0,40.02385330200195
134648,1928.224076,0.7430000305175781,-0.2055927962064743,0.0,0.0,0.0,40.02385330200195
134668,1928.244074,0.7420000433921814,-0.20595447719097137,0.0,0.0,0.0,39.966583251953125
134688,1928.264051,0.7420000433921814,-0.20595447719097137,0.0,0.0,0.0,39.966583251953125
134708,1928.284053,0.7390000224113464,-0.2065746784210205,0.0,0.0,0.0,39.76382827758789
134728,1928.304035,0.7390000224113464,-0.2065746784210205,0.0,0.0,0.0,39.76382827758789
134748,1928.324066,0.7410000562667847,-0.20697329938411713,0.0,0.0,0.0,39.95909881591797
134768,1928.344054,0.7410000562667847,-0.20697329938411713,0.0,0.0,0.0,39.95909881591797
134788,1928.364049,0.7380000352859497,-0.2085753083229065,0.0,0.0,0.0,39.73430633544922
134808,1928.384051,0.7380000352859497,-0.2085753083229065,0.0,0.0,0.0,39.73430633544922
134828,1928.404057,0.7420000433921814,-0.20880065858364105,0.0,0.0,0.0,40.087684631347656
134848,1928.424066,0.7420000433921814,-0.20880065858364105,0.0,0.0,0.0,40.087684631347656
134868,1928.443058,0.7420000433921814,-0.20880065858364105,0.0,0.0,0.0,40.087684631347656
134888,1928.464047,0.7350000143051147,-0.2095811516046524,0.0,0.0,0.0,39.56075668334961
134908,1928.483051,0.7350000143051147,-0.2095811516046524,0.0,0.0,0.0,39.56075668334961
134928,1928.504027,0.7380000352859497,-0.2095467746257782,0.0,0.0,0.0,39.89845657348633
134948,1928.524064,0.7380000352859497,-0.2095467746257782,0.0,0.0,0.0,39.89845657348633
134968,1928.544051,0.7360000610351562,-0.21025733649730682,0.0,0.0,0.0,39.786842346191406
134988,1928.563045,0.7360000610351562,-0.21025733649730682,0.0,0.0,0.0,39.786842346191406
135008,1928.583048,0.7390000224113464,-0.21052460372447968,0.0,0.0,0.0,40.05376052856445
135028,1928.603048,0.7390000224113464,-0.21052460372447968,0.0,0.0,0.0,40.05376052856445
135048,1928.623045,0.7410000562667847,-0.2122364491224289,0.0,0.0,0.0,40.26480484008789
135068,1928.643048,0.7410000562667847,-0.2122364491224289,0.0,0.0,0.0,40.26480484008789
135088,1928.663041,0.7410000562667847,-0.2123558074235916,0.0,0.0,0.0,40.262760162353516
135108,1928.683043,0.7410000562667847,-0.2123558074235916,0.0,0.0,0.0,40.262760162353516
135128,1928.703044,0.7380000352859497,-0.21261844038963318,0.0,0.0,0.0,40.02927017211914
135148,1928.723042,0.7380000352859497,-0.21261844038963318,0.0,0.0,0.0,40.02927017211914
135168,1928.743041,0.7380000352859497,-0.21261844038963318,0.0,0.0,0.0,40.02927017211914
135188,1928.763042,0.7410000562667847,-0.21056869626045227,0.0,0.0,0.0,40.24581527709961
135208,1928.783043,0.7410000562667847,-0.21056869626045227,0.0,0.0,0.0,40.24581527709961
135228,1928.803044,0.737000048160553,-0.21278011798858643,0.0,0.0,0.0,40.046932220458984
135248,1928.823042,0.737000048160553,-0.21278011798858643,0.0,0.0,0.0,40.046932220458984
135268,1928.843038,0.7420000433921814,-0.21360674500465393,0.0,0.0,0.0,40.542720794677734
135288,1928.863065,0.7420000433921814,-0.21360674500465393,0.0,0.0,0.0,40.542720794677734
135308,1928.883039,0.7420000433921814,-0.21400706470012665,0.0,0.0,0.0,40.57437515258789
135328,1928.903039,0.7420000433921814,-0.21400706470012665,0.0,0.0,0.0,40.57437515258789
135348,1928.923039,0.7420000433921814,-0.21561762690544128,0.0,0.0,0.0,40.60280227661133
135368,1928.943037,0.7420000433921814,-0.21561762690544128,0.0,0.0,0.0,40.60280227661133
135388,1928.963035,0.7410000562667847,-0.21523305773735046,0.0,0.0,0.0,40.48383331298828
135408,1928.983038,0.7410000562667847,-0.21523305773735046,0.0,0.0,0.0,40.48383331298828
135428,1929.003034,0.7410000562667847,-0.21523305773735046,0.0,0.0,0.0,40.48383331298828
135448,1929.023034,0.7440000176429749,-0.2150561362504959,0.0,0.0,0.0,40.725128173828125
135468,1929.043026,0.7440000176429749,-0.2150561362504959,0.0,0.0,0.0,40.725128173828125
135488,1929.063053,0.7400000095367432,-0.21371550858020782,0.0,0.0,0.0,40.374595642089844
135508,1929.083042,0.7400000095367432,-0.21371550858020782,0.0,0.0,0.0,40.374595642089844
135528,1929.103036,0.7390000224113464,-0.21418672800064087,0.0,0.0,0.0,40.32804489135742
135548,1929.123027,0.7390000224113464,-0.21418672800064087,0.0,0.0,0.0,40.32804489135742
135568,1929.143036,0.7460000514984131,-0.21509519219398499,0.0,0.0,0.0,40.9991569519043
135588,1929.163034,0.7460000514984131,-0.21509519219398499,0.0,0.0,0.0,40.9991569519043
135608,1929.183035,0.7420000433921814,-0.21543726325035095,0.0,0.0,0.0,40.67996597290039
135628,1929.203028,0.7420000433921814,-0.21543726325035095,0.0,0.0,0.0,40.67996597290039
135648,1929.223031,0.7450000643730164,-0.21732324361801147,0.0,0.0,0.0,40.989036560058594
135668,1929.243026,0.7450000643730164,-0.21732324361801147,0.0,0.0,0.0,40.989036560058594
135688,1929.263026,0.7430000305175781,-0.21890228986740112,0.0,0.0,0.0,40.95903778076172
135708,1929.283065,0.7430000305175781,-0.21890228986740112,0.0,0.0,0.0,40.95903778076172
135728,1929.303035,0.7430000305175781,-0.21890228986740112,0.0,0.0,0.0,40.95903778076172
135748,1929.323027,0.7430000305175781,-0.22064855694770813,0.0,0.0,0.0,41.10438537597656
135768,1929.343027,0.7430000305175781,-0.22064855694770813,0.0,0.0,0.0,41.10438537597656
135788,1929.363025,0.7440000176429749,-0.22157904505729675,0.0,0.0,0.0,41.37659454345703
135808,1929.383028,0.7440000176429749,-0.22157904505729675,0.0,0.0,0.0,41.37659454345703
135828,1929.403027,0.7470000386238098,-0.22298583388328552,0.0,0.0,0.0,41.74481964111328
135848,1929.423025,0.7470000386238098,-0.22298583388328552,0.0,0.0,0.0,41.74481964111328
135868,1929.443024,0.7460000514984131,-0.2236996740102768,0.0,0.0,0.0,41.71860122680664
135888,1929.463022,0.7460000514984131,-0.2236996740102768,0.0,0.0,0.0,41.71860122680664
135908,1929.483023,0.7440000176429749,-0.22489695250988007,0.0,0.0,0.0,41.64521789550781
135928,1929.503028,0.7440000176429749,-0.22489695250988007,0.0,0.0,0.0,41.64521789550781
135948,1929.523022,0.7430000305175781,-0.22722111642360687,0.0,0.0,0.0,41.65129852294922
135968,1929.543027,0.7430000305175781,-0.22722111642360687,0.0,0.0,0.0,41.65129852294922
135988,1929.563024,0.7440000176429749,-0.22790086269378662,0.0,0.0,0.0,41.79408264160156
136008,1929.583023,0.7440000176429749,-0.22790086269378662,0.0,0.0,0.0,41.79408264160156
136028,1929.602019,0.7440000176429749,-0.22790086269378662,0.0,0.0,0.0,41.79408264160156
136048,1929.622018,0.7430000305175781,-0.22906264662742615,0.0,0.0,0.0,41.801483154296875
136068,1929.643029,0.7430000305175781,-0.22906264662742615,0.0,0.0,0.0,41.801483154296875
136088,1929.663018,0.7400000095367432,-0.2296258956193924,0.0,0.0,0.0,41.69319534301758
136108,1929.683017,0.7400000095367432,-0.2296258956193924,0.0,0.0,0.0,41.69319534301758
136128,1929.703021,0.7450000643730164,-0.2312057763338089,0.0,0.0,0.0,42.26015853881836
136148,1929.723019,0.7450000643730164,-0.2312057763338089,0.0,0.0,0.0,42.26015853881836
136168,1929.743021,0.7400000095367432,-0.23239953815937042,0.0,0.0,0.0,41.91542434692383
136188,1929.763020,0.7400000095367432,-0.23239953815937042,0.0,0.0,0.0,41.91542434692383
136208,1929.783018,0.7460000514984131,-0.23446381092071533,0.0,0.0,0.0,42.50163650512695
136228,1929.803012,0.7460000514984131,-0.23446381092071533,0.0,0.0,0.0,42.50163650512695
136248,1929.823015,0.7450000643730164,-0.23486879467964172,0.0,0.0,0.0,42.442840576171875
136268,1929.843020,0.7450000643730164,-0.23486879467964172,0.0,0.0,0.0,42.442840576171875
136288,1929.863014,0.7450000643730164,-0.23486879467964172,0.0,0.0,0.0,42.442840576171875
136308,1929.883012,0.7430000305175781,-0.2352428436279297,0.0,0.0,0.0,42.29262161254883
136328,1929.903011,0.7430000305175781,-0.2352428436279297,0.0,0.0,0.0,42.29262161254883
136348,1929.922013,0.7450000643730164,-0.23358316719532013,0.0,0.0,0.0,42.424339294433594
136368,1929.943012,0.7450000643730164,-0.23358316719532013,0.0,0.0,0.0,42.424339294433594
136388,1929.962012,0.7420000433921814,-0.23370450735092163,0.0,0.0,0.0,42.178321838378906
136408,1929.982021,0.7420000433921814,-0.23370450735092163,0.0,0.0,0.0,42.178321838378906
136428,1930.002020,0.7450000643730164,-0.23391014337539673,0.0,0.0,0.0,42.452301025390625
136448,1930.022018,0.7450000643730164,-0.23391014337539673,0.0,0.0,0.0,42.452301025390625
136468,1930.042026,0.7430000305175781,-0.2360718995332718,0.0,0.0,0.0,42.36798095703125
136488,1930.062014,0.7430000305175781,-0.2360718995332718,0.0,0.0,0.0,42.36798095703125
136508,1930.082016,0.7490000128746033,-0.23657307028770447,0.0,0.0,0.0,42.92717361450195
136528,1930.102017,0.7490000128746033,-0.23657307028770447,0.0,0.0,0.0,42.92717361450195
136548,1930.122018,0.7490000128746033,-0.23657307028770447,0.0,0.0,0.0,42.92717361450195
136568,1930.142014,0.7470000386238098,-0.23707404732704163,0.0,0.0,0.0,42.80598831176758
136588,1930.162009,0.7470000386238098,-0.23707404732704163,0.0,0.0,0.0,42.80598831176758
136608,1930.182009,0.7450000643730164,-0.23656979203224182,0.0,0.0,0.0,42.68489074707031
136628,1930.202007,0.7450000643730164,-0.23656979203224182,0.0,0.0,0.0,42.68489074707031
136648,1930.222008,0.7440000176429749,-0.23721171915531158,0.0,0.0,0.0,42.64515686035156
136668,1930.241954,0.7440000176429749,-0.23721171915531158,0.0,0.0,0.0,42.64515686035156
136688,1930.261973,0.7410000562667847,-0.2380199283361435,0.0,0.0,0.0,42.45280075073242
136708,1930.281970,0.7410000562667847,-0.2380199283361435,0.0,0.0,0.0,42.45280075073242
136728,1930.301969,0.7470000386238098,-0.23867449164390564,0.0,0.0,0.0,43.02355194091797
136748,1930.322006,0.7470000386238098,-0.23867449164390564,0.0,0.0,0.0,43.02355194091797
136768,1930.342012,0.7450000643730164,-0.24011540412902832,0.0,0.0,0.0,42.86812210083008
136788,1930.361995,0.7450000643730164,-0.24011540412902832,0.0,0.0,0.0,42.86812210083008
136808,1930.382011,0.7450000643730164,-0.2397816926240921,0.0,0.0,0.0,42.82826614379883
136828,1930.402000,0.7450000643730164,-0.2397816926240921,0.0,0.0,0.0,42.82826614379883
136848,1930.421998,0.7450000643730164,-0.2397816926240921,0.0,0.0,0.0,42.82826614379883
136868,1930.441995,0.7450000643730164,-0.23948228359222412,0.0,0.0,0.0,42.78700637817383
136888,1930.461996,0.7450000643730164,-0.23948228359222412,0.0,0.0,0.0,42.78700637817383
136908,1930.481999,0.7480000257492065,-0.23696939647197723,0.0,0.0,0.0,42.90461349487305
136928,1930.501993,0.7480000257492065,-0.23696939647197723,0.0,0.0,0.0,42.90461349487305
136948,1930.521994,0.7540000081062317,-0.2354455590248108,0.0,0.0,0.0,43.27198028564453
136968,1930.542009,0.7540000081062317,-0.2354455590248108,0.0,0.0,0.0,43.27198028564453
136988,1930.561997,0.753000020980835,-0.23411528766155243,0.0,0.0,0.0,43.0361328125
137008,1930.581999,0.753000020980835,-0.23411528766155243,0.0,0.0,0.0,43.0361328125
137028,1930.601993,0.7550000548362732,-0.23260870575904846,0.0,0.0,0.0,43.06612014770508
137048,1930.621993,0.7550000548362732,-0.23260870575904846,0.0,0.0,0.0,43.06612014770508
137068,1930.641999,0.7550000548362732,-0.23072552680969238,0.0,0.0,0.0,42.76686096191406
137088,1930.661993,0.7550000548362732,-0.23072552680969238,0.0,0.0,0.0,42.76686096191406
137108,1930.681992,0.7550000548362732,-0.23072552680969238,0.0,0.0,0.0,42.76686096191406
137128,1930.701991,0.7630000114440918,-0.22809310257434845,0.0,0.0,0.0,43.21799087524414
137148,1930.721991,0.7630000114440918,-0.22809310257434845,0.0,0.0,0.0,43.21799087524414
137168,1930.741995,0.76500004529953,-0.22530895471572876,0.0,0.0,0.0,43.17005157470703
137188,1930.761995,0.76500004529953,-0.22530895471572876,0.0,0.0,0.0,43.17005157470703
137208,1930.781992,0.7730000615119934,-0.21973708271980286,0.0,0.0,0.0,43.4621696472168
137228,1930.801989,0.7730000615119934,-0.21973708271980286,0.0,0.0,0.0,43.4621696472168
137248,1930.821989,0.7770000100135803,-0.2152734100818634,0.0,0.0,0.0,43.44325256347656
137268,1930.841989,0.7770000100135803,-0.2152734100818634,0.0,0.0,0.0,43.44325256347656
137288,1930.861988,0.7880000472068787,-0.20997114479541779,0.0,0.0,0.0,43.963138580322266
137308,1930.881989,0.7880000472068787,-0.20997114479541779,0.0,0.0,0.0,43.963138580322266
137328,1930.901992,0.7880000472068787,-0.2046157866716385,0.0,0.0,0.0,43.403656005859375
137348,1930.921989,0.7880000472068787,-0.2046157866716385,0.0,0.0,0.0,43.403656005859375
137368,1930.941997,0.7880000472068787,-0.2046157866716385,0.0,0.0,0.0,43.403656005859375
137388,1930.962566,0.7980000376701355,-0.19872868061065674,0.0,0.0,0.0,43.766048431396484
137408,1930.982532,0.7980000376701355,-0.19872868061065674,0.0,0.0,0.0,43.766048431396484
137428,1931.002522,0.8060000538825989,-0.19231785833835602,0.0,0.0,0.0,43.92044448852539
137448,1931.022533,0.8060000538825989,-0.19231785833835602,0.0,0.0,0.0,43.92044448852539
137468,1931.042540,0.812000036239624,-0.1819768100976944,0.0,0.0,0.0,43.65313720703125
137488,1931.062546,0.812000036239624,-0.1819768100976944,0.0,0.0,0.0,43.65313720703125
137508,1931.082544,0.8170000314712524,-0.17427285015583038,0.0,0.0,0.0,43.408084869384766
137528,1931.102543,0.8170000314712524,-0.17427285015583038,0.0,0.0,0.0,43.408084869384766
137548,1931.122544,0.8300000429153442,-0.16630512475967407,0.0,0.0,0.0,43.88066482543945
137568,1931.142548,0.8300000429153442,-0.16630512475967407,0.0,0.0,0.0,43.88066482543945
137588,1931.162545,0.8390000462532043,-0.1576405167579651,0.0,0.0,0.0,43.89437484741211
137608,1931.182543,0.8390000462532043,-0.1576405167579651,0.0,0.0,0.0,43.89437484741211
137628,1931.202540,0.8480000495910645,-0.14844688773155212,0.0,0.0,0.0,43.89447784423828
137648,1931.222541,0.8480000495910645,-0.14844688773155212,0.0,0.0,0.0,43.89447784423828
137668,1931.242542,0.8550000190734863,-0.13809454441070557,0.0,0.0,0.0,43.493621826171875
137688,1931.262548,0.8550000190734863,-0.13809454441070557,0.0,0.0,0.0,43.493621826171875
137708,1931.282542,0.8690000176429749,-0.128098726272583,0.0,0.0,0.0,43.85380554199219
137728,1931.302540,0.8690000176429749,-0.128098726272583,0.0,0.0,0.0,43.85380554199219
137748,1931.322539,0.8690000176429749,-0.128098726272583,0.0,0.0,0.0,43.85380554199219
137768,1931.342543,0.8800000548362732,-0.11913440376520157,0.0,0.0,0.0,44.0236701965332
137788,1931.362567,0.8800000548362732,-0.11913440376520157,0.0,0.0,0.0,44.0236701965332
137808,1931.382563,0.8890000581741333,-0.11051489412784576,0.0,0.0,0.0,44.051307678222656
137828,1931.402557,0.8890000581741333,-0.11051489412784576,0.0,0.0,0.0,44.051307678222656
137848,1931.422559,0.9000000357627869,-0.09974758327007294,0.0,0.0,0.0,44.229854583740234
137868,1931.442558,0.9000000357627869,-0.09974758327007294,0.0,0.0,0.0,44.229854583740234
137888,1931.462555,0.9030000567436218,-0.0911097601056099,0.0,0.0,0.0,43.68922424316406
137908,1931.482559,0.9030000567436218,-0.0911097601056099,0.0,0.0,0.0,43.68922424316406
137928,1931.501556,0.9150000214576721,-0.0838838741183281,0.0,0.0,0.0,44.085662841796875
137948,1931.522570,0.9150000214576721,-0.0838838741183281,0.0,0.0,0.0,44.085662841796875
137968,1931.542567,0.9220000505447388,-0.0765962228178978,0.0,0.0,0.0,44.01314926147461
137988,1931.562570,0.9220000505447388,-0.0765962228178978,0.0,0.0,0.0,44.01314926147461
138008,1931.582558,0.9350000619888306,-0.06954484432935715,0.0,0.0,0.0,44.55006790161133
138028,1931.602553,0.9350000619888306,-0.06954484432935715,0.0,0.0,0.0,44.55006790161133
138048,1931.621553,0.9410000443458557,-0.06149157136678696,0.0,0.0,0.0,44.200660705566406
138068,1931.642553,0.9410000443458557,-0.06149157136678696,0.0,0.0,0.0,44.200660705566406
138088,1931.662555,0.9490000605583191,-0.054227545857429504,0.0,0.0,0.0,44.17399215698242
138108,1931.682566,0.9490000605583191,-0.054227545857429504,0.0,0.0,0.0,44.17399215698242
138128,1931.702566,0.9490000605583191,-0.054227545857429504,0.0,0.0,0.0,44.17399215698242
138148,1931.722557,0.9570000171661377,-0.04832424968481064,0.0,0.0,0.0,44.291847229003906
138168,1931.742561,0.9570000171661377,-0.04832424968481064,0.0,0.0,0.0,44.291847229003906
138188,1931.762560,0.9630000591278076,-0.043113820254802704,0.0,0.0,0.0,44.31000518798828
138208,1931.782576,0.9630000591278076,-0.043113820254802704,0.0,0.0,0.0,44.31000518798828
138228,1931.802564,0.968000054359436,-0.03567599877715111,0.0,0.0,0.0,44.181175231933594
138248,1931.822561,0.968000054359436,-0.03567599877715111,0.0,0.0,0.0,44.181175231933594
138268,1931.842561,0.971000075340271,-0.03053249605000019,0.0,0.0,0.0,43.969444274902344
138288,1931.862563,0.971000075340271,-0.03053249605000019,0.0,0.0,0.0,43.969444274902344
138308,1931.882559,0.9860000610351562,-0.024765821173787117,0.0,0.0,0.0,44.80722427368164
