cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
137190,1930.763974,0,-1,2740,135
137210,1930.783979,0,0,2740,140
137230,1930.803983,0,0,2740,143
137250,1930.823974,0,0,2740,137
137270,1930.843972,-1,-3,2740,132
137290,1930.863973,0,-1,2740,135
137310,1930.883975,0,0,2740,136
137330,1930.903981,-1,0,2740,142
137350,1930.923982,0,-3,2740,142
137370,1930.943976,0,-2,2740,138
137390,1930.963567,0,-1,2740,141
137410,1930.983518,0,-1,2740,135
137430,1931.003516,-1,-4,2740,137
137450,1931.023520,-1,-1,2740,131
137470,1931.043528,-1,-3,2740,136
137490,1931.063534,1,0,2740,137
137510,1931.083535,0,0,2740,141
137530,1931.103541,-1,-3,2740,133
137550,1931.123535,1,0,2740,143
137570,1931.143537,0,-4,2740,140
137590,1931.163535,-1,1,2740,140
137610,1931.183537,0,0,2740,144
137630,1931.203537,1,0,2569,137
137650,1931.223530,0,-1,2569,142
137670,1931.243531,1,-1,2569,138
137690,1931.263540,-1,0,2569,139
137710,1931.283529,0,0,2569,140
137730,1931.303533,0,0,2569,138
137750,1931.323530,1,-1,2569,139
137770,1931.343534,0,-1,2569,145
137790,1931.363553,-1,0,2569,140
137810,1931.383545,0,-1,2569,143
137830,1931.403549,-1,-1,2569,142
137850,1931.423544,0,0,2569,138
137870,1931.443544,0,0,2569,136
137890,1931.463546,0,-1,2569,135
137910,1931.483542,0,0,2569,145
137930,1931.503548,1,0,2569,151
137950,1931.523557,1,0,2569,148
137970,1931.543556,0,0,2569,145
137990,1931.563571,0,0,2569,143
138010,1931.583543,0,-2,2569,151
138030,1931.603546,0,0,2569,151
138050,1931.623541,1,0,2569,145
138070,1931.643536,0,-1,2569,156
138090,1931.663541,1,0,2569,152
138110,1931.683559,2,-4,2409,151
138130,1931.703562,0,-1,2409,145
138150,1931.723546,1,0,2409,149
138170,1931.743550,0,0,2409,154
138190,1931.763552,0,0,2409,154
138210,1931.783562,0,-4,2409,152
138230,1931.803560,2,-2,2409,155
138250,1931.823555,1,0,2409,161
138270,1931.843549,0,-1,2409,153
138290,1931.863552,-1,0,2409,158
138310,1931.883552,0,0,2409,147
138330,1931.903561,0,-2,2409,160
138350,1931.923551,0,-2,2409,153
138370,1931.943552,0,-1,2409,161
138390,1931.963513,0,-2,2409,152
138410,1931.983517,0,-3,2259,151
138430,1932.002508,0,0,2259,154
138450,1932.022541,-1,-1,2259,153
138470,1932.042541,-1,-1,2259,148
138490,1932.062543,0,-4,2259,147
138510,1932.082540,0,-5,2259,150
138530,1932.102541,-1,-1,2259,150
138550,1932.122540,0,-1,2259,152
138570,1932.142552,0,-1,2259,151
138590,1932.162539,1,-1,2259,158
138610,1932.182540,-2,-2,2259,153
138630,1932.203552,0,-1,2259,156
138650,1932.222537,0,0,2259,157
138670,1932.242542,-1,-1,2259,149
138690,1932.262538,0,0,2259,144
138710,1932.282539,0,0,2259,152
138730,1932.302536,0,-1,2259,150
138750,1932.322537,0,-2,2259,151
138770,1932.342538,-1,1,2259,155
138790,1932.362538,0,1,2259,155
138810,1932.382534,0,0,2259,156
138830,1932.402543,1,0,2259,155
138850,1932.422536,0,0,2259,154
138870,1932.442532,0,0,2259,153
138890,1932.462530,0,0,2259,148
138910,1932.482533,0,0,2259,152
138930,1932.502532,0,0,2259,151
138950,1932.522531,-1,1,2259,145
138970,1932.542531,0,0,2259,151
138990,1932.562530,0,0,2259,151
139010,1932.582532,0,0,2259,153
139030,1932.602534,0,0,2259,154
139050,1932.622530,0,1,2259,156
139070,1932.642529,0,0,2259,154
139090,1932.662526,0,0,2259,151
139110,1932.682529,0,1,2259,151
139130,1932.702517,1,0,2259,155
139150,1932.722514,0,0,2259,150
139170,1932.742519,1,0,2259,152
139190,1932.762527,1,0,2259,157
139210,1932.782528,0,0,2259,155
139230,1932.802523,0,0,2259,150
139250,1932.822526,-2,0,2259,153
139270,1932.842523,0,-1,2259,154
139290,1932.862522,0,0,2259,152
139310,1932.882523,0,0,2259,154
139330,1932.902522,0,0,2259,151
139350,1932.922524,0,1,2259,151
139370,1932.942520,0,0,2259,149
139390,1932.962522,-1,0,2259,147
139410,1932.982522,0,0,2259,152
139430,1933.002522,-1,0,2259,146
139450,1933.022520,0,0,2259,151
139470,1933.041525,0,0,2259,148
139490,1933.062522,0,0,2259,148
139510,1933.082519,0,0,2259,153
139530,1933.102520,0,0,2259,149
139550,1933.122517,0,0,2259,154
139570,1933.142515,0,0,2259,150
139590,1933.162518,0,-1,2259,147
139610,1933.182515,-1,0,2259,147
139630,1933.202516,0,0,2259,147
139650,1933.222515,0,0,2259,151
139670,1933.242514,2,0,2259,146
139690,1933.262517,0,-3,2259,144
139710,1933.282514,-1,0,2259,149
139730,1933.302515,0,0,2259,151
139750,1933.322514,0,0,2259,151
139770,1933.342524,0,0,2259,153
139790,1933.362512,0,0,2259,150
139810,1933.382511,0,0,2259,147
139830,1933.402507,0,0,2259,153
139850,1933.421513,1,-1,2259,156
139870,1933.441510,0,0,2259,152
139890,1933.461509,0,0,2259,152
139910,1933.481511,-1,0,2259,144
139930,1933.501521,0,0,2259,148
139950,1933.521509,0,-1,2259,149
139970,1933.541509,0,0,2259,147
139990,1933.561508,0,0,2259,151
140010,1933.581509,0,0,2259,151
140030,1933.601507,0,0,2259,149
140050,1933.621508,0,0,2259,148
140070,1933.641506,1,0,2259,152
140090,1933.661505,0,0,2259,155
140110,1933.681504,0,0,2259,150
140130,1933.701504,0,0,2259,152
140150,1933.721498,0,0,2259,150
140170,1933.741489,0,-1,2259,152
140190,1933.761487,0,0,2259,153
140210,1933.781491,0,0,2259,150
140230,1933.801488,0,0,2259,152
140250,1933.821492,0,0,2259,153
140270,1933.841490,0,-1,2259,154
140290,1933.861487,0,0,2259,149
140310,1933.881489,0,0,2259,148
140330,1933.901486,0,0,2259,152
140350,1933.921502,0,0,2259,152
140370,1933.941511,0,0,2259,151
140390,1933.961495,0,0,2259,152
140410,1933.981500,0,0,2259,152
140430,1934.001497,0,0,2259,150
140450,1934.021500,0,-1,2259,147
140470,1934.041502,-1,-1,2259,148
140490,1934.061496,1,2,2259,150
140510,1934.081495,0,0,2259,145
140530,1934.101493,-2,-1,2259,146
140550,1934.121495,0,0,2259,152
140570,1934.141494,0,-1,2259,146
140590,1934.161491,0,2,2259,146
140610,1934.181493,0,0,2259,155
140630,1934.201492,0,0,2259,150
140650,1934.221493,0,0,2259,146
140670,1934.241496,0,0,2259,145
140690,1934.261490,0,0,2259,152
140710,1934.281498,2,2,2259,150
140730,1934.301489,0,0,2259,151
140750,1934.321490,0,0,2259,151
140770,1934.341487,0,0,2259,150
140790,1934.361488,0,0,2259,151
140810,1934.381496,0,1,2259,150
140830,1934.401487,0,0,2259,149
140850,1934.421488,0,-1,2259,153
140870,1934.441488,0,0,2259,147
140890,1934.461491,0,0,2259,152
140910,1934.481487,-1,0,2259,147
140930,1934.501485,0,2,2259,150
140950,1934.521485,0,0,2259,149
140970,1934.541484,0,0,2259,153
140990,1934.561493,1,1,2259,149
141010,1934.581485,0,0,2259,152
141030,1934.601484,0,0,2259,149
141050,1934.621486,0,0,2259,152
141070,1934.641481,1,1,2259,146
141090,1934.661496,-1,0,2259,148
141110,1934.681489,0,0,2259,140
141130,1934.701479,-1,0,2259,148
141150,1934.721482,0,0,2259,149
141170,1934.741478,-1,0,2259,150
141190,1934.761476,0,0,2259,148
141210,1934.781468,0,0,2259,148
141230,1934.801467,0,0,2259,149
141250,1934.821466,0,0,2259,151
141270,1934.841463,0,0,2259,151
141290,1934.861486,1,0,2259,152
141310,1934.881470,0,0,2259,146
141330,1934.901464,0,0,2259,153
141350,1934.921476,0,0,2259,151
141370,1934.941478,0,0,2259,153
141390,1934.961473,0,0,2259,152
141410,1934.981482,0,0,2259,153
141430,1935.000475,0,-1,2259,152
141450,1935.020480,0,0,2259,156
141470,1935.040475,0,0,2259,152
141490,1935.060472,0,0,2259,154
141510,1935.081501,0,0,2259,154
141530,1935.100471,0,0,2259,149
141550,1935.120479,0,0,2259,147
141570,1935.140469,0,0,2259,148
141590,1935.160470,0,0,2259,148
141610,1935.180497,0,0,2259,146
141630,1935.200469,0,0,2259,146
141650,1935.220477,0,0,2259,144
141670,1935.240472,0,0,2259,146
141690,1935.260467,0,0,2259,145
141710,1935.280489,0,0,2259,144
141730,1935.300468,0,0,2259,150
141750,1935.320474,0,0,2259,149
141770,1935.340470,-1,0,2259,143
141790,1935.360471,0,0,2259,146
141810,1935.381492,1,0,2259,147
141830,1935.400467,-1,0,2259,147
141850,1935.420473,0,1,2259,149
141870,1935.440478,0,0,2259,149
141890,1935.460465,0,0,2259,148
141910,1935.481480,0,0,2259,154
141930,1935.500474,0,0,2259,151
141950,1935.520468,0,0,2259,147
141970,1935.540460,1,0,2259,150
141990,1935.560459,0,0,2259,145
142010,1935.581483,-1,0,2259,149
142030,1935.600459,0,0,2259,150
142050,1935.620473,0,0,2259,149
142070,1935.640459,1,0,2259,145
142090,1935.660457,0,0,2259,150
142110,1935.681476,0,0,2259,141
142130,1935.700458,0,0,2259,142
142150,1935.720469,1,0,2259,147
142170,1935.740465,-1,0,2259,149
142190,1935.760461,0,0,2259,147
142210,1935.780458,0,1,2259,150
142230,1935.800456,0,0,2259,151
142250,1935.820472,0,0,2259,149
142270,1935.840456,1,0,2259,150
142290,1935.860453,0,0,2259,151
142310,1935.880454,0,0,2259,148
142330,1935.900454,0,-1,2259,152
142350,1935.920467,0,0,2259,149
142370,1935.940457,0,0,2259,148
142390,1935.960452,0,0,2259,150
142410,1935.980449,0,0,2259,151
142430,1936.000452,0,0,2259,152
142450,1936.020393,0,0,2118,149
142470,1936.040396,0,0,2118,148
142490,1936.060408,0,0,2118,147
142510,1936.079419,0,0,2118,145
142530,1936.100416,0,0,2118,148
142550,1936.120421,0,0,2118,152
142570,1936.140460,0,0,2118,149
142590,1936.160447,0,0,2118,147
142610,1936.179451,0,0,2118,149
142630,1936.200448,0,0,2118,143
142650,1936.220454,0,0,2118,147
142670,1936.240446,0,0,2118,146
142690,1936.260445,0,0,2118,144
142710,1936.279445,0,0,2118,145
142730,1936.299444,0,-1,2118,144
142750,1936.320450,0,0,2118,148
142770,1936.340444,0,0,2118,145
142790,1936.359445,0,0,2118,150
142810,1936.379445,0,0,2118,148
142830,1936.399442,0,0,2118,153
142850,1936.419443,-1,1,2118,150
142870,1936.439441,0,0,2118,143
142890,1936.460453,0,1,2118,147
142910,1936.480439,0,0,2118,150
142930,1936.500440,2,-2,2118,146
142950,1936.520447,-1,0,2118,148
142970,1936.540437,0,1,2118,149
