cf_timestamp_ms,host_monotonic_s,sensorFilter.surfBefore,sensorFilter.surfAfter,sensorFilter.surfDelta,sensorFilter.surfSign
133853,1927.430069,0.46205681562423706,0.7428447008132935,-0.2807878851890564,-1
133873,1927.450066,0.46205681562423706,0.7428447008132935,-0.2807878851890564,-1
133893,1927.470076,0.46205681562423706,0.7428447008132935,-0.2807878851890564,-1
133913,1927.490065,0.46205681562423706,0.7428447008132935,-0.2807878851890564,-1
133933,1927.510068,0.46205681562423706,0.7428447008132935,-0.2807878851890564,-1
133953,1927.530063,0.46205681562423706,0.7428447008132935,-0.2807878851890564,-1
133973,1927.550061,0.46205681562423706,0.7418686747550964,-0.2798118591308594,-1
133993,1927.570073,0.46205681562423706,0.7418686747550964,-0.2798118591308594,-1
134013,1927.590059,0.46205681562423706,0.741618812084198,-0.27956199645996094,-1
134033,1927.610067,0.46205681562423706,0.741618812084198,-0.27956199645996094,-1
134053,1927.630060,0.46205681562423706,0.7396723628044128,-0.2776155471801758,-1
134073,1927.650057,0.46205681562423706,0.7396723628044128,-0.2776155471801758,-1
134093,1927.670072,0.46205681562423706,0.7396723628044128,-0.2776155471801758,-1
134113,1927.690059,0.46205681562423706,0.7395878434181213,-0.2775310277938843,-1
134133,1927.710059,0.46205681562423706,0.7395878434181213,-0.2775310277938843,-1
134153,1927.730060,0.46205681562423706,0.7395729422569275,-0.27751612663269043,-1
134173,1927.750054,0.46205681562423706,0.7395729422569275,-0.27751612663269043,-1
134193,1927.770062,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134213,1927.790035,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134233,1927.810063,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134253,1927.830060,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134273,1927.849052,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134293,1927.870040,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134313,1927.889050,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134333,1927.909058,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134353,1927.929036,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134373,1927.949056,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134393,1927.969047,0.46205681562423706,0.7376794219017029,-0.2756226062774658,-1
134413,1927.989048,0.46205681562423706,0.7384219169616699,-0.27636510133743286,-1
134433,1928.009047,0.46205681562423706,0.7384219169616699,-0.27636510133743286,-1
134453,1928.029073,0.46205681562423706,0.7327449917793274,-0.27068817615509033,-1
134473,1928.049049,0.46205681562423706,0.7327449917793274,-0.27068817615509033,-1
134493,1928.069045,0.46205681562423706,0.7394678592681885,-0.2774110436439514,-1
134513,1928.090047,0.46205681562423706,0.7394678592681885,-0.2774110436439514,-1
134533,1928.109051,0.46205681562423706,0.7354776859283447,-0.27342087030410767,-1
134553,1928.130047,0.46205681562423706,0.7354776859283447,-0.27342087030410767,-1
134573,1928.149042,0.46205681562423706,0.7365009784698486,-0.2744441628456116,-1
134593,1928.169048,0.46205681562423706,0.7365009784698486,-0.2744441628456116,-1
134613,1928.189044,0.46205681562423706,0.7416859269142151,-0.279629111289978,-1
134633,1928.209048,0.46205681562423706,0.7416859269142151,-0.279629111289978,-1
134653,1928.230045,0.46205681562423706,0.7416859269142151,-0.279629111289978,-1
134673,1928.249082,0.46205681562423706,0.740679144859314,-0.2786223292350769,-1
134693,1928.269046,0.46205681562423706,0.740679144859314,-0.2786223292350769,-1
134713,1928.289042,0.46205681562423706,0.737686038017273,-0.2756292223930359,-1
134733,1928.310044,0.46205681562423706,0.737686038017273,-0.2756292223930359,-1
134753,1928.329041,0.46205681562423706,0.7396434545516968,-0.2775866389274597,-1
134773,1928.349048,0.46205681562423706,0.7396434545516968,-0.2775866389274597,-1
134793,1928.369040,0.46205681562423706,0.7396434545516968,-0.2775866389274597,-1
134813,1928.389041,0.46205681562423706,0.7396434545516968,-0.2775866389274597,-1
134833,1928.409042,0.46205681562423706,0.7396434545516968,-0.2775866389274597,-1
134853,1928.430044,0.46205681562423706,0.7396434545516968,-0.2775866389274597,-1
134873,1928.449067,0.46205681562423706,0.7333418726921082,-0.2712850570678711,-1
134893,1928.469038,0.46205681562423706,0.7333418726921082,-0.2712850570678711,-1
134913,1928.489037,0.46205681562423706,0.73652583360672,-0.2744690179824829,-1
134933,1928.510042,0.46205681562423706,0.73652583360672,-0.2744690179824829,-1
134953,1928.529043,0.46205681562423706,0.73652583360672,-0.2744690179824829,-1
134973,1928.549039,0.46205681562423706,0.7345244288444519,-0.27246761322021484,-1
134993,1928.570046,0.46205681562423706,0.7345244288444519,-0.27246761322021484,-1
135013,1928.589064,0.46205681562423706,0.7374653816223145,-0.2754085659980774,-1
135033,1928.609039,0.46205681562423706,0.7374653816223145,-0.2754085659980774,-1
135053,1928.629033,0.46205681562423706,0.73652583360672,-0.2744690179824829,-1
135073,1928.649035,0.46205681562423706,0.73652583360672,-0.2744690179824829,-1
135093,1928.669042,0.46205681562423706,0.7374653816223145,-0.2754085659980774,-1
135113,1928.689037,0.46205681562423706,0.7374653816223145,-0.2754085659980774,-1
135133,1928.709036,0.46205681562423706,0.7374653816223145,-0.2754085659980774,-1
135153,1928.729033,0.46205681562423706,0.7374653816223145,-0.2754085659980774,-1
135173,1928.749033,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135193,1928.769025,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135213,1928.789027,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135233,1928.809033,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135253,1928.830031,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135273,1928.849023,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135293,1928.869033,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135313,1928.889033,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135333,1928.909036,0.46205681562423706,0.739142119884491,-0.2770853042602539,-1
135353,1928.930025,0.46205681562423706,0.7401494383811951,-0.278092622756958,-1
135373,1928.949054,0.46205681562423706,0.7401494383811951,-0.278092622756958,-1
135393,1928.970035,0.46205681562423706,0.7401494383811951,-0.278092622756958,-1
135413,1928.990024,0.46205681562423706,0.7401494383811951,-0.278092622756958,-1
135433,1929.009026,0.46205681562423706,0.7421929836273193,-0.2801361680030823,-1
135453,1929.030026,0.46205681562423706,0.7421929836273193,-0.2801361680030823,-1
135473,1929.049022,0.46205681562423706,0.7385011315345764,-0.27644431591033936,-1
135493,1929.069024,0.46205681562423706,0.7385011315345764,-0.27644431591033936,-1
135513,1929.090024,0.46205681562423706,0.7385011315345764,-0.27644431591033936,-1
135533,1929.109034,0.46205681562423706,0.7375096678733826,-0.2754528522491455,-1
135553,1929.130022,0.46205681562423706,0.7375096678733826,-0.2754528522491455,-1
135573,1929.148023,0.46205681562423706,0.7445108890533447,-0.28245407342910767,-1
135593,1929.169024,0.46205681562423706,0.7445108890533447,-0.28245407342910767,-1
135613,1929.188020,0.46205681562423706,0.7404720187187195,-0.2784152030944824,-1
135633,1929.208023,0.46205681562423706,0.7404720187187195,-0.2784152030944824,-1
135653,1929.228020,0.46205681562423706,0.7404720187187195,-0.2784152030944824,-1
135673,1929.249017,0.46205681562423706,0.7404720187187195,-0.2784152030944824,-1
135693,1929.269021,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135713,1929.288020,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135733,1929.308038,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135753,1929.328016,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135773,1929.348015,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135793,1929.368025,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135813,1929.388018,0.46205681562423706,0.7412722110748291,-0.27921539545059204,-1
135833,1929.408032,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135853,1929.429017,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135873,1929.448017,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135893,1929.468020,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135913,1929.488015,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135933,1929.508017,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135953,1929.528014,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135973,1929.548013,0.46205681562423706,0.7425888776779175,-0.2805320620536804,-1
135993,1929.568017,0.46205681562423706,0.7425143718719482,-0.2804575562477112,-1
136013,1929.588015,0.46205681562423706,0.7425143718719482,-0.2804575562477112,-1
136033,1929.608029,0.46205681562423706,0.7422596216201782,-0.28020280599594116,-1
136053,1929.628011,0.46205681562423706,0.7422596216201782,-0.28020280599594116,-1
136073,1929.648011,0.46205681562423706,0.7422596216201782,-0.28020280599594116,-1
136093,1929.668016,0.46205681562423706,0.7412524223327637,-0.2791956067085266,-1
136113,1929.688012,0.46205681562423706,0.7412524223327637,-0.2791956067085266,-1
136134,1929.709011,0.46205681562423706,0.7412524223327637,-0.2791956067085266,-1
136154,1929.729010,0.46205681562423706,0.7412524223327637,-0.2791956067085266,-1
136173,1929.748008,0.46205681562423706,0.741227388381958,-0.27917057275772095,-1
136194,1929.769009,0.46205681562423706,0.741227388381958,-0.27917057275772095,-1
136213,1929.788000,0.46205681562423706,0.741227388381958,-0.27917057275772095,-1
136233,1929.808024,0.46205681562423706,0.741227388381958,-0.27917057275772095,-1
136253,1929.827998,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136274,1929.849006,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136294,1929.869004,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136314,1929.889007,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136333,1929.908016,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136353,1929.927997,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136373,1929.947999,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136393,1929.968028,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136413,1929.988009,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136433,1930.008045,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136453,1930.028008,0.46205681562423706,0.7431292533874512,-0.2810724377632141,-1
136473,1930.048005,0.46205681562423706,0.741208016872406,-0.27915120124816895,-1
136493,1930.068005,0.46205681562423706,0.741208016872406,-0.27915120124816895,-1
136513,1930.088000,0.46205681562423706,0.7433268427848816,-0.28127002716064453,-1
136533,1930.108088,0.46205681562423706,0.7433268427848816,-0.28127002716064453,-1
136553,1930.127997,0.46205681562423706,0.7433688044548035,-0.2813119888305664,-1
136573,1930.147996,0.46205681562423706,0.7433688044548035,-0.2813119888305664,-1
136593,1930.167995,0.46205681562423706,0.7433688044548035,-0.2813119888305664,-1
136613,1930.187994,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136633,1930.207999,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136653,1930.227993,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136673,1930.247944,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136693,1930.267959,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136713,1930.287961,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136733,1930.307974,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136753,1930.328012,0.46205681562423706,0.7434844374656677,-0.28142762184143066,-1
136773,1930.347989,0.46205681562423706,0.7431600093841553,-0.2811031937599182,-1
136793,1930.367987,0.46205681562423706,0.7431600093841553,-0.2811031937599182,-1
136813,1930.387993,0.46205681562423706,0.7430886030197144,-0.2810317873954773,-1
136833,1930.407992,0.46205681562423706,0.7430886030197144,-0.2810317873954773,-1
136853,1930.428991,0.46205681562423706,0.7430886030197144,-0.2810317873954773,-1
136873,1930.448985,0.46205681562423706,0.7430886030197144,-0.2810317873954773,-1
136893,1930.468996,0.46205681562423706,0.7431600093841553,-0.2811031937599182,-1
136913,1930.487989,0.46205681562423706,0.7431600093841553,-0.2811031937599182,-1
136933,1930.508009,0.46205681562423706,0.7431600093841553,-0.2811031937599182,-1
136953,1930.528997,0.46205681562423706,0.751785159111023,-0.2897283434867859,-1
136973,1930.547995,0.46205681562423706,0.751785159111023,-0.2897283434867859,-1
136993,1930.568984,0.46205681562423706,0.7505289316177368,-0.28847211599349976,-1
137014,1930.588988,0.46205681562423706,0.7505289316177368,-0.28847211599349976,-1
137033,1930.607987,0.46205681562423706,0.75243079662323,-0.2903739809989929,-1
137054,1930.628988,0.46205681562423706,0.75243079662323,-0.2903739809989929,-1
137073,1930.648982,0.46205681562423706,0.7519482374191284,-0.28989142179489136,-1
137093,1930.667983,0.46205681562423706,0.7519482374191284,-0.28989142179489136,-1
137113,1930.687984,0.46205681562423706,0.7598670721054077,-0.29781025648117065,-1
137133,1930.707987,0.46205681562423706,0.7598670721054077,-0.29781025648117065,-1
137153,1930.727982,0.46205681562423706,0.7620614171028137,-0.30000460147857666,-1
137173,1930.747984,0.46205681562423706,0.7620614171028137,-0.30000460147857666,-1
137193,1930.766984,0.46205681562423706,0.7620614171028137,-0.30000460147857666,-1
137213,1930.787978,0.46205681562423706,0.7700763940811157,-0.30801957845687866,-1
137233,1930.806989,0.46205681562423706,0.7700763940811157,-0.30801957845687866,-1
137253,1930.826982,0.46205681562423706,0.774276852607727,-0.31222003698349,-1
137273,1930.847976,0.46205681562423706,0.774276852607727,-0.31222003698349,-1
137293,1930.867977,0.46205681562423706,0.785435676574707,-0.32337886095046997,-1
137313,1930.886984,0.46205681562423706,0.785435676574707,-0.32337886095046997,-1
137333,1930.906976,0.46205681562423706,0.785366952419281,-0.32331013679504395,-1
137353,1930.927981,0.46205681562423706,0.785366952419281,-0.32331013679504395,-1
137373,1930.948573,0.46205681562423706,0.7953743934631348,-0.3333175778388977,-1
137393,1930.967562,0.46205681562423706,0.7953743934631348,-0.3333175778388977,-1
137413,1930.987516,0.46205681562423706,0.8035060167312622,-0.34144920110702515,-1
137433,1931.007529,0.46205681562423706,0.8035060167312622,-0.34144920110702515,-1
137453,1931.027518,0.46205681562423706,0.8035060167312622,-0.34144920110702515,-1
137473,1931.047541,0.46205681562423706,0.8098452091217041,-0.34778839349746704,-1
137493,1931.067537,0.46205681562423706,0.8098452091217041,-0.34778839349746704,-1
137513,1931.087541,0.46205681562423706,0.814781665802002,-0.3527248501777649,-1
137533,1931.106540,0.46205681562423706,0.814781665802002,-0.3527248501777649,-1
137553,1931.127534,0.46205681562423706,0.8280603289604187,-0.36600351333618164,-1
137573,1931.147540,0.46205681562423706,0.8280603289604187,-0.36600351333618164,-1
137593,1931.167536,0.46205681562423706,0.8369123935699463,-0.37485557794570923,-1
137613,1931.186568,0.46205681562423706,0.8369123935699463,-0.37485557794570923,-1
137633,1931.206536,0.46205681562423706,0.8460793495178223,-0.3840225338935852,-1
137653,1931.226535,0.46205681562423706,0.8460793495178223,-0.3840225338935852,-1
137673,1931.247531,0.46205681562423706,0.852823793888092,-0.390766978263855,-1
137693,1931.267530,0.46205681562423706,0.852823793888092,-0.390766978263855,-1
137713,1931.287535,0.46205681562423706,0.8668994307518005,-0.4048426151275635,-1
137733,1931.307531,0.46205681562423706,0.8668994307518005,-0.4048426151275635,-1
137753,1931.327529,0.46205681562423706,0.8778042197227478,-0.41574740409851074,-1
137773,1931.347541,0.46205681562423706,0.8778042197227478,-0.41574740409851074,-1
137793,1931.367551,0.46205681562423706,0.8867471218109131,-0.424690306186676,-1
137813,1931.387554,0.46205681562423706,0.8867471218109131,-0.424690306186676,-1
137833,1931.407569,0.46205681562423706,0.8977347612380981,-0.4356779456138611,-1
137853,1931.427550,0.46205681562423706,0.8977347612380981,-0.4356779456138611,-1
137873,1931.446550,0.46205681562423706,0.8977347612380981,-0.4356779456138611,-1
137893,1931.467546,0.46205681562423706,0.901125431060791,-0.43906861543655396,-1
137913,1931.487549,0.46205681562423706,0.901125431060791,-0.43906861543655396,-1
137933,1931.507567,0.46205681562423706,0.9128755927085876,-0.4508187770843506,-1
137953,1931.527555,0.46205681562423706,0.9128755927085876,-0.4508187770843506,-1
137973,1931.547556,0.46205681562423706,0.9193929433822632,-0.4573361277580261,-1
137993,1931.567567,0.46205681562423706,0.9193929433822632,-0.4573361277580261,-1
138014,1931.587550,0.46205681562423706,0.932497501373291,-0.47044068574905396,-1
138034,1931.607551,0.46205681562423706,0.932497501373291,-0.47044068574905396,-1
138054,1931.627541,0.46205681562423706,0.9375854134559631,-0.4755285978317261,-1
138074,1931.647542,0.46205681562423706,0.9375854134559631,-0.4755285978317261,-1
138094,1931.667558,0.46205681562423706,0.9446895122528076,-0.48263269662857056,-1
138114,1931.687558,0.46205681562423706,0.9446895122528076,-0.48263269662857056,-1
138133,1931.706556,0.46205681562423706,0.9519591927528381,-0.4899023771286011,-1
138153,1931.727559,0.46205681562423706,0.9519591927528381,-0.4899023771286011,-1
138173,1931.746559,0.46205681562423706,0.9573974013328552,-0.49534058570861816,-1
138193,1931.766556,0.46205681562423706,0.9573974013328552,-0.49534058570861816,-1
138213,1931.786607,0.46205681562423706,0.9573974013328552,-0.49534058570861816,-1
138233,1931.806557,0.46205681562423706,0.9624667167663574,-0.5004099011421204,-1
138253,1931.826554,0.46205681562423706,0.9624667167663574,-0.5004099011421204,-1
138273,1931.846553,0.46205681562423706,0.9652194976806641,-0.503162682056427,-1
138293,1931.866556,0.46205681562423706,0.9652194976806641,-0.503162682056427,-1
138313,1931.886576,0.46205681562423706,0.9804099202156067,-0.5183531045913696,-1
138333,1931.906563,0.46205681562423706,0.9804099202156067,-0.5183531045913696,-1
138353,1931.926553,0.46205681562423706,0.9796637892723083,-0.5176069736480713,-1
138373,1931.946563,0.46205681562423706,0.9796637892723083,-0.5176069736480713,-1
138393,1931.966517,0.46205681562423706,0.9839309453964233,-0.5218741297721863,-1
138413,1931.986588,0.46205681562423706,0.9839309453964233,-0.5218741297721863,-1
138433,1932.006549,0.46205681562423706,0.9850543141365051,-0.5229974985122681,-1
138453,1932.026547,0.46205681562423706,0.9850543141365051,-0.5229974985122681,-1
138473,1932.046551,0.46205681562423706,0.9992648959159851,-0.537208080291748,-1
138493,1932.066552,0.46205681562423706,0.9992648959159851,-0.537208080291748,-1
138513,1932.086574,0.46205681562423706,0.9992648959159851,-0.537208080291748,-1
138533,1932.106551,0.46205681562423706,1.0012457370758057,-0.5391889214515686,-1
138553,1932.126547,0.46205681562423706,1.0012457370758057,-0.5391889214515686,-1
138573,1932.146547,0.46205681562423706,1.0076621770858765,-0.5456053614616394,-1
138593,1932.166547,0.46205681562423706,1.0076621770858765,-0.5456053614616394,-1
138613,1932.186573,0.46205681562423706,1.0144292116165161,-0.552372395992279,-1
138633,1932.206549,0.46205681562423706,1.0144292116165161,-0.552372395992279,-1
138653,1932.226547,0.46205681562423706,1.0199213027954102,-0.5578644871711731,-1
138673,1932.246548,0.46205681562423706,1.0199213027954102,-0.5578644871711731,-1
138693,1932.266546,0.46205681562423706,1.0199755430221558,-0.5579187273979187,-1
138713,1932.286572,0.46205681562423706,1.0199755430221558,-0.5579187273979187,-1
138733,1932.306548,0.46205681562423706,1.0258232355117798,-0.5637664198875427,-1
138753,1932.326546,0.46205681562423706,1.0258232355117798,-0.5637664198875427,-1
138773,1932.345542,0.46205681562423706,1.0250158309936523,-0.5629590153694153,-1
138793,1932.366543,0.46205681562423706,1.0250158309936523,-0.5629590153694153,-1
138813,1932.386571,0.46205681562423706,1.0291519165039062,-0.5670951008796692,-1
138833,1932.405543,0.46205681562423706,1.0291519165039062,-0.5670951008796692,-1
138853,1932.425541,0.46205681562423706,1.0291519165039062,-0.5670951008796692,-1
138873,1932.445541,0.46205681562423706,1.0309549570083618,-0.5688981413841248,-1
138893,1932.465539,0.46205681562423706,1.0309549570083618,-0.5688981413841248,-1
138913,1932.485541,0.46205681562423706,1.027602195739746,-0.565545380115509,-1
138933,1932.505541,0.46205681562423706,1.027602195739746,-0.565545380115509,-1
138953,1932.525539,0.46205681562423706,1.0188930034637451,-0.5568361878395081,-1
138973,1932.545539,0.46205681562423706,1.0188930034637451,-0.5568361878395081,-1
138993,1932.565537,0.46205681562423706,1.022330403327942,-0.5602735877037048,-1
139013,1932.585538,0.46205681562423706,1.022330403327942,-0.5602735877037048,-1
139033,1932.605541,0.46205681562423706,1.0234787464141846,-0.5614219307899475,-1
139053,1932.625537,0.46205681562423706,1.0234787464141846,-0.5614219307899475,-1
139073,1932.645534,0.46205681562423706,1.01797354221344,-0.5559167265892029,-1
139093,1932.665533,0.46205681562423706,1.01797354221344,-0.5559167265892029,-1
139113,1932.685554,0.46205681562423706,1.0188930034637451,-0.5568361878395081,-1
139133,1932.705520,0.46205681562423706,1.0188930034637451,-0.5568361878395081,-1
139153,1932.725518,0.46205681562423706,1.018809199333191,-0.5567523837089539,-1
139173,1932.745517,0.46205681562423706,1.018809199333191,-0.5567523837089539,-1
139193,1932.765534,0.46205681562423706,1.018809199333191,-0.5567523837089539,-1
139213,1932.785536,0.46205681562423706,1.01797354221344,-0.5559167265892029,-1
139233,1932.805535,0.46205681562423706,1.01797354221344,-0.5559167265892029,-1
139253,1932.825535,0.46205681562423706,1.01797354221344,-0.5559167265892029,-1
139273,1932.845531,0.46205681562423706,1.01797354221344,-0.5559167265892029,-1
139293,1932.865532,0.46205681562423706,1.027034044265747,-0.56497722864151,-1
139313,1932.885529,0.46205681562423706,1.027034044265747,-0.56497722864151,-1
139333,1932.905529,0.46205681562423706,1.0142923593521118,-0.5522355437278748,-1
139353,1932.925527,0.46205681562423706,1.0142923593521118,-0.5522355437278748,-1
139373,1932.945538,0.46205681562423706,1.02027428150177,-0.558217465877533,-1
139393,1932.965527,0.46205681562423706,1.02027428150177,-0.558217465877533,-1
139413,1932.985529,0.46205681562423706,1.0271384716033936,-0.5650816559791565,-1
139433,1933.005530,0.46205681562423706,1.0271384716033936,-0.5650816559791565,-1
139453,1933.025527,0.46205681562423706,1.0261971950531006,-0.5641403794288635,-1
139473,1933.046530,0.46205681562423706,1.0261971950531006,-0.5641403794288635,-1
139493,1933.065525,0.46205681562423706,1.0162851810455322,-0.5542283654212952,-1
