cf_timestamp_ms,host_monotonic_s,range.zrange,stabilizer.roll,stabilizer.pitch
137935,1931.509560,915,-3.084678888320923,2.74817156791687
137955,1931.529560,915,-3.274380922317505,2.8847813606262207
137975,1931.549558,922,-3.272378444671631,3.00093150138855
137995,1931.569550,922,-3.1451632976531982,2.9055299758911133
138015,1931.589539,935,-3.213374137878418,3.061159133911133
138035,1931.609540,935,-3.3453094959259033,3.208601713180542
138055,1931.629540,941,-3.5939888954162598,3.1310133934020996
138075,1931.649538,941,-3.9447410106658936,3.2253825664520264
138095,1931.669556,949,-4.174368381500244,3.361727476119995
138115,1931.689554,949,-4.383083820343018,3.521005868911743
138135,1931.708554,957,-4.595107555389404,3.5128173828125
138155,1931.729555,957,-4.843911170959473,3.5171334743499756
138175,1931.748553,963,-5.085223197937012,3.3572378158569336
138195,1931.768552,963,-5.127234935760498,3.0939576625823975
138215,1931.788560,968,-5.18043851852417,3.248823881149292
138235,1931.808552,968,-5.404011249542236,3.300501585006714
138255,1931.828549,968,-5.575357437133789,3.0861740112304688
138275,1931.848550,971,-5.573519229888916,2.95149302482605
138295,1931.868549,971,-5.55014705657959,2.855785608291626
138315,1931.888551,986,-5.489025592803955,2.733203887939453
138335,1931.908550,986,-5.381840229034424,2.7496113777160645
138355,1931.928549,985,-5.377893924713135,2.9336140155792236
138375,1931.948525,985,-5.3976216316223145,3.0430877208709717
138395,1931.968511,990,-5.339988708496094,3.262031078338623
138415,1931.988515,990,-5.294493198394775,3.404022693634033
138435,1932.008549,991,-5.270005226135254,3.249436378479004
138455,1932.028545,991,-5.159311294555664,3.154390335083008
138475,1932.048548,1005,-5.075870513916016,3.2608861923217773
138495,1932.068544,1005,-5.052158832550049,3.3936033248901367
138515,1932.088545,1007,-5.040306091308594,3.580406904220581
138535,1932.108545,1007,-4.947789192199707,3.715153455734253
138555,1932.128542,1007,-4.816106796264648,3.589996814727783
138575,1932.148545,1013,-4.825379848480225,3.566416025161743
138595,1932.168543,1013,-4.8479180335998535,3.6622862815856934
138615,1932.188545,1020,-4.783918380737305,3.7230732440948486
138635,1932.208542,1020,-4.713531970977783,3.510124683380127
138655,1932.228546,1025,-4.707042217254639,3.3380043506622314
138675,1932.248546,1025,-4.650557041168213,3.287369966506958
138695,1932.268543,1025,-4.588912487030029,3.165814161300659
138715,1932.288539,1025,-4.631717205047607,3.151762008666992
138735,1932.308543,1031,-4.610332489013672,3.2607169151306152
138755,1932.328541,1031,-4.591860771179199,3.446913003921509
138775,1932.347541,1030,-4.518229007720947,3.204789876937866
138795,1932.368539,1030,-4.556607723236084,2.958566188812256
138815,1932.388541,1034,-4.63657283782959,2.862940549850464
138835,1932.407547,1034,-4.712398052215576,2.885561466217041
138855,1932.427537,1036,-4.780576229095459,2.833907127380371
138875,1932.447538,1036,-4.80513334274292,2.680621385574341
138895,1932.467537,1036,-4.812712669372559,2.4466543197631836
138915,1932.487540,1032,-4.853842258453369,2.348292589187622
138935,1932.507546,1032,-4.8241143226623535,2.218193531036377
138955,1932.527534,1023,-4.7446489334106445,2.061373710632324
138975,1932.547536,1023,-4.62306022644043,1.8942517042160034
138995,1932.567534,1026,-4.640486717224121,1.7849349975585938
139015,1932.587536,1026,-4.631765365600586,1.6132988929748535
139035,1932.607537,1027,-4.633129119873047,1.4842922687530518
139055,1932.627533,1027,-4.712033271789551,1.5216243267059326
139075,1932.647532,1021,-4.750218391418457,1.4733012914657593
139095,1932.667530,1021,-4.690221309661865,1.4413467645645142
139115,1932.687548,1018,-4.698588848114014,1.442509651184082
139135,1932.707525,1018,-4.80648946762085,1.3941264152526855
139155,1932.727515,1023,-4.869140148162842,1.442825436592102
139175,1932.747538,1023,-4.870742321014404,1.3973591327667236
139195,1932.767531,1020,-4.882340431213379,1.3542512655258179
139215,1932.787534,1020,-4.891319751739502,1.4545975923538208
139235,1932.807536,1020,-4.816463947296143,1.4418317079544067
139255,1932.827528,1025,-4.787054061889648,1.3982911109924316
139275,1932.847532,1025,-4.872848033905029,1.5333917140960693
139295,1932.867530,1031,-4.890896797180176,1.495011568069458
139315,1932.887530,1031,-4.812921047210693,1.4477641582489014
139335,1932.907532,1018,-4.805110454559326,1.4369686841964722
139355,1932.927525,1018,-4.79396390914917,1.419472575187683
139375,1932.947526,1024,-4.798922061920166,1.4514944553375244
139395,1932.967525,1024,-4.833737373352051,1.5280051231384277
139415,1932.987530,1031,-4.779849052429199,1.5223115682601929
139435,1933.007531,1031,-4.645696640014648,1.4171032905578613
139455,1933.027525,1030,-4.597873210906982,1.4111425876617432
139475,1933.048528,1030,-4.592390060424805,1.4280203580856323
139495,1933.067524,1020,-4.5425004959106445,1.4729955196380615
139515,1933.087527,1020,-4.533510684967041,1.5102465152740479
139535,1933.107527,1029,-4.559512615203857,1.4869533777236938
139555,1933.127521,1029,-4.529734134674072,1.5636533498764038
139575,1933.147531,1023,-4.508479118347168,1.573085069656372
139595,1933.168520,1023,-4.533707141876221,1.5889780521392822
139615,1933.188521,1023,-4.501621246337891,1.5475281476974487
139635,1933.207539,1031,-4.417799949645996,1.6090021133422852
139655,1933.228519,1031,-4.41738224029541,1.6489838361740112
139675,1933.248521,1031,-4.485342025756836,1.6995905637741089
139695,1933.267523,1031,-4.509139537811279,1.8580518960952759
139715,1933.288520,1030,-4.480993747711182,1.8898462057113647
139735,1933.308518,1030,-4.538341045379639,1.8937865495681763
139755,1933.328518,1029,-4.637325286865234,1.9864052534103394
139775,1933.348520,1029,-4.6065354347229,2.0436384677886963
139795,1933.367515,1035,-4.522850036621094,1.9839749336242676
139815,1933.387519,1035,-4.496455669403076,1.9351962804794312
139835,1933.407529,1032,-4.537912845611572,1.9633936882019043
139855,1933.427518,1032,-4.603970050811768,1.9998297691345215
139875,1933.447512,1040,-4.638311386108398,2.027367353439331
139895,1933.467513,1040,-4.532559394836426,1.899863600730896
139915,1933.487515,1041,-4.478451728820801,1.817752718925476
139935,1933.507514,1041,-4.532336711883545,1.835855484008789
139955,1933.527511,1041,-4.540565490722656,1.8612138032913208
139975,1933.547511,1033,-4.517539024353027,1.81694757938385
139995,1933.567517,1033,-4.5662312507629395,1.7264885902404785
140015,1933.587515,1035,-4.564913272857666,1.6753395795822144
140035,1933.607511,1035,-4.522912502288818,1.6920679807662964
140055,1933.627509,1038,-4.570018291473389,1.6751978397369385
140075,1933.647508,1038,-4.66003942489624,1.7011568546295166
140095,1933.667508,1036,-4.668869972229004,1.7651770114898682
140115,1933.687510,1036,-4.574297904968262,1.7023532390594482
140135,1933.707519,1033,-4.525033950805664,1.6787594556808472
140155,1933.727494,1033,-4.5593647956848145,1.7424770593643188
140175,1933.747486,1039,-4.551091194152832,1.8345208168029785
140195,1933.767487,1039,-4.559694290161133,1.9682841300964355
140215,1933.787495,1036,-4.587223052978516,1.9655567407608032
140235,1933.807497,1036,-4.568740367889404,1.9572430849075317
140255,1933.827496,1034,-4.604648113250732,2.0201425552368164
140275,1933.847488,1034,-4.689313888549805,2.0842719078063965
140295,1933.867490,1034,-4.634999752044678,2.127753973007202
140315,1933.887496,1043,-4.569627285003662,2.143083095550537
140335,1933.907487,1043,-4.623787879943848,2.0640835762023926
140355,1933.927504,1045,-4.679789066314697,2.068366050720215
140375,1933.946501,1045,-4.592848777770996,2.1034862995147705
140395,1933.966501,1045,-4.528332710266113,2.158641815185547
140415,1933.987505,1045,-4.531497955322266,2.0914437770843506
140435,1934.007500,1038,-4.538841247558594,2.0820133686065674
140455,1934.026498,1038,-4.480672359466553,2.1101906299591064
140475,1934.047511,1045,-4.438571929931641,2.132826805114746
140495,1934.066502,1045,-4.435410022735596,2.031299591064453
140515,1934.086547,1040,-4.432796955108643,1.9858368635177612
140535,1934.107500,1040,-4.4416279792785645,1.976413369178772
140555,1934.127499,1046,-4.422420024871826,1.9829399585723877
140575,1934.147500,1046,-4.358250617980957,2.0587918758392334
140595,1934.166498,1043,-4.310064792633057,1.8958728313446045
140615,1934.187503,1043,-4.371011734008789,1.8642240762710571
140635,1934.207500,1045,-4.3927507400512695,1.9457793235778809
140655,1934.226494,1045,-4.333085536956787,1.9528145790100098
140675,1934.246506,1045,-4.310225009918213,1.8974432945251465
140695,1934.266496,1040,-4.3574113845825195,1.9078751802444458
140715,1934.286541,1040,-4.413707733154297,1.8807913064956665
140735,1934.306515,1045,-4.4423394203186035,1.8901232481002808
140755,1934.326492,1045,-4.408480644226074,1.8637393712997437
140775,1934.346489,1039,-4.389143466949463,1.8324227333068848
140795,1934.366496,1039,-4.431488990783691,1.9623076915740967
140815,1934.386559,1045,-4.473998069763184,1.980268955230713
140835,1934.406492,1045,-4.492995738983154,1.9320276975631714
140855,1934.426494,1045,-4.446800708770752,1.9800113439559937
140875,1934.446492,1045,-4.385721206665039,1.9845008850097656
140895,1934.466497,1046,-4.412734031677246,2.0450525283813477
140915,1934.486541,1046,-4.4458394050598145,2.0368845462799072
140935,1934.506489,1047,-4.402595043182373,1.9385063648223877
140955,1934.526490,1047,-4.438429355621338,1.9511443376541138
140975,1934.546491,1040,-4.469808101654053,1.9938713312149048
140995,1934.566485,1040,-4.391901016235352,2.0126898288726807
141015,1934.586538,1042,-4.331490993499756,1.9582329988479614
141035,1934.606490,1042,-4.320237636566162,1.9196956157684326
141055,1934.626485,1042,-4.291384696960449,2.006344795227051
