cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
134294,1927.871034,5,-0.09295654296875,19.72871208190918,1,3
134314,1927.890050,5,-0.1093597412109375,19.415069580078125,1,3
134334,1927.910037,5,-0.1093597412109375,19.415069580078125,1,3
134354,1927.930062,5,-0.246063232421875,19.431283950805664,1,3
134374,1927.950053,5,-0.246063232421875,19.431283950805664,1,3
134394,1927.971059,5,-0.246063232421875,19.431283950805664,1,3
134414,1927.990071,5,-0.2734031677246094,19.531335830688477,1,3
134434,1928.010044,5,-0.2734031677246094,19.531335830688477,1,3
134454,1928.030079,1,-0.2679328918457031,19.5778751373291,1,3
134474,1928.050046,1,-0.2679328918457031,19.5778751373291,1,3
134494,1928.071059,2,-0.404632568359375,19.716543197631836,1,3
134514,1928.091062,2,-0.404632568359375,19.716543197631836,1,3
134534,1928.110045,3,-0.2624664306640625,19.784465789794922,1,3
134554,1928.131042,3,-0.2624664306640625,19.784465789794922,1,3
134574,1928.150045,4,-0.3116798400878906,19.846263885498047,1,3
134594,1928.171059,4,-0.3116798400878906,19.846263885498047,1,3
134614,1928.190041,1,-0.22418594360351562,19.875627517700195,1,3
134634,1928.210046,1,-0.22418594360351562,19.875627517700195,1,3
134654,1928.231042,2,-0.1859130859375,19.895755767822266,1,3
134674,1928.250035,2,-0.1859130859375,19.895755767822266,1,3
134694,1928.271051,2,-0.1859130859375,19.895755767822266,1,3
134714,1928.290042,3,-0.24059295654296875,19.931440353393555,1,3
134734,1928.311041,3,-0.24059295654296875,19.931440353393555,1,3
134754,1928.330041,4,-0.21325302124023438,19.95328140258789,1,3
134774,1928.350044,4,-0.21325302124023438,19.95328140258789,1,3
134794,1928.371051,5,-0.21325302124023438,19.809953689575195,1,3
134814,1928.390038,5,-0.21325302124023438,19.809953689575195,1,3
134834,1928.410040,5,-0.16950607299804688,20.060224533081055,1,3
134854,1928.431041,5,-0.16950607299804688,20.060224533081055,1,3
134874,1928.450067,1,-0.33354949951171875,20.063493728637695,1,3
134894,1928.471047,1,-0.33354949951171875,20.063493728637695,1,3
134914,1928.490039,2,-0.2515296936035156,20.099071502685547,1,3
134934,1928.511039,2,-0.2515296936035156,20.099071502685547,1,3
134954,1928.530045,2,-0.2515296936035156,20.099071502685547,1,3
134974,1928.550036,3,-0.2515296936035156,20.140201568603516,1,3
134994,1928.572050,3,-0.2515296936035156,20.140201568603516,1,3
135014,1928.590056,4,-0.22418594360351562,20.154006958007812,1,3
135034,1928.610036,4,-0.22418594360351562,20.154006958007812,1,3
135054,1928.630037,5,-0.2843360900878906,20.37586212158203,1,3
135074,1928.650036,5,-0.2843360900878906,20.37586212158203,1,3
135094,1928.670047,5,-0.16404342651367188,20.31987190246582,1,3
135114,1928.690040,5,-0.16404342651367188,20.31987190246582,1,3
135134,1928.710037,5,-0.18044662475585938,20.15460777282715,1,3
135154,1928.730031,5,-0.18044662475585938,20.15460777282715,1,3
135174,1928.750033,5,-0.24059295654296875,20.17835235595703,1,3
135194,1928.770038,5,-0.24059295654296875,20.17835235595703,1,3
135214,1928.790025,5,-0.3280830383300781,20.0531005859375,1,3
135234,1928.810034,5,-0.3280830383300781,20.0531005859375,1,3
135254,1928.831024,5,-0.3280830383300781,20.0531005859375,1,3
135274,1928.850022,5,-0.3226127624511719,20.404909133911133,1,3
135294,1928.870041,5,-0.3226127624511719,20.404909133911133,1,3
135314,1928.890024,5,-0.3116798400878906,20.427892684936523,1,3
135334,1928.910027,5,-0.3116798400878906,20.427892684936523,1,3
135354,1928.931023,5,-0.3663597106933594,20.402973175048828,1,3
135374,1928.950032,5,-0.3663597106933594,20.402973175048828,1,3
135394,1928.971023,5,-0.17497634887695312,20.319185256958008,1,3
135414,1928.991034,5,-0.17497634887695312,20.319185256958008,1,3
135434,1929.010023,1,-0.1421661376953125,20.367538452148438,1,3
135454,1929.031024,1,-0.1421661376953125,20.367538452148438,1,3
135474,1929.050021,2,-0.16950607299804688,20.327119827270508,1,3
135494,1929.070038,2,-0.16950607299804688,20.327119827270508,1,3
135514,1929.091042,2,-0.16950607299804688,20.327119827270508,1,3
135534,1929.110025,3,-0.21872329711914062,20.354286193847656,1,3
135554,1929.131021,3,-0.21872329711914062,20.354286193847656,1,3
135574,1929.149019,4,-0.27886962890625,20.40793800354004,1,3
135594,1929.170028,4,-0.27886962890625,20.40793800354004,1,3
