cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
141391,1934.962473,0,48,2.0
141411,1934.982480,0,48,2.0
141431,1935.002476,0,176,2.0
141451,1935.021473,0,48,2.0
141471,1935.041472,0,48,2.0
141491,1935.061473,0,48,2.0
141511,1935.082502,0,48,2.0
141531,1935.101474,0,48,2.0
141551,1935.121473,0,48,2.0
141571,1935.141473,0,48,2.0
141591,1935.161471,0,48,2.0
141611,1935.181477,0,48,2.0
141631,1935.201471,0,48,2.0
141651,1935.221471,0,48,2.0
141671,1935.241467,0,48,2.0
141691,1935.261470,0,48,2.0
141711,1935.281476,0,48,2.0
141731,1935.301475,0,48,2.0
141751,1935.321467,0,48,2.0
141771,1935.341472,0,176,2.0
141791,1935.361466,0,48,2.0
141811,1935.382474,0,176,2.0
141831,1935.401463,0,176,2.0
141851,1935.421466,0,176,2.0
141871,1935.441465,0,48,2.0
141891,1935.461464,0,48,2.0
141911,1935.482472,0,48,2.0
141931,1935.501465,0,48,2.0
141951,1935.521464,0,48,2.0
141971,1935.541465,0,176,2.0
141991,1935.561460,0,48,2.0
142011,1935.582470,0,176,2.0
142031,1935.601460,0,48,2.0
142051,1935.621465,0,48,2.0
142071,1935.641461,0,176,2.0
142091,1935.661456,0,48,2.0
142111,1935.682462,0,48,2.0
142131,1935.701457,0,48,2.0
142151,1935.721461,0,176,2.0
142171,1935.741459,0,176,2.0
142191,1935.761459,0,48,2.0
142211,1935.782477,0,176,2.0
142231,1935.801460,0,48,2.0
142251,1935.821462,0,48,2.0
142271,1935.841455,0,176,2.0
142291,1935.861454,0,48,2.0
142311,1935.882473,0,48,2.0
142331,1935.901462,0,176,2.0
142351,1935.921460,0,48,2.0
142371,1935.941458,0,48,2.0
142391,1935.961455,0,48,2.0
142411,1935.982469,0,48,2.0
142431,1936.001455,0,48,2.0
142451,1936.021387,0,48,2.0
142471,1936.041400,0,48,2.0
142491,1936.061419,0,48,2.0
142511,1936.081433,0,48,2.0
142531,1936.101414,0,48,2.0
142551,1936.121415,0,48,2.0
142571,1936.141454,0,48,2.0
142591,1936.161447,0,48,2.0
142611,1936.181468,0,48,2.0
142631,1936.201448,0,48,2.0
142651,1936.221448,0,48,2.0
142671,1936.241454,0,48,2.0
142691,1936.261450,0,48,2.0
142711,1936.280445,0,48,2.0
142731,1936.300443,0,176,2.0
142751,1936.321444,0,48,2.0
142771,1936.341449,0,48,2.0
142791,1936.360444,0,48,2.0
142811,1936.380444,0,48,2.0
142831,1936.400442,0,48,2.0
142851,1936.420447,0,176,2.0
142871,1936.440449,0,48,2.0
142891,1936.461442,0,176,2.0
142911,1936.481441,0,48,2.0
142931,1936.501447,0,176,2.0
142951,1936.521441,0,176,2.0
142971,1936.541450,0,176,2.0
142991,1936.560443,0,48,2.0
143011,1936.581440,0,176,2.0
143031,1936.601440,0,176,2.0
143051,1936.621438,0,48,2.0
143071,1936.641438,0,48,2.0
143091,1936.661437,0,176,2.0
143111,1936.681436,0,176,2.0
143131,1936.701436,0,48,2.0
143151,1936.721436,0,176,2.0
143171,1936.741435,0,176,2.0
143191,1936.761450,0,176,2.0
143211,1936.781437,0,176,2.0
143231,1936.801433,0,176,2.0
143251,1936.821433,0,176,2.0
143271,1936.841440,0,176,2.0
143291,1936.861438,0,176,2.0
143311,1936.881430,0,176,2.0
143331,1936.901433,0,48,2.0
143351,1936.921431,0,48,2.0
143371,1936.941430,0,48,2.0
143391,1936.961469,0,48,2.0
143411,1936.980432,0,48,2.0
143431,1937.000428,0,48,2.0
143451,1937.020435,0,48,2.0
143471,1937.040431,0,176,2.0
143491,1937.060429,0,48,2.0
143511,1937.080428,0,176,2.0
143531,1937.100426,0,176,2.0
143551,1937.120432,0,176,2.0
143571,1937.140429,0,176,2.0
143591,1937.160430,0,176,2.0
143611,1937.180417,0,176,2.0
143631,1937.200411,0,176,2.0
143651,1937.220416,0,48,2.0
143671,1937.240430,0,176,2.0
143691,1937.260412,0,48,2.0
143711,1937.280415,0,48,2.0
143731,1937.300411,0,48,2.0
143751,1937.320430,0,48,2.0
143771,1937.340423,0,176,2.0
143791,1937.360425,0,176,2.0
143811,1937.380434,0,48,2.0
143831,1937.400421,0,48,2.0
143851,1937.420426,0,48,2.0
143871,1937.440425,0,48,2.0
143891,1937.460420,0,48,2.0
143911,1937.480419,0,48,2.0
143931,1937.500422,0,48,2.0
143951,1937.520423,0,48,2.0
143971,1937.540416,0,176,2.0
143991,1937.560421,0,48,2.0
144011,1937.580432,0,48,2.0
144031,1937.600416,0,176,2.0
144051,1937.620425,0,176,2.0
144071,1937.640414,0,48,2.0
144091,1937.660414,0,48,2.0
144111,1937.680418,0,48,2.0
144131,1937.700411,0,176,2.0
144151,1937.720418,0,48,2.0
144171,1937.740427,0,48,2.0
144191,1937.760410,0,176,2.0
144211,1937.780446,0,48,2.0
144231,1937.800412,0,48,2.0
144251,1937.820419,0,48,2.0
144271,1937.840407,0,48,2.0
144291,1937.860408,0,48,2.0
144311,1937.880413,0,48,2.0
144331,1937.900405,0,176,2.0
144351,1937.920414,0,48,2.0
144371,1937.940415,0,48,2.0
